Transparency Report 23 Dec - 24 Feb,,,,,,,
Payment Date,Vendor Name 2,Cost Centre Code,Cost Centre Description,Subjective Code,Subjective desctiption,Amount,Non Recoverable VAT
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,666.86",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"-£8,140.30",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,150.90",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,356.25",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£620.00,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,057.60",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,511.25",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£968.75,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,441.25",0
05/01/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£7,876.30",0
05/01/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£800.20,0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£634.61,0
05/01/2024,Prepaid Financial Services,B01112,Mental Health Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,705.36",0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£868.00,0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,643.00",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,175.79",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,030.75",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,491.93",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,464.75",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,712.50",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,576.90",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,325.00",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,314.79",0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£664.29,0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,793.57",0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"-£1,851.07",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£620.00,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£678.15,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,170.00",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,220.65",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,085.00",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,150.85",0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,838.71",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£744.44,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£992.00,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£988.79,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£627.75,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£581.25,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,448.75",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,240.00",0
05/01/2024,Prepaid Financial Services,B01112,Mental Health Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£698.96,0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,255.50",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,162.50",0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£775.00,0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,041.35",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£813.75,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£685.90,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,600.40",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£914.50,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,162.50",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£542.50,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£968.75,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,983.75",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,192.13",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,458.85",0
05/01/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£941.65,0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£670.71,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£761.71,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,516420,Fairer Charging Income,-£516.81,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,516420,Fairer Charging Income,-£624.92,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,906.25",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,526.25",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£813.75,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£4,532.07",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£678.15,0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,306.43",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,516420,Fairer Charging Income,-£557.69,0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,710.29",0
05/01/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,898.75",0
05/01/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,865.29",0
05/01/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£675.80,0
05/01/2024,Prepaid Financial Services,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£896.79,0
05/01/2024,Prepaid Financial Services,B01112,Mental Health Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£872.43,0
05/01/2024,Prepaid Financial Services,B01077,Learning Disability Direct Payments,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,395.00",0
