Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
19/02/2024,5406756,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,TOWN MOOR HOUSE - TRUST CARE LTD,"2,862.56"
19/02/2024,5406850,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL-RESPITE,TOWN MOOR HOUSE - TRUST CARE LTD,"1,226.81"
02/02/2024,5381542,"ADULTS, WELLBEING AND CULTURE ",QUALITY & SAFEGUARDING        ,VOLUNTARY ASSOCIATIONS,MIND BEFRIENDING SCHEME,,DONCASTER MIND,"50,000.00"
02/02/2024,5381543,"ADULTS, WELLBEING AND CULTURE ",QUALITY & SAFEGUARDING        ,VOLUNTARY ASSOCIATIONS,MIND BEFRIENDING SCHEME,,DONCASTER MIND,"50,000.00"
05/02/2024,5382702,"ADULTS, WELLBEING AND CULTURE ",QUALITY & SAFEGUARDING        ,PRIVATE CONTRACTORS,SUPPORTING PEOPLE-CHARGEABLE,OTHER PROFESSIONAL SERVICES,SANCTURY HOUSING,"1,487.80"
07/02/2024,5386048,"ADULTS, WELLBEING AND CULTURE ",QUALITY & SAFEGUARDING        ,PRIVATE CONTRACTORS,SUPPORTING PEOPLE-CHARGEABLE,OTHER PROFESSIONAL SERVICES,SANCTURY HOUSING,"1,487.80"
02/02/2024,5382170,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,289.65
02/02/2024,5382171,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,270.34
02/02/2024,5382172,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,270.34
02/02/2024,5382174,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,289.65
02/02/2024,5382175,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,627.58
02/02/2024,5382176,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,627.58
02/02/2024,5382178,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,347.58
02/02/2024,5382184,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,347.58
02/02/2024,5382185,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,347.58
02/02/2024,5382189,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,772.40
02/02/2024,5382190,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,772.40
02/02/2024,5382191,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,270.34
02/02/2024,5382192,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,733.78
02/02/2024,5382260,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,444.13
02/02/2024,5382261,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,444.13
02/02/2024,5382265,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,911.69"
02/02/2024,5382266,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,911.69"
02/02/2024,5382270,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,617.92
02/02/2024,5382271,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,617.92
02/02/2024,5382272,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,617.92
02/02/2024,5382273,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,617.92
02/02/2024,5382274,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,911.69"
02/02/2024,5382275,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,911.69"
02/02/2024,5382278,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,251.03
02/02/2024,5382279,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,251.03
02/02/2024,5382280,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,366.89
02/02/2024,5382281,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,366.89
02/02/2024,5382282,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,289.65
02/02/2024,5382283,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,289.65
02/02/2024,5382284,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,830.33
02/02/2024,5382285,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,714.47
02/02/2024,5382288,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,235.84"
02/02/2024,5382289,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,235.84"
02/02/2024,5382290,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,502.06
02/02/2024,5382291,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,502.06
02/02/2024,5382294,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,386.20
02/02/2024,5382295,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,386.20
02/02/2024,5382296,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,386.20
02/02/2024,5382297,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,386.20
02/02/2024,5382300,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,270.34
02/02/2024,5382301,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,270.34
02/02/2024,5382307,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,013.78"
02/02/2024,5382308,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,"1,013.78"
02/02/2024,5382309,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,897.92
02/02/2024,5382310,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,897.92
02/02/2024,5382320,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,933.25
02/02/2024,5382320,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382321,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,933.25
02/02/2024,5382321,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382322,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,798.08
02/02/2024,5382322,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382323,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,798.08
02/02/2024,5382323,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382324,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,933.25
02/02/2024,5382324,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382325,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,933.25
02/02/2024,5382325,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382326,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,559.99
02/02/2024,5382326,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382327,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,559.99
02/02/2024,5382327,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382329,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,939.62
02/02/2024,5382329,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382330,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,862.38
02/02/2024,5382330,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382334,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,885.17
02/02/2024,5382334,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382335,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,885.17
02/02/2024,5382335,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382336,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,788.62
02/02/2024,5382336,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382337,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,788.62
02/02/2024,5382337,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382338,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,798.28
02/02/2024,5382338,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382339,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,798.28
02/02/2024,5382339,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382341,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,588.96
02/02/2024,5382341,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,452.03
02/02/2024,5382342,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,588.96
02/02/2024,5382342,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,452.03
02/02/2024,5382343,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,588.96
02/02/2024,5382343,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,452.03
02/02/2024,5382344,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,588.96
02/02/2024,5382344,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,452.03
02/02/2024,5382345,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,688.79
02/02/2024,5382345,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382346,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,939.82
02/02/2024,5382346,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382347,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,823.96
02/02/2024,5382347,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,301.35
02/02/2024,5382348,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIFEWAYS COMMUNITY CARE,804.65
