Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093081,1,202301,Barclaycard - Global Commercial Payments,1.70 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093082,1,202301,Barclaycard - Global Commercial Payments,2.70 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093083,1,202301,Barclaycard - Global Commercial Payments,6.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093084,1,202301,Barclaycard - Global Commercial Payments,10.67 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093085,1,202301,Barclaycard - Global Commercial Payments,1.67 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093145,1,202301,Barclaycard - Global Commercial Payments,35.20 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093146,1,202301,Barclaycard - Global Commercial Payments,3.80 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093147,1,202301,Barclaycard - Global Commercial Payments,4.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093148,1,202301,Barclaycard - Global Commercial Payments,47.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093159,1,202301,Barclaycard - Global Commercial Payments,301.63 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093162,1,202301,Barclaycard - Global Commercial Payments,299.20 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093169,1,202301,Barclaycard - Global Commercial Payments,1.70 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093170,1,202301,Barclaycard - Global Commercial Payments,1.70 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093171,1,202301,Barclaycard - Global Commercial Payments,19.44 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093172,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093193,1,202301,Barclaycard - Global Commercial Payments,120.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093194,1,202301,Barclaycard - Global Commercial Payments,9.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093239,1,202301,Barclaycard - Global Commercial Payments,4.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093240,1,202301,Barclaycard - Global Commercial Payments,8.54 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093241,1,202301,Barclaycard - Global Commercial Payments,31.91 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093242,1,202301,Barclaycard - Global Commercial Payments,9.77 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093270,1,202301,Barclaycard - Global Commercial Payments,6.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093271,1,202301,Barclaycard - Global Commercial Payments,5.51 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093272,1,202301,Barclaycard - Global Commercial Payments,15.31 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093342,1,202301,Barclaycard - Global Commercial Payments,13.49 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093398,1,202301,Barclaycard - Global Commercial Payments,7.30 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093399,1,202301,Barclaycard - Global Commercial Payments,4.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093439,1,202301,Barclaycard - Global Commercial Payments,7.04 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093440,1,202301,Barclaycard - Global Commercial Payments,12.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093453,1,202301,Barclaycard - Global Commercial Payments,20.83 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093454,1,202301,Barclaycard - Global Commercial Payments,27.90 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093463,1,202301,Barclaycard - Global Commercial Payments,14.75 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093464,1,202301,Barclaycard - Global Commercial Payments,416.67 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093465,1,202301,Barclaycard - Global Commercial Payments,83.28 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093466,1,202301,Barclaycard - Global Commercial Payments,2.80 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093469,1,202301,Barclaycard - Global Commercial Payments,185.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093495,1,202301,Barclaycard - Global Commercial Payments,5.92 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093496,1,202301,Barclaycard - Global Commercial Payments,12.76 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093497,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093498,1,202301,Barclaycard - Global Commercial Payments,7.30 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093499,1,202301,Barclaycard - Global Commercial Payments,7.30 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093526,1,202301,Barclaycard - Global Commercial Payments,72.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093528,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093529,1,202301,Barclaycard - Global Commercial Payments,21.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093565,1,202301,Barclaycard - Global Commercial Payments,13.06 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093585,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093637,1,202301,Barclaycard - Global Commercial Payments,8.67 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093661,1,202301,Barclaycard - Global Commercial Payments,8.52 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093662,1,202301,Barclaycard - Global Commercial Payments,27.53 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093671,1,202301,Barclaycard - Global Commercial Payments,10.06 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093672,1,202301,Barclaycard - Global Commercial Payments,18.15 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093694,1,202301,Barclaycard - Global Commercial Payments,5.70 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093695,1,202301,Barclaycard - Global Commercial Payments,56.79 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093696,1,202301,Barclaycard - Global Commercial Payments,30.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093697,1,202301,Barclaycard - Global Commercial Payments,7.49 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093762,1,202301,Barclaycard - Global Commercial Payments,63.30 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093763,1,202301,Barclaycard - Global Commercial Payments,8.63 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093764,1,202301,Barclaycard - Global Commercial Payments,34.62 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093795,1,202301,Barclaycard - Global Commercial Payments,18.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093796,1,202301,Barclaycard - Global Commercial Payments,21.92 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093797,1,202301,Barclaycard - Global Commercial Payments,8.46 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093798,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093799,1,202301,Barclaycard - Global Commercial Payments,8.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093800,1,202301,Barclaycard - Global Commercial Payments,34.99 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200093801,1,202301,Barclaycard - Global Commercial Payments,4.44 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094028,1,202301,Barclaycard - Global Commercial Payments,23.85 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094033,1,202301,Barclaycard - Global Commercial Payments,1.90 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094065,1,202301,Barclaycard - Global Commercial Payments,10.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094066,1,202301,Barclaycard - Global Commercial Payments,-9.99 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094101,1,202301,Barclaycard - Global Commercial Payments,176.76 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094102,1,202301,Barclaycard - Global Commercial Payments,7.25 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094103,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094104,1,202301,Barclaycard - Global Commercial Payments,8.40 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094178,1,202301,Barclaycard - Global Commercial Payments,5.10 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094179,1,202301,Barclaycard - Global Commercial Payments,14.50 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094183,1,202301,Barclaycard - Global Commercial Payments,18.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094184,1,202301,Barclaycard - Global Commercial Payments,24.75 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094201,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094202,1,202301,Barclaycard - Global Commercial Payments,6.90 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094204,1,202301,Barclaycard - Global Commercial Payments,33.71 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094269,1,202301,Barclaycard - Global Commercial Payments,14.22 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094270,1,202301,Barclaycard - Global Commercial Payments,3.66 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094287,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094288,1,202301,Barclaycard - Global Commercial Payments,9.29 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094289,1,202301,Barclaycard - Global Commercial Payments,11.82 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094295,1,202301,Barclaycard - Global Commercial Payments,19.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094317,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094363,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094364,1,202301,Barclaycard - Global Commercial Payments,10.20 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094406,1,202301,Barclaycard - Global Commercial Payments,16.92 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",200094407,1,202301,Barclaycard - Global Commercial Payments,35.75 ,26/04/2023
