Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386008,1,202306,AIR PRODUCTS PLC,19.22 ,06/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386809,1,202306,AIR PRODUCTS PLC,19.22 ,12/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386810,1,202306,BRENNTAG UK LTD,"1,082.04 ",12/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386806,1,202306,AQUAFRESH LTD T/A AQUAID,18.33 ,12/09/2023
Public Health and Wellbeing,Supplies and Services,Other Running Costs,41386837,1,202306,SECURITY PLUS LIMITED,61.25 ,12/09/2023
Public Health and Wellbeing,Income: Fees and Charges,"Charges, Fees & Income",147060656,1,202306,REDACTED - Personal Information,15.00 ,21/09/2023
Public Health and Wellbeing,Income: Fees and Charges,"Charges, Fees & Income",147060681,1,202306,REDACTED - Personal Information,15.00 ,25/09/2023
Public Health and Wellbeing,Premises,Rep & Maint,44201850,0,202306,GT CLEANING MACHINES,78.00 ,01/09/2023
Public Health and Wellbeing,Premises,Rep & Maint,44201850,2,202306,GT CLEANING MACHINES,12.00 ,01/09/2023
Public Health and Wellbeing,Premises,Energy,44202406,0,202306,CENTRICA BUSINESS SOLUTIONS UK LIMITED,"2,662.04 ",06/09/2023
Public Health and Wellbeing,Premises,Cleaning,41386712,1,202306,PRO-CLEAN FACILITIES LTD,120.00 ,11/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41385564,1,202306,ALISON BLACK LTD T/A SPORTMAX,675.80 ,04/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386768,1,202306,ALISON BLACK LTD T/A SPORTMAX,"1,112.20 ",12/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386714,1,202306,AIR PRODUCTS PLC,299.78 ,11/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386811,1,202306,AQUAFRESH LTD T/A AQUAID,31.13 ,12/09/2023
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41386836,1,202306,AIR PRODUCTS PLC,518.46 ,12/09/2023
Public Health and Wellbeing,Supplies and Services,"Clothing, Uniforms & Laundry",41387810,1,202306,SMI,379.50 ,27/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44203672,0,202306,NORTHUMBRIAN WATER,158.70 ,22/09/2023
Public Health and Wellbeing,Supplies and Services,Other Running Costs,41386843,1,202306,SECURITY PLUS LIMITED,61.25 ,12/09/2023
Public Health and Wellbeing,Income: Fees and Charges,"Charges, Fees & Income",147060698,1,202306,REDACTED - Personal Information,60.00 ,26/09/2023
Public Health and Wellbeing,Income: Fees and Charges,"Charges, Fees & Income",147060739,1,202306,REDACTED - Personal Information,7.50 ,29/09/2023
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,300003810,16,202306,CLICK TRAVEL LTD,92.40 ,28/09/2023
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,300003810,18,202306,CLICK TRAVEL LTD,89.99 ,28/09/2023
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,300003810,20,202306,CLICK TRAVEL LTD,3.00 ,28/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41387205,1,202306,HERTFORDSHIRE HOUSE COMM. ASSOC,30.00 ,18/09/2023
Public Health and Wellbeing,Supplies and Services,Catering & Provisions,41387349,1,202306,FRANCES CHARLTON,"1,305.00 ",20/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41387350,1,202306,REDACTED - Personal Information,325.00 ,20/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41387764,1,202306,GATESHEAD HARRIERS AND ATHLETIC CLUB,375.00 ,27/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41387765,1,202306,KEEP ACTIVE (NE) CIC,240.00 ,27/09/2023
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41386898,1,202306,REDACTED - Personal Information,200.00 ,14/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,1305,202306,O2 (UK) LTD,0.67 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,2610,202306,O2 (UK) LTD,3.02 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,5599,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,5827,202306,O2 (UK) LTD,1.59 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,6488,202306,O2 (UK) LTD,0.91 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,8554,202306,O2 (UK) LTD,0.55 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600077,4974,202306,O2 (UK) LTD,1.93 ,27/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600077,6878,202306,O2 (UK) LTD,0.65 ,27/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600077,8517,202306,O2 (UK) LTD,1.50 ,27/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600077,9261,202306,O2 (UK) LTD,0.45 ,27/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600077,10265,202306,O2 (UK) LTD,1.58 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,41386601,1,202306,NEXUS,"2,323.20 ",11/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,947,202306,O2 (UK) LTD,1.54 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,1190,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,9326,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,2329,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,4589,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,8007,202306,O2 (UK) LTD,1.58 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003760,4,202306,CLICK TRAVEL LTD,125.10 ,07/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003760,6,202306,CLICK TRAVEL LTD,125.10 ,07/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700058,0,202306,CO - WHEELS CARCLUB CIC,21.08 ,11/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700058,177,202306,CO - WHEELS CARCLUB CIC,21.08 ,11/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700058,401,202306,CO - WHEELS CARCLUB CIC,21.08 ,11/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700058,1440,202306,CO - WHEELS CARCLUB CIC,21.08 ,11/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700059,0,202306,CO - WHEELS CARCLUB CIC,14.84 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700059,800,202306,CO - WHEELS CARCLUB CIC,14.84 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700059,930,202306,CO - WHEELS CARCLUB CIC,14.84 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Car Allowances,60700059,1136,202306,CO - WHEELS CARCLUB CIC,14.84 ,28/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",41388188,0,202306,ESENDEX,11.28 ,29/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",44201170,0,202306,ESENDEX,11.28 ,12/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",44203009,0,202306,ESENDEX,11.28 ,07/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,8613,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,6821,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Licenses, Housing, Fees",41386278,1,202306,PSYCHOLOGY ASSOCIATES LIMITED,90.00 ,07/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,147060529,1,202306,REDACTED - Personal Information,18.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003811,16,202306,CLICK TRAVEL LTD,95.50 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003811,18,202306,CLICK TRAVEL LTD,95.50 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003812,20,202306,CLICK TRAVEL LTD,138.10 ,28/09/2023
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,300003812,22,202306,CLICK TRAVEL LTD,138.10 ,28/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,217,202306,O2 (UK) LTD,0.82 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,586,202306,O2 (UK) LTD,0.26 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,1118,202306,O2 (UK) LTD,0.07 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,1531,202306,O2 (UK) LTD,0.25 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,3144,202306,O2 (UK) LTD,0.03 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,3301,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,3613,202306,O2 (UK) LTD,0.47 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,5035,202306,O2 (UK) LTD,0.14 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,5039,202306,O2 (UK) LTD,0.55 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6303,202306,O2 (UK) LTD,1.94 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6319,202306,O2 (UK) LTD,1.09 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6807,202306,O2 (UK) LTD,3.19 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6815,202306,O2 (UK) LTD,1.46 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6832,202306,O2 (UK) LTD,5.66 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,6836,202306,O2 (UK) LTD,15.94 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,8502,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600076,10378,202306,O2 (UK) LTD,1.50 ,08/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,683,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,1265,202306,O2 (UK) LTD,2.15 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,2567,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,2842,202306,O2 (UK) LTD,1.41 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,3472,202306,O2 (UK) LTD,0.37 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,3588,202306,O2 (UK) LTD,1.80 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,4013,202306,O2 (UK) LTD,0.10 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,5130,202306,O2 (UK) LTD,0.24 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,6438,202306,O2 (UK) LTD,2.12 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,8208,202306,O2 (UK) LTD,1.50 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,10153,202306,O2 (UK) LTD,1.55 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Comms & Computing,60600077,10169,202306,O2 (UK) LTD,0.98 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Licenses, Housing, Fees",41386820,1,202306,ESLINGTON VILLA HOTEL LTD,293.37 ,12/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41386817,1,202306,TEACHING PERSONNEL LTD,"1,350.53 ",12/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41386845,1,202306,WHEELS PROJECT,"2,400.00 ",12/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41387181,1,202306,NATIONAL ASSOCIATION OF VIRTUAL SCHOOL HEADS,750.00 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41387192,1,202306,TEACHING PERSONNEL LTD,"4,647.16 ",15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41387861,1,202306,HORIZONS RESIDENTIAL CARE,625.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,Internal Recharges,41387994,1,202306,TEACHING PERSONNEL LTD,"5,825.80 ",28/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,1,202306,HATHAWAYS SOLICITORS,760.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,11,202306,HATHAWAYS SOLICITORS,885.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,1,202306,HATHAWAYS SOLICITORS,944.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,2,202306,HATHAWAYS SOLICITORS,480.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,39,202306,REDACTED - Personal Information,240.00 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,45,202306,REDACTED - Personal Information,185.60 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,77,202306,REDACTED - Personal Information,16.00 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003768,0,202306,REDACTED - Personal Information,200.00 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003768,2,202306,REDACTED - Personal Information,"1,000.00 ",12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,49,202306,REDACTED - Personal Information,236.80 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,59,202306,REDACTED - Personal Information,249.60 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,115,202306,REDACTED - Personal Information,659.20 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003766,2,202306,REDACTED - Personal Information,121.60 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044229,1,202306,KINGSWAY CABS LTD,"2,100.00 ",21/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,2,202306,HATHAWAYS SOLICITORS,855.00 ,27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,3,202306,HATHAWAYS SOLICITORS,"1,260.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,4,202306,HATHAWAYS SOLICITORS,"1,290.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,5,202306,HATHAWAYS SOLICITORS,"1,140.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,6,202306,HATHAWAYS SOLICITORS,"1,515.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,7,202306,HATHAWAYS SOLICITORS,"1,140.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,8,202306,HATHAWAYS SOLICITORS,"1,500.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,9,202306,HATHAWAYS SOLICITORS,"2,025.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044277,10,202306,HATHAWAYS SOLICITORS,"1,350.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,3,202306,HATHAWAYS SOLICITORS,"1,616.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,4,202306,HATHAWAYS SOLICITORS,"2,160.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,5,202306,HATHAWAYS SOLICITORS,"1,376.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,6,202306,HATHAWAYS SOLICITORS,"1,344.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,7,202306,HATHAWAYS SOLICITORS,"1,216.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,8,202306,HATHAWAYS SOLICITORS,"1,216.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,9,202306,HATHAWAYS SOLICITORS,"1,216.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,10,202306,HATHAWAYS SOLICITORS,"1,600.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,148044278,11,202306,HATHAWAYS SOLICITORS,"1,440.00 ",27/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,0,202306,REDACTED - Personal Information,118.40 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,2,202306,REDACTED - Personal Information,940.80 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,5,202306,REDACTED - Personal Information,211.20 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,37,202306,REDACTED - Personal Information,166.40 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,41,202306,REDACTED - Personal Information,153.60 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,43,202306,REDACTED - Personal Information,436.80 ,12/09/2023
Children's Social Care & Lifelong Learning,Transport,Contract Hire,300003765,47,202306,REDACTED - Personal Information,310.40 ,12/09/2023
