Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8965,202304,O2 (UK) LTD,10.15 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8968,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8971,202304,O2 (UK) LTD,0.55 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8972,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8974,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8975,202304,O2 (UK) LTD,2.01 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8978,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8979,202304,O2 (UK) LTD,0.39 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8981,202304,O2 (UK) LTD,1.45 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8982,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8985,202304,O2 (UK) LTD,1.70 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8986,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8990,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,8994,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9000,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9003,202304,O2 (UK) LTD,1.95 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9004,202304,O2 (UK) LTD,7.32 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9008,202304,O2 (UK) LTD,3.25 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9009,202304,O2 (UK) LTD,2.76 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9014,202304,O2 (UK) LTD,0.35 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9018,202304,O2 (UK) LTD,0.24 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9021,202304,O2 (UK) LTD,0.41 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9022,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9026,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9030,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9031,202304,O2 (UK) LTD,9.07 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9034,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9035,202304,O2 (UK) LTD,12.44 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9043,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9053,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9065,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9069,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9083,202304,O2 (UK) LTD,9.00 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9092,202304,O2 (UK) LTD,0.67 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9093,202304,O2 (UK) LTD,1.11 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9096,202304,O2 (UK) LTD,1.65 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9097,202304,O2 (UK) LTD,0.79 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9100,202304,O2 (UK) LTD,4.33 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9101,202304,O2 (UK) LTD,1.98 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9107,202304,O2 (UK) LTD,6.23 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9111,202304,O2 (UK) LTD,2.66 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9115,202304,O2 (UK) LTD,1.17 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9116,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9117,202304,O2 (UK) LTD,0.52 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9122,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9125,202304,O2 (UK) LTD,21.03 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9126,202304,O2 (UK) LTD,6.28 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9130,202304,O2 (UK) LTD,8.96 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9133,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9134,202304,O2 (UK) LTD,6.82 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9140,202304,O2 (UK) LTD,1.58 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9143,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9144,202304,O2 (UK) LTD,1.97 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9147,202304,O2 (UK) LTD,0.21 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9148,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9152,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9156,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9157,202304,O2 (UK) LTD,0.35 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9162,202304,O2 (UK) LTD,8.24 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9166,202304,O2 (UK) LTD,1.64 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9167,202304,O2 (UK) LTD,0.07 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9170,202304,O2 (UK) LTD,2.88 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9171,202304,O2 (UK) LTD,1.78 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9172,202304,O2 (UK) LTD,9.59 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9174,202304,O2 (UK) LTD,1.51 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9181,202304,O2 (UK) LTD,17.86 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9190,202304,O2 (UK) LTD,0.36 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9194,202304,O2 (UK) LTD,0.93 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9196,202304,O2 (UK) LTD,0.17 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9200,202304,O2 (UK) LTD,0.16 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9202,202304,O2 (UK) LTD,0.33 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9205,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9206,202304,O2 (UK) LTD,3.91 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9207,202304,O2 (UK) LTD,0.54 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9211,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9212,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9215,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9222,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9225,202304,O2 (UK) LTD,1.31 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9229,202304,O2 (UK) LTD,0.20 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9231,202304,O2 (UK) LTD,0.71 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9235,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9239,202304,O2 (UK) LTD,1.00 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9243,202304,O2 (UK) LTD,0.20 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9253,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9257,202304,O2 (UK) LTD,2.89 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9259,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9263,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9267,202304,O2 (UK) LTD,2.73 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9273,202304,O2 (UK) LTD,0.07 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9279,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9283,202304,O2 (UK) LTD,7.39 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9284,202304,O2 (UK) LTD,2.45 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9287,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9288,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9291,202304,O2 (UK) LTD,2.66 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9294,202304,O2 (UK) LTD,0.51 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9297,202304,O2 (UK) LTD,3.43 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9298,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9302,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9303,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9304,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9307,202304,O2 (UK) LTD,0.99 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9308,202304,O2 (UK) LTD,1.81 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9312,202304,O2 (UK) LTD,0.99 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9313,202304,O2 (UK) LTD,0.76 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9316,202304,O2 (UK) LTD,11.16 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9319,202304,O2 (UK) LTD,1.60 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9320,202304,O2 (UK) LTD,5.29 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9323,202304,O2 (UK) LTD,3.64 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9327,202304,O2 (UK) LTD,0.44 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9328,202304,O2 (UK) LTD,0.55 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9333,202304,O2 (UK) LTD,3.32 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9337,202304,O2 (UK) LTD,10.04 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9338,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9341,202304,O2 (UK) LTD,4.97 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9342,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9343,202304,O2 (UK) LTD,24.40 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9347,202304,O2 (UK) LTD,0.40 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9351,202304,O2 (UK) LTD,1.49 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9352,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9357,202304,O2 (UK) LTD,1.60 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9361,202304,O2 (UK) LTD,1.56 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9362,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9365,202304,O2 (UK) LTD,0.62 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9366,202304,O2 (UK) LTD,8.82 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9367,202304,O2 (UK) LTD,0.86 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9371,202304,O2 (UK) LTD,5.04 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9375,202304,O2 (UK) LTD,4.85 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9376,202304,O2 (UK) LTD,5.94 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9381,202304,O2 (UK) LTD,16.03 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9386,202304,O2 (UK) LTD,1.17 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9387,202304,O2 (UK) LTD,0.21 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9390,202304,O2 (UK) LTD,0.27 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9393,202304,O2 (UK) LTD,0.45 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9396,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9397,202304,O2 (UK) LTD,9.68 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9398,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9401,202304,O2 (UK) LTD,0.19 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9402,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9403,202304,O2 (UK) LTD,5.25 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9404,202304,O2 (UK) LTD,2.06 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9407,202304,O2 (UK) LTD,1.97 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9409,202304,O2 (UK) LTD,3.18 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9410,202304,O2 (UK) LTD,1.94 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9413,202304,O2 (UK) LTD,1.04 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9415,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9419,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9420,202304,O2 (UK) LTD,1.07 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9421,202304,O2 (UK) LTD,1.94 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9424,202304,O2 (UK) LTD,0.58 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9429,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9436,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9439,202304,O2 (UK) LTD,2.24 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9440,202304,O2 (UK) LTD,1.51 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9444,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9445,202304,O2 (UK) LTD,1.50 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9446,202304,O2 (UK) LTD,1.22 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9449,202304,O2 (UK) LTD,0.77 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9450,202304,O2 (UK) LTD,2.45 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9460,202304,O2 (UK) LTD,8.64 ,13/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600075,9466,202304,O2 (UK) LTD,3.88 ,13/07/2023
