Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,05/09/2023,4830574,374055,RADIS COMMUNITY CARE,LD Community Services,704.51,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,05/09/2023,4827261,374058,SIMONE SURVEYS LTD,Network Management,540,TPP to Others,SUB-CONTRACTOR,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833265,374059,READING COMMUNITY LEARNING CENTRE,New Directions,6000,TPP to Others,Third Party Supplier,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4831895,374060,B CARERS LTD,LD Day Services,186,Agency Staff,Direct Payments,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,05/09/2023,4831895,374060,B CARERS LTD,LD Day Services,465,Agency Staff,Direct Payments,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,05/09/2023,4833288,374062,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,553,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833297,374062,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,665,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833298,374062,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,623,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4828958,374065,HAMPTONS RESOURCING LTD,Adults Quality and Safeguarding Team,3488.35,Consultancy Fees,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,05/09/2023,4833394,374066,THAMES VALLEY BUSES LTD,Strategic Transport & Concessionary Fares,1985.55,Payments for Bus Services,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833333,374067,DNA LEGAL LTD,JLT Disbursements,95,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4833333,374067,DNA LEGAL LTD,JLT Disbursements,108,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4833333,374067,DNA LEGAL LTD,JLT Disbursements,165,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4833333,374067,DNA LEGAL LTD,JLT Disbursements,220,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,23,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,23,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,30,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Office Buildings,30,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,53,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,60,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,92,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4830830,374068,PROVIDE SESS LTD,Corporate FM - Community Buildings,219,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4829679,374069,24-7 BUSINESS GROUP,DLO Day to Day Trades,2400,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833322,374070,DOMESTIC APPLIANCE SPECIALISTS,DLO Day to Day Trades,483.33,Subcontractors Labour,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4828351,374073,RE3 LTD,Waste Disposal,2620119.86,Household Waste,INTERNAL,STANDARD,4562,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4828985,374074,SHABANA B LTD,Bed and Breakfast,910,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833144,374076,Brighter Futures for Children,Brighter Futures for Children,3726175,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833145,374076,Brighter Futures for Children,Brighter Futures for Children,374744,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833146,374076,Brighter Futures for Children,Brighter Futures for Children,184921,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833147,374076,Brighter Futures for Children,DSG (RBC),22667,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833147,374076,Brighter Futures for Children,DSG (RBC),81583,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833147,374076,Brighter Futures for Children,DSG (RBC),777991,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833147,374076,Brighter Futures for Children,DSG (RBC),2242578,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,05/09/2023,4833309,374078,BERKSHIRE ROOMS,Bed and Breakfast,900,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833311,374078,BERKSHIRE ROOMS,Bed and Breakfast,640,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4833312,374078,BERKSHIRE ROOMS,Bed and Breakfast,560,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4818427,374079,AMHERST READING,Single Homelessness Grants,1006,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4832965,374080,CROWDENGAGE LTD,Hexagon Catering,670.99,PurchaseComputer Equipt,Third Party Supplier,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,05/09/2023,4825527,374081,MARSH & JLT SPECIALTY,Insurance CEC,-5365.51,Insurances  Central,Third Party Supplier,CREDIT,2205,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4833375,374081,MARSH & JLT SPECIALTY,Insurance CEC,9300,Insurances  Central,Third Party Supplier,STANDARD,2205,LAAA-Directorate of Resources
RBC Legal Entity,05/09/2023,4828787,374082,GRACE EYRE FOUNDATION,LD Community Services,11386.58,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,05/09/2023,4833387,374083,EQUALS CONSULTING LTD,LUF: HEXbox project,11550,Professional Fees,Third Party Supplier,STANDARD,1391,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4830152,374089,BIDVEST FOODSERVICE (BIDFOOD),Hexagon Operations,41.24,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4830152,374089,BIDVEST FOODSERVICE (BIDFOOD),Hexagon Operations,1658.24,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,6.29,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,26.08,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,65.37,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,74.15,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,131.02,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,143.23,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,195.41,Adult Non Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,570.98,Childrens Stock,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833296,374092,ASKEWS & HOLTS LIBRARY SERVICES LTD,General Reference,617.94,Adult Fiction Books,Third Party Supplier,STANDARD,1454,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4830232,374093,KINGDOM COFFEE INTERNATIONAL LTD,Hexagon Operations,894.16,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4826733,374094,IRVINE GRENSON LTD,Bridge Maintenance,3069.99,Contractors,SUB-CONTRACTOR,STANDARD,8873,ZZZC-Capital
RBC Legal Entity,06/09/2023,4828343,374096,TYCO FIRE & INTEGRATED SOLUTIONS (UK) LTD,Network Management,81499.57,TPP to Others,SUB-CONTRACTOR,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4828343,374096,TYCO FIRE & INTEGRATED SOLUTIONS (UK) LTD,Network Management,165611.64,TPP to Others,SUB-CONTRACTOR,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4823196,374098,ROYAL MAIL GROUP LTD,IT Management,1162.65,Courier/Cash Collection Serv.,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,06/09/2023,4833422,374098,ROYAL MAIL GROUP LTD,Admin Account,3360,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4833424,374098,ROYAL MAIL GROUP LTD,Admin Account,3360,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4833425,374098,ROYAL MAIL GROUP LTD,Admin Account,3360,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4833426,374098,ROYAL MAIL GROUP LTD,Admin Account,3360,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4833427,374098,ROYAL MAIL GROUP LTD,Admin Account,3360,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4832746,374100,READING HOTEL,Social Support,1120,Bed + Breakfast/Emergency Acco,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4826724,374101,SIMONE SURVEYS LTD,Road Resurfacing,4050,Contractors,SUB-CONTRACTOR,STANDARD,8870,ZZZC-Capital
RBC Legal Entity,06/09/2023,4826732,374101,SIMONE SURVEYS LTD,Strategic Transport & Concessionary Fares,5000,Consultancy Fees,SUB-CONTRACTOR,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833402,374104,ELECTORAL REFORM SERVICES,Electoral Registration,2996.39,Printing + Duplicating,Third Party Supplier,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,06/09/2023,4833414,374105,SOLON SECURITY LTD,Safer Community Unit,5875,Special Measures Expenses,Third Party Supplier,STANDARD,5365,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4828355,374106,J H CRESSWELL & SONS LTD,Civil Engineering,24626.5,Winter Maintenance,SUB-CONTRACTOR,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4826811,374107,DRAIN & ABLE,LUF: HEXbox project,1090,Professional Fees,Third Party Supplier,STANDARD,1391,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4826774,374108,PORTSDOWN OFFICE LTD,Corporate FM - Office Buildings,1017,Office furniture - Purchase &,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833554,374109,HOUSING PARTNERS LTD,Admin Account,7847.02,Professional Fees,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/09/2023,4833415,374110,PANDORA MAPLE T/A HANNINGTONS PARTNERSHIP,Bed and Breakfast,770,Rents,Landlord,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833418,374110,PANDORA MAPLE T/A HANNINGTONS PARTNERSHIP,Bed and Breakfast,1020,Rents,Landlord,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833419,374110,PANDORA MAPLE T/A HANNINGTONS PARTNERSHIP,Bed and Breakfast,2400,Rents,Landlord,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833420,374110,PANDORA MAPLE T/A HANNINGTONS PARTNERSHIP,Bed and Breakfast,1430,Rents,Landlord,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4833421,374110,PANDORA MAPLE T/A HANNINGTONS PARTNERSHIP,Bed and Breakfast,660,Rents,Landlord,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/09/2023,4828761,374111,CREATIVE SUPPORT LTD,Mental Health Community Services,805.3,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4828762,374111,CREATIVE SUPPORT LTD,Mental Health Community Services,951.8,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4828765,374111,CREATIVE SUPPORT LTD,Mental Health Community Services,871.92,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4828768,374111,CREATIVE SUPPORT LTD,Mental Health Community Services,645.84,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4833195,374112,CECILIA BARRETT,JLT Disbursements,1000,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/09/2023,4832815,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,3095.1,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832816,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1520.4,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832817,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1216.32,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832818,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1216.32,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832819,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1379.22,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832821,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1368.36,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832822,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,2953.92,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/09/2023,4832823,374113,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1216.32,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
