Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,344033,Telephones,24/02/2023,4104724-DERW01-0049,œ915.30,FREEDOM COMMUNICATIONS (UK) LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,344135,Telephones,24/02/2023,4104724-DERW01-0056,œ911.64,FREEDOM COMMUNICATIONS (UK) LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,24/02/2023,4104728-SR18022023,"œ144,579.02",GATESHEAD CENTRAL TAXIS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145023,Cleaning and Domestic Supplies,24/02/2023,4104734-06/202224,œ819.81,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,24/02/2023,4104734-06/206502,œ635.23,GREENHAM TRADING LTD.
Adult and Health Services,Head of Adults,Supplies and Services,328041,Clothing uniforms and laundry E328,24/02/2023,4104734-06/209984,"œ1,017.78",GREENHAM TRADING LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104742-2510047823,"œ929,271.75",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104742-2510047824,"œ4,798.89",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104752-SI-HK-000517,"œ8,359.20",HUMANKIND CHARITY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104752-SI-HK-000577,"œ243,117.80",HUMANKIND CHARITY.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104758-2100504978,"œ2,750.10",INSIGHT DIRECT (UK) LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460151,Contract Payments,24/02/2023,4104764-27330,œ730.90,JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Transport and Contracted Services,Construction work A908,908105,Construction work,24/02/2023,4104764-27410,"œ2,649.07",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104770-163619,"œ1,531.92",JG PAXTON & SONS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,24/02/2023,4104771-38418,"œ23,333.40",JIM HUGHES COACHES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,24/02/2023,4104775-GARAGE-DEMOLITION-VARIOUSSITES,"œ18,119.76",JOHN WADE (HAULAGE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104777-0104/00023855,"œ1,241.60",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104777-0213/00784676,"œ1,079.86",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104777-0213/00807742,"œ7,016.99",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104777-0213/00807743,œ525.20,JT DOVE LTD.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,384899,Miscellaneous Expenses,24/02/2023,4104783-ND009/12,"œ10,280.41",KARBON HOMES LTD FORMERLY CESTRIA HOUSING ASSOCIATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,24/02/2023,4104785-10306362,"œ679,413.28",KIER CONSTRUCTION LTD - SCOTLAND
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/02/2023,4104805-42,"œ1,600.00",MOORLANDS HOLDINGS (NE) LTD.
Resources BK0010,Digital Services,Supplies and Services,338066,Services,24/02/2023,4104811-MSCINV-2736,œ742.50,MSC IT SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,24/02/2023,4104812-11947,"œ5,437.50",MYA CONSULTING LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384700,Miscellaneous Expenses,24/02/2023,4104817-RES-02-2023-549,"œ7,078.00",NEW COLLEGE ACADEMIES TRUST - CONSETT ACADEMY.
Adult and Health Services,Adults Excluded,Supplies and Services,338027,Services,24/02/2023,4104819-1800011670166,"œ3,000.00",NEWCASTLE UPON TYNE CITY COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104826-1440305,"œ1,467.43",NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104826-1440325,"œ5,109.56",NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104826-1440339,œ523.48,NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104826-1920135,"œ1,200.57",NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104829-919376,œ697.93,NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104833-11979-01,"œ3,149.29",OPUS BUILDING SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,24/02/2023,4104835-88/2215274,"œ26,325.00",OVE ARUP & PARTNERS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104840-XL296797,"œ15,470.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104840-XL296801,"œ5,650.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104840-XL296802,"œ2,160.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104840-XL296803,œ942.50,PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104840-XL296804,"œ2,456.53",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104840-XL296805,"œ11,962.50",PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,24/02/2023,4104849-100933,"œ1,508.50",PETERLEE FIRE CO LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104863-177163,"œ22,162.25",PREMIER TRAFFIC MANAGEMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,24/02/2023,4104866-22527/1,"œ1,670.53",PSYCHREP UK LTD.
Adult and Health Services,Public Health CC0450,Premises,145009,Cleaning and Domestic Supplies,24/02/2023,4104868-INV-5839,"œ1,241.00",QUALITY CLEANING SERVICES (NORTHERN) LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304259,Equipment and Materials,24/02/2023,4104872-23110002,"œ1,174.32",RELIANCE HIGH-TECH LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,24/02/2023,4104876-SEN472903,"œ2,821.00",RNIB ENTERPRISES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,24/02/2023,4104893-DEMOLITION-VICARAGE-FLATS,"œ138,607.65",SIRIUS DEMOLITION & ASBESTOS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384302,Miscellaneous Expenses,24/02/2023,4104894-064,"œ10,100.00",SKILL MILL PARTNERSHIP LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,24/02/2023,4104897-INVUK733606,"œ54,815.52",SOFTCAT PLC.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/02/2023,4104900-16223,"œ3,257.70",SOVEREIGN CARE (NORTH EAST) LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479111,Purchase of Care,24/02/2023,4104906-DCC011,"œ9,862.50",SUNDERLAND AND NORTH DURHAM ROYAL SOCIETY FOR THE BLIND.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,24/02/2023,4104907-RES-02-2023-541,œ680.00,SUNSHINE DAY NURSERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104911-945637,œ677.54,T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104912-9046441542,œ657.26,TARMAC TRADING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104918-P42827,œ620.00,TERRY GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104919-SIP-94914,œ749.67,TH WHITE LTD - PALFINGER UK.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,24/02/2023,4104926-SINRNT1018535,"œ1,026.21",THE ROYAL NATIONAL THEATRE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104932-38615,"œ1,198.00",TOTAL PUMP SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104937-242647,"œ1,623.50",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342215,Computers and Communications,24/02/2023,4104940-53618,"œ4,324.67",UK TELEMATICS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342215,Computers and Communications,24/02/2023,4104940-53844,"œ4,370.09",UK TELEMATICS LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,24/02/2023,4104941-INV-14484,"œ39,242.42",UMI COMMERCIAL LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,24/02/2023,4104941-INV-14502,"œ39,242.42",UMI COMMERCIAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104943-43287,œ880.77,VERSALIFT DISTRIBUTORS (UK) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,135005,Water Services,24/02/2023,4104950-11182211,"œ7,463.84",WAVE (AWBN).
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,24/02/2023,4104952-11/D,"œ2,240.00",WEST HALL BOARDING KENNELS.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,24/02/2023,4104952-11/E,"œ3,457.72",WEST HALL BOARDING KENNELS.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,24/02/2023,4104957-1102330,"œ22,116.51",YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,27/02/2023,4104959-286466,"œ1,298.88",1ST COVERALL COMPANY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,27/02/2023,4104986-SI/1841,"œ3,306.40",ACCEPT CARE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,27/02/2023,4104988-51911474,œ686.00,ADT FIRE & SECURITY PLC.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/02/2023,4104990-34116812,"œ6,742.40",AGGREGATE INDUSTRIES UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,27/02/2023,4104992-3340,"œ3,240.00",AJ GUTHRIE & SON.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,27/02/2023,4104997-5663,"œ4,838.00",APEX ROOFING SPECIALISTS LTD.
Non-Service Specific,Non Service Specific-Financing,Long Term Debtors,924001,Car loans,27/02/2023,4105000-120427,œ825.00,ARRIVA NORTHUMBRIA LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108099,Service Repairs and Maintenance,27/02/2023,4105002-1222113225,"œ2,806.70",ASSA ABLOY LTD.*
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,27/02/2023,4105003-23003957,"œ9,200.00",ATKINS GLOBAL.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,27/02/2023,4105003-23003959,"œ27,250.00",ATKINS GLOBAL.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,27/02/2023,4105005-400175228,"œ2,550.39",BAM NUTTALL LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304245,Equipment and Materials,27/02/2023,4105009-DHP0146,"œ1,316.25",BERNICIA GROUP LTD.*
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,27/02/2023,4105009-DHP0I45,"œ45,853.09",BERNICIA GROUP LTD.*
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/02/2023,4105013-207R02470,"œ1,853.72",BIFFA WASTE SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430114,Rendered by Private Contractors,27/02/2023,4105013-509M00459,"œ139,469.35",BIFFA WASTE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,27/02/2023,4105014-BMPR/1086/SKIPS,œ691.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304359,Equipment and Materials,27/02/2023,4105014-BMPR/1087/SKIPS,œ700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,27/02/2023,4105030-806230297,œ710.00,CITY & GUILDS OF LONDON INSTITUTE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,27/02/2023,4105032-2852ABS867,"œ1,515.91",CITY PLUMBING SUPPLIES HOLDINGS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,27/02/2023,4105035-UOTR5035803,œ930.13,CONVERA UK FINANCIAL LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412237,"œ2,933.94",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412238,"œ2,999.54",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412271,"œ4,452.14",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412272,"œ2,081.18",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412273,"œ1,360.70",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,27/02/2023,4105040-17412292,"œ5,809.35",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,27/02/2023,4105041-NEI-HCL-02-2023-002,œ789.80,COUNTY DURHAM SPORT.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,27/02/2023,4105046-0100074733,"œ4,950.00",CUNDALL LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,27/02/2023,4105046-0100074734,"œ4,995.00",CUNDALL LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,27/02/2023,4105050-359720/INVCF449,"œ4,225.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,27/02/2023,4105050-370168/INVSRG259,œ525.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,27/02/2023,4105050-379165/INVCF453,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,27/02/2023,4105050-379430/INVCF454,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Transactional & Customer Services,Third Party Payments,440999,Other third party payments E440,27/02/2023,4105060-RES-02-2023-550,"œ100,000.00",DURHAM CHRISTIAN PARTNERSHIP.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,384437,Miscellaneous Expenses,27/02/2023,4105064-361914,œ500.00,DURHAM UNIVERSITY.
