BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11808068,45299,692.57
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11808068,45299,-2053.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11808068,45299,-31.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ivy Cottage (Ackton) Ltd,Supporting People - Independent Sector Residential,11808069,45299,1308.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Morley Care Services Ltd,Supporting People - Independent Sector Residential,11808070,45299,1832.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Morley Care Services Ltd,Supporting People - Independent Sector Residential,11808070,45299,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11808071,45299,1495.69
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11808071,45299,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,878.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,1244
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,-286.21
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,3080
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,1731.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,-1030.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,-325.42
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11808073,45299,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,1004.39
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,587
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,-977.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,-60.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,354.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,690
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,720
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,770.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,4291
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,-1151.82
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,3325
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,2979.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,-1265.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,-575.94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11808075,45299,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11808076,45299,3690.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11808076,45299,-517.51
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11808076,45299,1569.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Virtue Health Services Limited,Supporting People - Independent Sector Residential,11808077,45299,6156.33
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Virtue Health Services Limited,Supporting People - Independent Sector Residential,11808077,45299,-39.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,3636
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,-1283.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,13526
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,4694.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,-4475.21
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,-1301.73
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,-97.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11808078,45299,-172.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11808079,45299,659.13
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11808079,45299,5830.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11808079,45299,-315.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11808080,45299,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11808080,45299,1042.83
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11808080,45299,3187.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11808080,45299,4088.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neville Health Care Limited,Supporting People - Independent Sector Residential,11808081,45299,3351.19
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neville Health Care Limited,Supporting People - Independent Sector Residential,11808081,45299,4381.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11808082,45299,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11808082,45299,3567.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11808082,45299,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11808082,45299,2531.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11808082,45299,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,439.42
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,11313.13
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,1304.82
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,-305.95
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,3144.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11808083,45299,-7420.53
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Quarryfields Health Care Ltd,Supporting People - Independent Sector Residential,11808084,45299,3049.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11808085,45299,657
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11808085,45299,-171.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11808085,45299,649.01
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11808085,45299,-216.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Bennett Court Health Care Ltd,Supporting People - Independent Sector Residential,11808086,45299,4082.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Carmand Limited,Supporting People - Independent Sector Residential,11808087,45299,2952.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11808088,45299,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11808088,45299,1581.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11808088,45299,-726.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11808088,45299,715.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Moorville Developments Ltd,Supporting People - Independent Sector Residential,11808089,45299,14004.02
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Maps Properties Ltd,Supporting People - Independent Sector Residential,11808090,45299,830.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Maps Properties Ltd,Supporting People - Independent Sector Residential,11808090,45299,-187.94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11808091,45299,713.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11808091,45299,-81.06
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11808091,45299,713.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11808091,45299,-200.27
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,5498
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,1212
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,-1796.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,-204.74
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,4875.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,1264
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,-1147.74
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,-303.58
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,1818
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11808092,45299,-228.18
