BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Little Arches Ltd,Supporting People - Independent Sector Residential,11736741,45230,3098.97
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Little Arches Ltd,Supporting People - Independent Sector Residential,11736741,45230,-345.47
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Steps Residential Care Ltd,Supporting People - Independent Sector Residential,11736742,45230,33672.23
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Steps Residential Care Ltd,Supporting People - Independent Sector Residential,11736742,45230,-37.13
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11736743,45230,2413.61
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11736743,45230,-4.95
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11736743,45230,2747.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,5962.96
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,-850.23
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,3792
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,1896
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,-1389.98
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,-57.12
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,634.25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,-149.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hill Care Services Ltd,Supporting People - Independent Sector Residential,11736744,45230,1534.86
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hermes Care Ltd,Supporting People - Independent Sector Residential,11736745,45230,2416.81
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hermes Care Ltd,Supporting People - Independent Sector Residential,11736745,45230,58199.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hermes Care Ltd,Supporting People - Independent Sector Residential,11736745,45230,-43649.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hermes Care Ltd,Supporting People - Independent Sector Residential,11736745,45230,8738.35
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hermes Care Ltd,Supporting People - Independent Sector Residential,11736745,45230,-598
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ibc Quality Solutions Limited,Supporting People - Independent Sector Residential,11736746,45230,1798
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Mauricare Ltd,Supporting People - Independent Sector Residential,11736747,45230,6666
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Mauricare Ltd,Supporting People - Independent Sector Residential,11736747,45230,1212
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Mauricare Ltd,Supporting People - Independent Sector Residential,11736747,45230,-2095.39
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Mauricare Ltd,Supporting People - Independent Sector Residential,11736747,45230,3.02
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Mauricare Ltd,Supporting People - Independent Sector Residential,11736747,45230,1991.14
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ivy Cottage (Ackton) Ltd,Supporting People - Independent Sector Residential,11736748,45230,1308.98
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11736749,45230,1832.15
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11736749,45230,-120.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11736750,45230,1495.69
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11736750,45230,-120.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,1098.55
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,1244
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,-286.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,2768
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,1212
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,-846.9
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,-1212
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Treeton Grange Ltd,Supporting People - Independent Sector Residential,11736752,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,S&S Healthcare Limited,Supporting People - Independent Sector Residential,11736753,45230,660.6
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,S&S Healthcare Limited,Supporting People - Independent Sector Residential,11736753,45230,-174.94
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,S&S Healthcare Limited,Supporting People - Independent Sector Residential,11736753,45230,632
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,S&S Healthcare Limited,Supporting People - Independent Sector Residential,11736753,45230,-172.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,1537.97
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,1279
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,1274
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,-595.63
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,-305.17
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,690
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,1984.18
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,1097.28
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,-104.28
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,2693
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,632
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,-1092.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,-168.37
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11736754,45230,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11736755,45230,3690.86
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11736755,45230,-517.51
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11736755,45230,1569.29
