"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Company,Supplier Number,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,9,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,10,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,11,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,12,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,13,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,14,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,07/09/2023,147500,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,15,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,1,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,2,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,3,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,4,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,5,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,6,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,7,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,8,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,9,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,10,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,11,150.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,12,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,13,100.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,14,300.00,
WF,TS002478    ,TS3479331,GEOFFS TAXIS ULVERSTON,21/09/2023,160162,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,15,150.00,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,22/08/2023,130625,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2629901,CUMBRIA TRANSPORT OPS TEAM    ,CAR HIRE STAFF (WITH CCC INS),Revenue,1,8.40,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,22/08/2023,130625,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2629901,CUMBRIA TRANSPORT OPS TEAM    ,CAR HIRE STAFF (WITH CCC INS),Revenue,2,180.10,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,22/08/2023,130625,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2629901,CUMBRIA TRANSPORT OPS TEAM    ,CAR HIRE STAFF (WITH CCC INS),Revenue,3,26.76,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,22/08/2023,130625,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2629901,CUMBRIA TRANSPORT OPS TEAM    ,CAR HIRE STAFF (WITH CCC INS),Revenue,4,11.34,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,22/08/2023,130625,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2629901,CUMBRIA TRANSPORT OPS TEAM    ,CAR HIRE STAFF (WITH CCC INS),Revenue,5,25.00,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,26/09/2023,162577,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400001,EX COUNTY COUNCIL LEGACY COSTS,CAR HIRE STAFF (WITH CCC INS),Revenue,1,325.64,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,26/09/2023,162578,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400001,EX COUNTY COUNCIL LEGACY COSTS,CAR HIRE STAFF (WITH CCC INS),Revenue,1,325.64,
WF,TS002521    ,TS3539703,ARNOLD CLARK AUTOMOBILES LIMITED,26/09/2023,162579,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400001,EX COUNTY COUNCIL LEGACY COSTS,CAR HIRE STAFF (WITH CCC INS),Revenue,1,325.64,
WF,TS002523    ,TS3542511,GLASDON UK LTD,12/09/2023,149799,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,REPAIRS & MAINTENANCE,Revenue,1,497.25,
WF,TS002523    ,TS3542511,GLASDON UK LTD,12/09/2023,149800,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDNPRN,Devolved to LC NPRN Eden      ,HIGHWAYS: MATERIALS,Capital,1,621.26,
WF,TS002598    ,TS3647811,SPENCER GRAHAM COACHES,11/09/2023,149240,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,LECTURERS FEES,Revenue,1,500.00,
WF,TS002598    ,TS3647811,SPENCER GRAHAM COACHES,12/09/2023,149578,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,LECTURERS FEES,Revenue,1,600.00,
WF,TS002677    ,TS3758727,GROSVENOR HOUSE PAPERS,22/09/2023,161255,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,EDUC STATIONERY & MATERIALS,Revenue,1,361.20,
WF,TS002677    ,TS3758727,GROSVENOR HOUSE PAPERS,26/09/2023,162678,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250901,BARROW GREENGATE JNR SCHOOL   ,CURRICULUM PHOTOCOPIER USAGE,Revenue,1,358.30,
WF,TS002713    ,TS3809271,J W HALL & CO BLINDS LTD,27/09/2023,166183,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305401,LEVENS C OF E SCHOOL          ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,"1,830.00",
WF,TS002738    ,TS3844371,HANDY CONCRETE (CUMBRIA) LTD,01/09/2023,140506,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDEPRN,H&T PRN Schemes Eden          ,HIGHWAYS: MATERIALS,Capital,1,992.00,
WF,TS002738    ,TS3844371,HANDY CONCRETE (CUMBRIA) LTD,12/09/2023,149640,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,345.00,
WF,TS002762    ,TS3878067,HARPER COLLINS PUBLISHERS,05/09/2023,141528,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,EDUC EQUIP PURCH&REPAIR REV,Revenue,1,"2,524.95",
WF,TS002762    ,TS3878067,HARPER COLLINS PUBLISHERS,12/09/2023,149893,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,EDUC EQUIP PURCH&REPAIR REV,Revenue,1,"1,522.35",
WF,TS002762    ,TS3878067,HARPER COLLINS PUBLISHERS,12/09/2023,149895,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,EDUC EQUIP PURCH&REPAIR REV,Revenue,1,"1,778.40",
WF,TS002790    ,TS3917379,HART DISTRIBUTION,10/09/2023,148656,RESOURCES,COMMISSIONING & PROCUREMT     ,6260701,PREMISES - COURIER            ,POSTAGE,Revenue,1,"4,070.00",
WF,TS002800    ,TS3931419,HARVEST HEALTHCARE,18/08/2023,129361,ADULT SERVICES,SERVICE PROVISION             ,3360041,ICES NHS EQUIPMENT            ,CSDP EQUIPMENT,Revenue,1,954.00,
WF,TS002800    ,TS3931419,HARVEST HEALTHCARE,18/08/2023,129362,ADULT SERVICES,SERVICE PROVISION             ,3360041,ICES NHS EQUIPMENT            ,CSDP EQUIPMENT,Revenue,1,"2,226.00",
WF,TS002833    ,TS3977751,C T HAYTON,20/09/2023,159569,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,391.15,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,773.78,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,773.78,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,069.70",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,4,"1,069.70",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,053.87",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,6,"1,053.87",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,7,442.50,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,8,"1,184.33",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,9,"1,184.33",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,10/09/2023,148646,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,10,"1,403.63",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,773.78,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,773.78,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,069.70",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,4,"1,069.70",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,053.87",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,6,"1,053.87",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,7,442.50,
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,8,"1,184.33",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,9,"1,184.33",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,11/09/2023,149088,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,10,"1,403.63",
WF,TS002841    ,TS3988983,KAJ AND A HAZLETT,15/09/2023,154723,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"10,009.49",
WF,TS002844    ,TS3993195,HUB4LEADERS LTD - THE SCHOOL BUS,11/09/2023,149272,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312301,GRANGE C OF E SCHOOL          ,SUBSCRIPTIONS,Revenue,1,440.00,
WF,TS002844    ,TS3993195,HUB4LEADERS LTD - THE SCHOOL BUS,13/09/2023,153187,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204601,"NORTH LAKES SCHOOL, PENRITH   ",SUBSCRIPTIONS,Revenue,1,500.00,
WF,TS002844    ,TS3993195,HUB4LEADERS LTD - THE SCHOOL BUS,19/09/2023,156069,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1335701,CROSSCRAKE C OF E SCHOOL      ,BUSINESS & PROFESSIONAL SERV,Revenue,1,590.00,
WF,TS002872    ,TS4032507,THE HELPING HAND CO LTD,31/08/2023,139903,ADULT SERVICES,SERVICE PROVISION             ,3360051,ICES CHILDRENS EQUIPMENT      ,CSDP EQUIPMENT,Revenue,1,499.00,
WF,TS002872    ,TS4032507,THE HELPING HAND CO LTD,31/08/2023,139903,ADULT SERVICES,SERVICE PROVISION             ,3360051,ICES CHILDRENS EQUIPMENT      ,CSDP EQUIPMENT,Revenue,2,25.00,
WF,TS002945    ,TS4134999,HILLS BOOKS LTD,15/09/2023,154528,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,LIBRARY BOOKS,Revenue,1,407.92,
WF,TS002945    ,TS4134999,HILLS BOOKS LTD,15/09/2023,154528,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,LIBRARY BOOKS,Revenue,2,25.00,
WF,TS002953    ,TS4146231,HINDPOOL COMMUNITY CENTRE,02/09/2023,140749,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,1802401,BARROW AREA CLS               ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,450.00,
WF,TS002953    ,TS4146231,HINDPOOL COMMUNITY CENTRE,02/09/2023,140750,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,1802401,BARROW AREA CLS               ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,330.00,
WF,TS002953    ,TS4146231,HINDPOOL COMMUNITY CENTRE,09/09/2023,148574,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,1802401,BARROW AREA CLS               ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,370.00,
WF,TS002962    ,TS4158867,HM LAND REGISTRY,20/09/2023,159396,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7141101,CAPITAL DEVELOPMENT           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,960.00,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142233,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,VERY SHELTERED HOUSING,Revenue,1,0.12,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142233,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,VERY SHELTERED HOUSING,Revenue,2,713.68,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142234,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,VERY SHELTERED HOUSING,Revenue,1,852.92,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142234,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,VERY SHELTERED HOUSING,Revenue,2,0.16,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142235,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,1,"2,577.16",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142235,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,2,487.20,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142237,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,1,492.09,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142237,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,2,243.60,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142240,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,227.82",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142242,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,810.01,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142244,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,452.92,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142247,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"2,098.14",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142247,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,208.96,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142249,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,513.88,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142249,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,121.80,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142251,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,1,857.92,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142255,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,1,162.96,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142255,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,113.98,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142257,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,684.60,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142259,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,456.12,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142260,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,VERY SHELTERED HOUSING,Revenue,1,415.65,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142262,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,254.68",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142264,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,684.32,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142266,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,0.03,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142266,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,"1,665.62",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142267,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,303.32",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142273,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,444.20",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142274,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,735.15,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142275,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,752.55,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142276,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,470.30",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142277,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,556.80,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142278,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,"1,261.50",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142279,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,861.30,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142279,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,113.10,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142279,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,3,73.95,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142280,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,1,121.80,
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142280,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,VERY SHELTERED HOUSING,Revenue,2,"1,513.80",
WF,TS003061    ,TS4297863,HOUSING 21,05/09/2023,142281,ADULT SERVICES,OPERATIONS                    ,3327911,65+ Learning Disability W&F   ,VERY SHELTERED HOUSING,Revenue,1,874.35,
