Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
131258264,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,15/03/2024,436.62
131258264,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,15/03/2024,-48.58
131258264,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,15/03/2024,-36.32
131258264,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,15/03/2024,-0.34
131258264,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,15/03/2024,3.12
130993233,Local Transport Plan Funded,Strategic Planning and Highways,Surface Water Management,Capital,Contractor Payments,JBA CONSULTING,BD23,15/03/2024,908.75
131258324,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,BA14,15/03/2024,20.72
131258324,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,BA14,15/03/2024,2.44
131258324,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,BA14,15/03/2024,317.52
129837304,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,JELLYTOTS PLAYGROUP,SN5 ,13/03/2024,"4,329.36"
132482261,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,OX14,25/03/2024,850.00
132482269,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,OX14,25/03/2024,850.00
132768233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,JENX LTD,S6 1,22/03/2024,772.00
132770233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,JENX LTD,S6 1,22/03/2024,"3,760.00"
133910233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,JG TENNIS COACHING LTD,SO18,27/03/2024,"1,260.00"
129837305,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,13/03/2024,"1,304.88"
131258294,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,15/03/2024,408.24
131258294,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,15/03/2024,0.92
131258294,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,15/03/2024,12.84
131258294,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,15/03/2024,-0.02
131258294,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,15/03/2024,-6.40
131263254,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN2 ,15/03/2024,"4,941.92"
129837307,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/03/2024,693.00
129837308,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,13/03/2024,644.16
130190280,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,ST3 ,11/03/2024,216.00
133363236,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,ST3 ,25/03/2024,216.00
130190280,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,ST3 ,11/03/2024,600.00
133363236,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,ST3 ,25/03/2024,600.00
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-129.17
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"9,099.66"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"2,226.84"
128064247,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,TN13,01/03/2024,"14,594.71"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-279.12
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"8,367.60"
132768234,Disabled Children,Children & Families,DCT Overnight Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,22/03/2024,"1,225.80"
130605233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,13/03/2024,"1,225.84"
130607233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,13/03/2024,"1,225.80"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-362.40
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-93.04
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"6,680.52"
128064246,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,01/03/2024,"18,329.46"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"2,789.20"
130606234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,13/03/2024,"1,225.80"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-120.80
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,-387.51
130606233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,13/03/2024,750.00
130604233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,13/03/2024,"1,838.70"
132699234,Disabled Children,Children & Families,DCT Overnight Short Breaks,3rd Party Payments,Respite Care,JOHN EDWARDS CARE HOMES LTD,SN2 ,22/03/2024,"1,225.80"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"2,574.94"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"7,724.82"
130318275,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,JOHN EDWARDS CARE HOMES LTD,TN13,13/03/2024,"3,033.22"
131885233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Contracts,JOHNSONS STALBRIDGE,WA7 ,20/03/2024,"2,379.34"
131369233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Contracts,JOHNSONS STALBRIDGE,WA7 ,15/03/2024,"3,270.20"
133911233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,JOLLY ROGER ADVENTURE LTD,SN3 ,27/03/2024,"12,222.00"
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Receipts & Contributions,JUBILEE GARDENS PROJECT,-,20/03/2024,-12.17
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,"1,008.00"
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,-136.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,480.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,-252.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,-756.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,63.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,126.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,189.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,252.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,567.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,756.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,378.00
132116234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Day services,JUBILEE GARDENS PROJECT,-,20/03/2024,160.00
131258290,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,15/03/2024,"1,090.76"
131258290,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,15/03/2024,-66.00
129837312,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN4 ,13/03/2024,572.88
133912233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,JUST FOR FUN HOLIDAY CLUB,SN1 ,27/03/2024,"15,804.00"
130318320,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,KAHANAH CARE LTD,EX8 ,13/03/2024,"3,300.00"
130318320,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,KAHANAH CARE LTD,EX8 ,13/03/2024,"1,100.00"
129214233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,KANDU ARTS FOR SUSTAINABLE DEVELOPMENT,SN15,06/03/2024,"1,760.00"
131046241,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,20/03/2024,"2,850.00"
131040236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,20/03/2024,"3,311.45"
131040236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,20/03/2024,"2,782.50"
131040236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,20/03/2024,-0.58
129837315,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/03/2024,822.69
129837314,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/03/2024,509.52
133471233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN1 ,25/03/2024,538.16
130191359,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN1 ,11/03/2024,538.16
129837316,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/03/2024,693.00
131258370,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,15/03/2024,-59.50
131258370,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,15/03/2024,553.52
131258476,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,15/03/2024,488.40
130191357,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,11/03/2024,522.10
133470233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,25/03/2024,522.10
132105233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,KCARE NURSING AGENCY LTD,RG1 ,20/03/2024,"5,749.76"
132105233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,KCARE NURSING AGENCY LTD,RG1 ,20/03/2024,"-2,326.56"
131258278,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,15/03/2024,4.28
131258278,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,15/03/2024,-77.46
131258278,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,15/03/2024,-0.52
131258278,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,15/03/2024,635.04
132188233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,REDACTED PERSONAL DATA,SN3 ,22/03/2024,"1,091.95"
132245233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,REDACTED PERSONAL DATA,SN3 ,22/03/2024,"1,424.52"
128145233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,01/03/2024,266.00
130931233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,15/03/2024,66.67
133626233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,25/03/2024,120.00
133626233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,25/03/2024,66.68
130931233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,15/03/2024,436.00
128139233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,01/03/2024,266.00
128145233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,01/03/2024,348.34
128763233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,06/03/2024,684.67
128139233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,01/03/2024,348.67
131906234,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,20/03/2024,623.68
133626233,Revenues & Benefits,Revenues & Benefits,Swindon Emergency Assistance Fund,Supplies and Services,Materials,KENNET FURNITURE REFURBIZ,SN10,25/03/2024,182.00
