Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £,,,,,,,,,,
122849233,Social Care,Children & Families,Fostering Service Team,Employees,Recruitment,HARRIET SHELLEY COMMUNICATIONS,BN13,26/01/2024,"1,056.00",,,,,,,,,,
121827293,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,19/01/2024,428.60,,,,,,,,,,
121827293,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,19/01/2024,"1,758.24",,,,,,,,,,
121827293,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,19/01/2024,-428.60,,,,,,,,,,
120203233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,Supplies and Services,Services,HARTLAND PRIMARY SCHOOL,EX39,17/01/2024,600.00,,,,,,,,,,
120202233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,Supplies and Services,Services,HARTLAND PRIMARY SCHOOL,EX39,17/01/2024,600.00,,,,,,,,,,
121345233,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,Other Local Authority Sixth form,HARTPURY COLLEGE,GL19,17/01/2024,"7,910.00",,,,,,,,,,
119254233,Public Health,Public Health,Sexual Health & Health Protection Budget,3rd Party Payments,Contract Payments,HAWTHORN MEDICAL CENTRE,SN2 ,03/01/2024,826.00,,,,,,,,,,
121395266,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,HAYDON MEADOW PRE-SCHOOL,SN25,17/01/2024,"18,341.97",,,,,,,,,,
120860268,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,HAYDONLEIGH SCHOOL,SN25,15/01/2024,"4,083.33",,,,,,,,,,
121169233,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,3rd Party Payments,Payment of Pupil Premium to school,HAYDONLEIGH SCHOOL,SN25,17/01/2024,"9,313.00",,,,,,,,,,
121150233,Schools - Primary,Dedicated Schools Grant (DSG),Primary School Budgets,3rd Party Payments,Mainstream Delegated Funding,HAYDONLEIGH SCHOOL,SN25,17/01/2024,"216,462.00",,,,,,,,,,
121395267,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,17/01/2024,"1,178.10",,,,,,,,,,
121395268,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,17/01/2024,509.52,,,,,,,,,,
123379245,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,31/01/2024,"5,228.00",,,,,,,,,,
122603233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,26/01/2024,"6,120.00",,,,,,,,,,
123379245,Void Repairs,Supervision & Management,Void Property Repairs,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,31/01/2024,326.75,,,,,,,,,,
120094233,Void Repairs,Supervision & Management,Void Property Repairs,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,10/01/2024,"4,247.76",,,,,,,,,,
122605233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,26/01/2024,"3,739.52",,,,,,,,,,
120097233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,10/01/2024,"9,115.08",,,,,,,,,,
120094233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,10/01/2024,"3,921.00",,,,,,,,,,
120088233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,10/01/2024,"10,200.00",,,,,,,,,,
120091234,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,10/01/2024,"8,725.60",,,,,,,,,,
122607233,Other Repairs,Repairs,Operations Procurement,Employees,Temporary / Agency - by Accounts Payable,HAYS SPECIALIST RECRUITMENT LTD,KT3 ,26/01/2024,"6,980.48",,,,,,,,,,
120204233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,Supplies and Services,Services,HAZELWOOD ACADEMY,SN5 ,17/01/2024,600.00,,,,,,,,,,
121395269,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,HAZELWOOD ACADEMY,SN5 ,17/01/2024,"4,279.97",,,,,,,,,,
121395270,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,HAZELWOOD ACADEMY,SN5 ,17/01/2024,"11,327.40",,,,,,,,,,
120860313,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,HAZELWOOD ACADEMY,SN5 ,15/01/2024,"2,942.50",,,,,,,,,,
121053233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,HEADSTART SKILLZ,SN5 ,17/01/2024,612.00,,,,,,,,,,
123378266,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378273,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378267,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
123378243,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378268,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,897.39,,,,,,,,,,
123378250,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378245,Memory & Cognition,Adults,Support for Memory and Cognition 18-64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378255,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
123378244,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378241,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
123378242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,897.39,,,,,,,,,,
123378254,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378271,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378264,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378251,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378248,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,690.30,,,,,,,,,,
123378246,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,621.27,,,,,,,,,,
123378275,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
123378258,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
123378257,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Day services,HEADWAY,SN3 ,31/01/2024,552.24,,,,,,,,,,
122149233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,HEADWAY ADOLESCENT RESOURCES LIMITED,GL15,22/01/2024,"15,960.00",,,,,,,,,,
123341233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,HEADWAY ADOLESCENT RESOURCES LIMITED,GL15,31/01/2024,"17,664.36",,,,,,,,,,
123340233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,HEADWAY ADOLESCENT RESOURCES LIMITED,GL15,31/01/2024,"15,960.00",,,,,,,,,,
122819237,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,HEADWAY ADOLESCENT RESOURCES LIMITED,GL15,26/01/2024,"17,664.36",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"4,800.00",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,670.08",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-627.80,,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"3,921.16",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"4,000.00",,,,,,,,,,
121945250,Memory & Cognition,Adults,Support for Memory and Cognition 18-64,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-999.64,,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"-1,315.32",,,,,,,,,,
121945250,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,371.82,,,,,,,,,,
121945251,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945250,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,670.12",,,,,,,,,,
121945250,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-645.64,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,857.14,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"4,000.00",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-784.28,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-970.80,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-830.92,,,,,,,,,,
121945250,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"-4,800.00",,,,,,,,,,
121945250,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,670.12",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"-1,021.68",,,,,,,,,,
121945251,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-849.60,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"6,471.36",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-519.68,,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-939.52,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"-1,473.48",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-621.16,,,,,,,,,,
121945250,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-856.32,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-843.00,,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-605.40,,,,,,,,,,
121945250,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"2,867.32",,,,,,,,,,
121945251,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,"-1,531.52",,,,,,,,,,
121945250,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,19/01/2024,-483.20,,,,,,,,,,
123357233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,HEATHFARM FOSTERING,BL2 ,31/01/2024,"6,120.33",,,,,,,,,,
122286237,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,HEATHLANDS SCHOOL,AL3 ,24/01/2024,"10,713.00",,,,,,,,,,
122288234,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,HEATHLANDS SCHOOL,AL3 ,24/01/2024,"20,886.00",,,,,,,,,,
122286237,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,HEATHLANDS SCHOOL,AL3 ,24/01/2024,"10,713.00",,,,,,,,,,
122286237,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,HEATHLANDS SCHOOL,AL3 ,24/01/2024,"10,818.00",,,,,,,,,,
122286237,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,HEATHLANDS SCHOOL,AL3 ,24/01/2024,"10,623.00",,,,,,,,,,
120860243,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN4 ,15/01/2024,"4,575.33",,,,,,,,,,
121395271,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,17/01/2024,"2,610.30",,,,,,,,,,
121826241,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,205.44,,,,,,,,,,
121826241,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,488.40,,,,,,,,,,
121826241,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,239.68,,,,,,,,,,
121826241,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,586.08,,,,,,,,,,
121826241,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,476.28,,,,,,,,,,
119222233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,03/01/2024,600.00,,,,,,,,,,
120937233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,15/01/2024,829.98,,,,,,,,,,
119222233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN1 ,03/01/2024,370.00,,,,,,,,,,
119222233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,03/01/2024,829.98,,,,,,,,,,
120937233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,15/01/2024,471.43,,,,,,,,,,
123014239,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,29/01/2024,600.00,,,,,,,,,,
123014239,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,29/01/2024,829.98,,,,,,,,,,
