Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"1,406.28"
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,11.52
127743233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,568.88
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,142.22
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-357.54
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-568.88
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,23.04
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"1,408.27"
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,57.60
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,23.04
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,11.52
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,34.56
124518297,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,SAVERNAKE VIEW CARE HOME,SN8 ,09/02/2024,-385.60
124518297,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,SAVERNAKE VIEW CARE HOME,SN8 ,09/02/2024,"5,521.16"
124754244,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,3rd Party Payments,Payment of Pupil Premium to school,SBC COLEBROOK  JUNIOR SCHOOL,SN3 ,14/02/2024,"4,927.00"
124748233,Schools - Primary,Dedicated Schools Grant (DSG),Primary School Budgets,3rd Party Payments,Mainstream Delegated Funding,SBC COLEBROOK  JUNIOR SCHOOL,SN3 ,14/02/2024,"74,047.00"
125063276,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,SBC COLEBROOK  JUNIOR SCHOOL,SN3 ,14/02/2024,"1,351.25"
126799233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,REDACTED PERSONAL DATA,SN5 ,26/02/2024,990.25
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,-681.88
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,-641.82
124518237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,SEAHORSES CARE HOME,SN4 ,09/02/2024,"2,867.32"
124518237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,SEAHORSES CARE HOME,SN4 ,09/02/2024,"2,988.96"
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,"-1,584.48"
124518237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,SEAHORSES CARE HOME,SN4 ,09/02/2024,"4,256.00"
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,-607.80
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,"-1,154.16"
124518237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,SEAHORSES CARE HOME,SN4 ,09/02/2024,-785.84
127770233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Supplies and Services,Fees,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,MK5 ,28/02/2024,942.35
123476233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Supplies and Services,Fees,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,MK5 ,02/02/2024,"3,630.00"
123476233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Supplies and Services,Fees,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,MK5 ,02/02/2024,"1,149.47"
127770233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Supplies and Services,Fees,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,MK5 ,28/02/2024,"2,898.00"
125209233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SECO SUPPORT LIMITED,PL6 ,14/02/2024,"3,007.76"
125209233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SECO SUPPORT LIMITED,PL6 ,14/02/2024,"16,821.00"
125385235,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SECURE IRONMONGERY SUPPLIES LIMITED,SN2 ,16/02/2024,641.89
126634233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SECURE IRONMONGERY SUPPLIES LIMITED,SN2 ,23/02/2024,280.50
126634233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SECURE IRONMONGERY SUPPLIES LIMITED,SN2 ,23/02/2024,667.16
125385235,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SECURE IRONMONGERY SUPPLIES LIMITED,SN2 ,16/02/2024,280.50
124518239,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,SEEABILITY,KT17,09/02/2024,"10,326.44"
124518239,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,SEEABILITY,KT17,09/02/2024,-414.20
124518290,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,SHAFTESBURY COURT,WR1 ,09/02/2024,-429.16
124518290,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,SHAFTESBURY COURT,WR1 ,09/02/2024,"6,996.20"
126182233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN25,23/02/2024,"1,050.00"
123553233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,02/02/2024,235.52
123553233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,02/02/2024,117.76
123553233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,02/02/2024,471.04
125926233,Youth Offending,Early Intervention & Prevention,Remand,3rd Party Payments,Secure Placements,SHARED SERVICES CONNECTED LIMITED,NP20,21/02/2024,"25,854.00"
125565233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,"2,604.80"
125565233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,"1,301.12"
125565233,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,16/02/2024,-54.00
125565233,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,16/02/2024,-108.08
125063304,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,SHAW RIDGE PRIMARY SCHOOL (ACADEMY),SN5 ,14/02/2024,"3,722.08"
126313233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,23/02/2024,871.38
126312233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,23/02/2024,871.38
127576233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,28/02/2024,"3,545.00"
126314233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,23/02/2024,871.38
126311233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,23/02/2024,871.38
123485234,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,02/02/2024,"3,122.34"
127784233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,28/02/2024,"4,075.00"
124472233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,09/02/2024,"3,495.00"
127911233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,28/02/2024,"3,880.00"
127575234,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,SHEPPARD STREET ACCOMMODATION,SN1 ,28/02/2024,"1,980.00"
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,767.12
123964233,Property Service Charged Properties,Property,Service Charged - Theatre Square,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,220.00
123964233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,"1,316.00"
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,705.81
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,851.58
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,"3,000.00"
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,"-3,000.00"
125473233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,452.13
123965233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,523.29
123964233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,"1,000.00"
126985233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,26/02/2024,"1,200.00"
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,767.12
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,889.08
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,621.35
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,"-10,000.00"
123964233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,"-1,000.00"
125793233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,245.00
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,889.08
126985233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,26/02/2024,629.52
125793233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,"2,000.00"
125793233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,"-2,000.00"
125530233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,804.62
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,851.58
125473233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,16/02/2024,"2,000.00"
123965233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SHIELD ELECTRICAL SERVICES LTD,SN2 ,07/02/2024,"2,000.00"
126008233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,SHIELD ELECTRICAL SERVICES LTD,SN2 ,21/02/2024,"10,000.00"
126982233,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,SHIELD ENVIRONMENTAL SERVICES LTD,BS30,26/02/2024,"1,560.00"
127810233,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,SHIELD ENVIRONMENTAL SERVICES LTD,BS30,28/02/2024,"3,065.00"
126983233,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,SHIELD ENVIRONMENTAL SERVICES LTD,BS30,26/02/2024,"3,065.00"
125005238,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,SHINE LEARNING & TRAINING CENTRE CIC,GU1 ,14/02/2024,435.00
125336233,Stronger and Safer Communities,Stronger and Safer Communities,Community Safety Partnership,3rd Party Payments,Contract Payments,SHINE PINEHURST,SN2 ,16/02/2024,"10,000.00"
125771233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,19/02/2024,"23,205.71"
125770233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,19/02/2024,"23,205.71"
126156233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN25,23/02/2024,675.00
127670233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,SIMPLE STUFF WORKS CIC,B79 ,28/02/2024,510.00
126482233,Environmental & Regulatory,Highways & Transport,Shaw Farm Landfill Site,Supplies and Services,Testing / Inspection,SMALLBROOK ENVIRONMENTAL LTD,WR12,23/02/2024,750.00
123961233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Equipment,SMARTER MEDIA LTD,SN2 ,07/02/2024,715.00
123482238,Other Repairs,Repairs,Asbestos Services,Supplies and Services,Materials,SMH PRODUCTS LIMITED,NE33,02/02/2024,"1,388.26"
127903233,Property & Assets,Property & Assets,General Enhancement Works Corporate Buildings,Capital,Contractor Payments,SMS CONNECTIONS LTD,G2 5,28/02/2024,"12,140.42"
125933240,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,SN HEATING & PLUMBING LTD,SN2 ,21/02/2024,"4,355.00"
125938238,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,SN HEATING & PLUMBING LTD,SN2 ,21/02/2024,"1,318.95"
125933237,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,SN HEATING & PLUMBING LTD,SN2 ,21/02/2024,"2,590.00"
125932234,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,SN HEATING & PLUMBING LTD,SN2 ,21/02/2024,"4,615.00"
