Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334344,3501,28636,BONZA CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334136,2346,20748,CARE ASSIST LTD T/A CARE ASSIST KINGS ROAD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334136,2346,20748,CARE ASSIST LTD T/A CARE ASSIST KINGS ROAD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334136,2346,20748,CARE ASSIST LTD T/A CARE ASSIST KINGS ROAD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334247,1984.4,26387,INFINITY SERVICES (UK) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334384,3080,10000008,GLENPAT HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334390,1308,29038,ALAND HEALTHCARE CONSULTING LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334247,1994.64,26387,INFINITY SERVICES (UK) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334247,2194.12,26387,INFINITY SERVICES (UK) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334247,1988.92,26387,INFINITY SERVICES (UK) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334247,2420,26387,INFINITY SERVICES (UK) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334309,3501,28636,BONZA CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334309,3501,28636,BONZA CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334309,4180,28636,BONZA CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334309,3501,28636,BONZA CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334271,3049.32,28298,CARE PLUS MORE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334271,2852.56,28298,CARE PLUS MORE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334183,2670.2,25756,BEAUMONT ALEXIS HC LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334183,2304.96,25756,BEAUMONT ALEXIS HC LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334183,2239.08,25756,BEAUMONT ALEXIS HC LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334183,2304.96,25756,BEAUMONT ALEXIS HC LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,-3003,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,-1183.82,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,-1716,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,-321.75,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,3169.32,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,1811.04,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,339.57,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,06/07/2023,23335336,896.83,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,11/07/2023,23335752,326.12,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,11/07/2023,23335752,1152.48,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DIRECT PAYMENTS,4231,,11/07/2023,23335752,658.56,81024,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334190,2302.29,20747,CARE ASSIST LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334190,3000,20747,CARE ASSIST LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334190,2346,20747,CARE ASSIST LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334190,2578.56,20747,CARE ASSIST LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,29/06/2023,23334190,2578.56,20747,CARE ASSIST LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,10/07/2023,23335587,1160.78,15654,WEST LONDON YMCA
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN OTHER COSTS,4282,,10/07/2023,23335579,4560,10000386,HIGHVIEW CARE LTD T/A HIGHVIEW CHILDRENS HOME
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN OTHER COSTS,4282,,10/07/2023,23335579,2442.86,10000386,HIGHVIEW CARE LTD T/A HIGHVIEW CHILDRENS HOME
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,RESIDENTIAL HOMES EXTERNAL,4220,,10/07/2023,23335576,111428.57,10000343,CARE PERSPECTIVES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,RESIDENTIAL HOMES EXTERNAL,4220,,10/07/2023,23335564,14914.28,29517,CARE 2 CARE CHILDREN’S HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3365.05,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,1714.28,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,5962.5,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3750,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3707.15,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,6768.77,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,2366.64,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3148.12,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3343.67,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3343.67,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335523,3750,14302,RAINBOW FOSTERING SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335527,3805.72,15572,CAPSTONE FOSTER CARE (SOUTH EAST) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,3078,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,324.9,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,1368,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,2142.85,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,407.14,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335531,2797.14,24794,APPLE FOSTERING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335574,3354.85,10000078,SURE START FOSTERING AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335574,3354.85,10000078,SURE START FOSTERING AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335574,3814.25,10000078,SURE START FOSTERING AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,10/07/2023,23335540,6285.77,27174,FAMILY FOSTERING LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,28/06/2023,50002304,300,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,28/06/2023,50002304,300,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,28/06/2023,50002304,300,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,400,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,400,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,400,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,400,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,463.2,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,600,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,600,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,450,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,500,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,600,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,GRANT PYMT - HOMES FOR UKRAINE THANK YOU,6260,,20/07/2023,50002344,350,9900025,REDACTED SENSITIVE SUPPLIER
