FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Alpha Biolabs,303620,1001839,21/08/2024,478.80,79.80,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV650243,1001839303620INV650243
LIST,Blackpool Council,Alpha Biolabs,304500,1001839,23/08/2024,324.00,54.00,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV648662,1001839304500INV648662
LIST,Blackpool Council,Alpha Biolabs,308216,1001839,29/08/2024,544.80,90.80,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV650442,1001839308216INV650442
LIST,Blackpool Council,Alpha Biolabs,299584,1001839,13/08/2024,364.75,60.80,External Legal Fees,90000,64712,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Senior Management - 3,NA,Senior Management JEA2 - 5,INV649917,1001839299584INV649917
LIST,Blackpool Council,Alpha Biolabs,303173,1001839,21/08/2024,592.00,98.66,External Legal Fees,90000,64712,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Senior Management - 3,NA,Senior Management JEA2 - 5,INV650251,1001839303173INV650251
LIST,Blackpool Council,Acorn Recovery Projects,282175,1001842,1/08/2024,"2,121.43",0.00,Rehab Or Imtermediate Care,20287,64501,Private Contractors,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,SINV61/00001135,1001842282175SINV61/00001135
LIST,Blackpool Council,Autocross Euroshel Limited,291253,1001850,12/08/2024,"2,100.00",350.00,,,66518,Miscellaneous - Capital,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,9130,10018502912539130
LIST,Blackpool Council,Autocross Euroshel Limited,302708,1001850,16/08/2024,"140,184.00","23,364.00",,,66518,Miscellaneous - Capital,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,9129,10018503027089129
LIST,Blackpool Council,Stonyhill Medical Practice,297780,1001851,9/08/2024,"1,130.68",0.00,Gp Tier 2 Stis Scheme,62027,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL6,Sexual Health,LZLQ/00000127,1001851297780LZLQ/00000127
LIST,Blackpool Council,Stonyhill Medical Practice,305267,1001851,27/08/2024,396.00,0.00,Health Checks,62015,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL3,Health Checks Team,HEALTH CHECKS - JULY 2024,1001851305267HEALTH CHECKS - JULY 2024
LIST,Blackpool Council,Meridian Home And Social Care Ltd,291735,1001856,1/08/2024,398.48,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,438549,1001856291735438549
LIST,Blackpool Council,Meridian Home And Social Care Ltd,301371,1001856,15/08/2024,972.90,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,443233,1001856301371443233
LIST,Blackpool Council,Meridian Home And Social Care Ltd,301970,1001856,15/08/2024,556.36,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,443231,1001856301970443231
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304811,1001856,22/08/2024,"2,318.40",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444116,1001856304811444116
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304812,1001856,22/08/2024,"2,898.00",0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444117,1001856304812444117
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304813,1001856,22/08/2024,"1,159.20",0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444118,1001856304813444118
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304814,1001856,22/08/2024,434.70,0.00,Homecare,20104,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444119,1001856304814444119
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304815,1001856,22/08/2024,"1,273.05",0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444120,1001856304815444120
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304816,1001856,22/08/2024,579.60,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444121,1001856304816444121
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304818,1001856,22/08/2024,289.80,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444123,1001856304818444123
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304819,1001856,22/08/2024,"1,614.60",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444124,1001856304819444124
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304820,1001856,22/08/2024,"1,159.20",0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444125,1001856304820444125
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304821,1001856,22/08/2024,579.60,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444126,1001856304821444126
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304822,1001856,22/08/2024,786.60,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444127,1001856304822444127
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304823,1001856,22/08/2024,289.80,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444128,1001856304823444128
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304824,1001856,22/08/2024,662.40,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444129,1001856304824444129
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304825,1001856,22/08/2024,"1,904.40",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444130,1001856304825444130
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304826,1001856,22/08/2024,579.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444131,1001856304826444131
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304827,1001856,22/08/2024,"2,939.40",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444133,1001856304827444133
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304828,1001856,22/08/2024,"1,097.10",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444134,1001856304828444134
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304829,1001856,22/08/2024,"1,159.20",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444136,1001856304829444136
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304830,1001856,22/08/2024,"2,339.10",0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444137,1001856304830444137
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304831,1001856,22/08/2024,"2,484.00",0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444139,1001856304831444139
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304832,1001856,22/08/2024,"2,608.20",0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444140,1001856304832444140
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304835,1001856,22/08/2024,289.80,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444144,1001856304835444144
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304838,1001856,22/08/2024,745.20,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444149,1001856304838444149
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304839,1001856,22/08/2024,621.00,0.00,Homecare,20234,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444150,1001856304839444150
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304840,1001856,22/08/2024,"1,200.60",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444151,1001856304840444151
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304844,1001856,22/08/2024,"1,097.10",0.00,Homecare,20140,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444155,1001856304844444155
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304845,1001856,22/08/2024,869.40,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444156,1001856304845444156
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304847,1001856,22/08/2024,455.40,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444158,1001856304847444158
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304850,1001856,22/08/2024,289.80,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444161,1001856304850444161
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304853,1001856,22/08/2024,414.00,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444164,1001856304853444164
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304855,1001856,22/08/2024,"1,966.50",0.00,Homecare,20210,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444166,1001856304855444166
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304856,1001856,22/08/2024,"2,473.65",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444167,1001856304856444167
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304860,1001856,22/08/2024,"2,898.00",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444171,1001856304860444171
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304861,1001856,22/08/2024,269.10,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444172,1001856304861444172
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304862,1001856,22/08/2024,"1,076.40",0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444173,1001856304862444173
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304864,1001856,22/08/2024,331.20,0.00,Homecare,20171,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444175,1001856304864444175
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304866,1001856,22/08/2024,631.35,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444177,1001856304866444177
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304867,1001856,22/08/2024,662.40,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444178,1001856304867444178
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304868,1001856,22/08/2024,"1,242.00",0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444179,1001856304868444179
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304869,1001856,22/08/2024,289.80,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444180,1001856304869444180
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304870,1001856,22/08/2024,"1,242.00",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444181,1001856304870444181
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304871,1001856,22/08/2024,496.80,0.00,Homecare,20313,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444182,1001856304871444182
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304872,1001856,22/08/2024,579.60,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444183,1001856304872444183
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304875,1001856,22/08/2024,952.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444187,1001856304875444187
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304876,1001856,22/08/2024,"2,318.40",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444188,1001856304876444188
LIST,Blackpool Council,Meridian Home And Social Care Ltd,304877,1001856,22/08/2024,"2,070.00",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444189,1001856304877444189
LIST,Blackpool Council,Meridian Home And Social Care Ltd,305029,1001856,22/08/2024,579.60,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,443232,1001856305029443232
LIST,Blackpool Council,Meridian Home And Social Care Ltd,305045,1001856,22/08/2024,579.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444047,1001856305045444047
LIST,Blackpool Council,Meridian Home And Social Care Ltd,305047,1001856,22/08/2024,745.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,444049,1001856305047444049
