Supplier Name,Net Amount,Spend Type,Service,Department,Account,Entry Date,Payment type
Amznmktplace,34,Purchases General,4 Orchard Close (Res Care),Adult Social Care,General Fund,06-Apr-23,Purchase Card
Trainline,34,Travel By Public Transpt,Admin - Comm Care Team Archway,Resources,General Fund,17-Apr-23,Purchase Card
Amznbusiness,34,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,11-Apr-23,Purchase Card
Trainline,34,Travel By Public Transpt,Transition Team,Resources,General Fund,16-Mar-23,Purchase Card
Primark 674,35,Purchases General,PAUSE,Children & Young People,General Fund,26-Jun-23,Purchase Card
Everyman Media Group,35,Purchases General,PAUSE,Children & Young People,General Fund,06-Apr-23,Purchase Card
Sobell Leisure Centre,35,Activities,RSAP Housing First,Homes & Neighbourhoods,General Fund,26-Apr-23,Purchase Card
Beam,35,Purchases General,PAUSE,Children & Young People,General Fund,19-Jun-23,Purchase Card
Amznmktplace,35,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,21-Jun-23,Purchase Card
Hospediahospitaltv,35,Misc Inc- Estates/Funerals,Client Affairs Team,Community Wealth Building,General Fund,17-Mar-23,Purchase Card
Hospediahospitaltv,35,Misc Inc- Estates/Funerals,Client Affairs Team,Community Wealth Building,General Fund,08-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,3 Wray Court (Res Care),Adult Social Care,General Fund,06-Jun-23,Purchase Card
Amznmktplace,35,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,08-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,New River Green Childrens Ctre,Community Engagement & Wellbeing,General Fund,01-May-23,Purchase Card
Screwfix Dir Ltd,35,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,16-May-23,Purchase Card
Amznmktplace,35,Purchases General,Reablement & Homecare Support,Adult Social Care,General Fund,08-May-23,Purchase Card
Amznmktplace,35,Purchases General,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,18-Jun-23,Purchase Card
Sportsdirect 39,35,Staff Clothing/Uniforms,F.M. TEAM 2,Community Wealth Building,General Fund,08-Apr-23,Purchase Card
Ebay O*25-10042-81237,35,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,12-May-23,Purchase Card
Green Capital Food Ltd,35,Purchases General,PAUSE,Children & Young People,General Fund,10-Mar-23,Purchase Card
Rm Subscription,35,Purchases General,3 Wray Court (Res Care),Adult Social Care,General Fund,08-Mar-23,Purchase Card
Zettle_*kiswah Textiles L,35,Purchases General,New River Green Childrens Ctre,Community Engagement & Wellbeing,General Fund,02-Jul-23,Purchase Card
Khan Bags,35,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,07-Jun-23,Purchase Card
Amazon.Co.Uk,35,Purchases General,ABS CCTV,Environment & Climate Change,General Fund,04-Apr-23,Purchase Card
Amazon.Co.Uk,35,Purchases General,Parks Management,Environment & Climate Change,General Fund,02-May-23,Purchase Card
Amznbusiness,35,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,15-May-23,Purchase Card
Nandos Holloway Road,35,Purchases General,PAUSE,Children & Young People,General Fund,17-Apr-23,Purchase Card
Amazon.Co.Uk,35,Purchases General,3 Wray Court (Res Care),Adult Social Care,General Fund,20-Mar-23,Purchase Card
Trainline.Com,35,Travel By Public Transpt,Transition Team,Adult Social Care,General Fund,24-May-23,Purchase Card
Sainsburys S/mkts,35,Purchases General,Bright Start Islington South,Children & Young People,General Fund,29-Jun-23,Purchase Card
Www.Digitalprinting.Co,35,Activities,Mgt & Specialist Servcies,Community Wealth Building,General Fund,13-Apr-23,Purchase Card
Amznmktplace,35,Purchases General,222 Upper Street,Community Wealth Building,General Fund,05-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,222 Upper Street,Community Wealth Building,General Fund,06-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,03-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,Frontline,Children & Young People,General Fund,16-Mar-23,Purchase Card
Amazon.Co.Uk,35,Library Books,Prisons,Community Wealth Building,General Fund,14-Mar-23,Purchase Card
Wm Morrisons Store Pick,35,Purchases General,Targetted Youth Support,Children & Young People,General Fund,29-Mar-23,Purchase Card
Amznmktplace,35,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,28-Jun-23,Purchase Card
Amznmktplace,35,Purchases General,Platform,Community Wealth Building,General Fund,04-Mar-23,Purchase Card
Lidl Gb London,36,Purchases General,Islington Afghan,Homes & Neighbourhoods,General Fund,07-Mar-23,Purchase Card
Garnash Ltd,36,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,06-Apr-23,Purchase Card
Tesco Stores 6803,36,Purchases General,4 Orchard Close (Res Care),Adult Social Care,General Fund,03-Mar-23,Purchase Card
Screwfix Dir Ltd,36,Purchases General,Thriving Neighbourhoods,Environment & Climate Change,HRA,04-Apr-23,Purchase Card
Amznmktplace,36,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,14-Apr-23,Purchase Card
Tesco Stores 6187,36,Purchases General,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,30-Mar-23,Purchase Card
Certsure Llp Portal,36,Purchases General,In-house Repairs Service,Homes & Neighbourhoods,HRA,13-Jun-23,Purchase Card
Arsenal Express Off Licen,36,Provisions,PAUSE,Children & Young People,General Fund,13-Mar-23,Purchase Card
Toolstation Uk,36,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,13-Mar-23,Purchase Card
Www.Screwfix.Com,36,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Www.Sign-Holders.Co.Uk,36,Purchases General,Mgt & Specialist Servcies,Community Wealth Building,General Fund,04-May-23,Purchase Card
Www.Screwfix.Com,36,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,28-Apr-23,Purchase Card
Amznbusiness,36,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,22-May-23,Purchase Card
Amznmktplace,36,Purchases General,Community Development,Community Engagement & Wellbeing,HRA,19-Jun-23,Purchase Card
Amznmktplace,36,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,26-Mar-23,Purchase Card
Www.Argos.Co.Uk,36,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,14-Jun-23,Purchase Card
Farringdon Locksmith &,36,Purchases General,Parks Management,Environment & Climate Change,General Fund,25-Apr-23,Purchase Card
Amznmktplace,36,Purchases General,Parks Management,Environment & Climate Change,General Fund,17-May-23,Purchase Card
Ihbc Enterprises Ltd,36,Purchases General,Development Control,Community Wealth Building,General Fund,13-Jun-23,Purchase Card
B&q Ltd,36,Purchases General,Bright Start Islington South,Children & Young People,General Fund,09-Jun-23,Purchase Card
Registers Of Scotland,36,Purchases General,Housing Investigations Team,Homes & Neighbourhoods,HRA,08-Jun-23,Purchase Card
Amznmktplace,36,Purchases General,3 Wray Court (Res Care),Adult Social Care,General Fund,20-Mar-23,Purchase Card
Tesco Stores 5453,36,Purchases General,Community Partnerships,Community Engagement & Wellbeing,General Fund,22-Mar-23,Purchase Card
Hollywood Bowl,36,Activities,Cardfields,Children & Young People,General Fund,16-Mar-23,Purchase Card
Trainline.Com,36,Travel By Public Transpt,Corporate,Resources,General Fund,25-Apr-23,Purchase Card
Wm Morrisons Store Pick,36,Purchases General,Targetted Youth Support,Children & Young People,General Fund,17-May-23,Purchase Card
Amznmktplace,36,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,07-Jun-23,Purchase Card
Trainline,36,Travel By Public Transpt,Learn  Disabilities -Admin,Resources,General Fund,13-Apr-23,Purchase Card
Tesco-Stores 6409,37,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,28-Apr-23,Purchase Card
Amznmktplace,37,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,12-Mar-23,Purchase Card
Amznmktplace,37,Activities,Energy Doctor,Environment & Climate Change,General Fund,27-Apr-23,Purchase Card
Amznmktplace,37,Purchases General,Parks Management,Environment & Climate Change,General Fund,04-Apr-23,Purchase Card
Trainline,37,Travel By Public Transpt,1 Cottage Road,Community Wealth Building,General Fund,14-Mar-23,Purchase Card
Aldi Stores,37,Purchases General,Islington Afghan,Homes & Neighbourhoods,General Fund,12-Jun-23,Purchase Card
Amznmktplace,37,Purchases General,Bright Start Islington Central,Community Engagement & Wellbeing,General Fund,16-Apr-23,Purchase Card
Amznmktplace,37,Purchases General,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,11-May-23,Purchase Card
Www.Argos.Co.Uk,37,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,30-Jun-23,Purchase Card
Trainline,37,Travel By Public Transpt,Corporate,Community Engagement & Wellbeing,General Fund,09-Jun-23,Purchase Card
Amznmktplace,37,Purchases General,PAUSE,Children & Young People,General Fund,31-Mar-23,Purchase Card
Londis Crowndale Road,37,Purchases General,PAUSE,Children & Young People,General Fund,10-Mar-23,Purchase Card
Ckb Ltd,37,Purchases General,Reablement & Homecare Support,Adult Social Care,General Fund,31-Mar-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,21-Mar-23,Purchase Card
Www.Papajohn S.Co.Uk,37,Purchases General,Contact Islington,Community Engagement & Wellbeing,General Fund,26-Apr-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,25-Apr-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,12-Apr-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,25-May-23,Purchase Card
Oyster Online,37,Travel By Public Transpt,Corporate,Community Engagement & Wellbeing,General Fund,23-May-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,23-May-23,Purchase Card
Lul Ticket Machine,37,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,16-May-23,Purchase Card
Trainline.Com,37,Travel By Public Transpt,1 Cottage Road,Community Wealth Building,General Fund,31-Mar-23,Purchase Card
Trainline.Com,37,Travel By Public Transpt,Admin - Comm Care Team Archway,Resources,General Fund,08-Jun-23,Purchase Card
Garnash Ltd,37,Purchases General,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,10-Mar-23,Purchase Card
Amznmktplace,37,Purchases General,Westbourne Children's Centre,Community Engagement & Wellbeing,General Fund,05-Apr-23,Purchase Card
Tesco Stores 6803,37,Purchases General,Corporate,Community Engagement & Wellbeing,General Fund,29-Jun-23,Purchase Card
Addison Lee Extra,37,Taxi / MiniCab Fares,Rough Sleeping,Homes & Neighbourhoods,General Fund,01-May-23,Purchase Card
Toolstation Uk,37,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,28-Mar-23,Purchase Card
Www.Screwfix.Com,37,Staff Clothing/Uniforms,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,15-May-23,Purchase Card
Www.Screwfix.Com,37,Staff Clothing/Uniforms,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,10-May-23,Purchase Card
Amznmktplace,37,Purchases General,Islington Town Hall,Community Wealth Building,General Fund,15-Jun-23,Purchase Card
Amznmktplace,38,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,22-Mar-23,Purchase Card
Tfl Roadchg Stdautopay,38,Travelling Expenses,CLEANING,Community Wealth Building,General Fund,17-Mar-23,Purchase Card
Travelodge London Mano,38,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,08-Mar-23,Purchase Card
Tfl Roadchg Stdautopay,38,Travelling Expenses,CLEANING,Community Wealth Building,General Fund,18-Apr-23,Purchase Card
Amznbusiness,38,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,25-Apr-23,Purchase Card
Amznmktplace,38,Purchases General,PAUSE,Children & Young People,General Fund,30-Jun-23,Purchase Card
Amznbusiness,38,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,06-Jun-23,Purchase Card
Amznmktplace,38,Purchases General,Parks Management,Environment & Climate Change,General Fund,21-Mar-23,Purchase Card
Www.Argos.Co.Uk,38,Purchases General,Corporate,Community Engagement & Wellbeing,General Fund,31-May-23,Purchase Card
Gen Register Office,38,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,09-May-23,Purchase Card
Giscloud.Com,38,Hardware Purchase,Waste Management Support,Environment & Climate Change,General Fund,05-Apr-23,Purchase Card
2baa035809026 Ltr Fami,38,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,07-Mar-23,Purchase Card
Www.Addisonlee.Com,38,Taxi / MiniCab Fares,Rough Sleeping,Homes & Neighbourhoods,General Fund,30-May-23,Purchase Card
Tesco Stores 5539,38,Purchases General,4 Orchard Close (Res Care),Adult Social Care,General Fund,09-Mar-23,Purchase Card
Sp Displaypro,39,Refreshments-Members,Members Allowances,Resources,General Fund,06-Mar-23,Purchase Card
Www.Addisonlee.Com,39,Taxi / MiniCab Fares,Rough Sleeping,Homes & Neighbourhoods,General Fund,31-Mar-23,Purchase Card
B & Q 1257,39,Purchases General,Cardfields,Children & Young People,General Fund,14-Apr-23,Purchase Card
Mfg Bell Bar,39,Vehicles - Running Costs,Estate Maintenance Team,Homes & Neighbourhoods,HRA,20-May-23,Purchase Card
Amznmktplace,39,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,24-May-23,Purchase Card
Amznmktplace,39,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,29-Mar-23,Purchase Card
Amznmktplace,39,Purchases General,133 St Johns Way,Adult Social Care,General Fund,23-Mar-23,Purchase Card
Zipcar UK Limited,39,Hire Of Vehicles,RSAP Housing First,Homes & Neighbourhoods,General Fund,18-Apr-23,Purchase Card
Www.Argos.Co.Uk,39,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,29-Jun-23,Purchase Card
Rymanbusiness.Com,39,Purchases General,Executive Services,Resources,General Fund,14-Jun-23,Purchase Card
Www.Gwr.Com,39,Travel By Public Transpt,Safeguarding Adults,Adult Social Care,General Fund,28-Mar-23,Purchase Card
East Mids Railway,39,Travel By Public Transpt,Safeguarding Adults,Adult Social Care,General Fund,23-May-23,Purchase Card
Amazon.Co.Uk,39,Purchases General,Reablement & Homecare Support,Adult Social Care,General Fund,13-Jun-23,Purchase Card
Buffer Plan,39,Purchases General,North London Adoption Consorti,Children & Young People,General Fund,12-Jun-23,Purchase Card
Shakti Hardware Retail Lt,39,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,27-Apr-23,Purchase Card
Www.Screwfix.Com,39,Materials,Corporate,Environment & Climate Change,General Fund,08-Mar-23,Purchase Card
Amznmktplace,39,Purchases General,Mobile Team,Community Wealth Building,General Fund,18-Apr-23,Purchase Card
Hayat Kebab House,40,Purchases General,Syrian VPR Scheme,Homes & Neighbourhoods,General Fund,28-Jun-23,Purchase Card
Giscloud.Com,40,Hardware Purchase,Waste Management Support,Environment & Climate Change,General Fund,05-Mar-23,Purchase Card
Buffer Plan,40,Purchases General,North London Adoption Consorti,Children & Young People,General Fund,12-May-23,Purchase Card
Amznmktplace,40,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,16-Jun-23,Purchase Card
Amznmktplace,40,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,17-May-23,Purchase Card
Amznmktplace,40,Purchases General,CSC Workforce,Children & Young People,General Fund,11-May-23,Purchase Card
Trainline,40,Travel By Public Transpt,Learn  Disabilities -Admin,Adult Social Care,General Fund,09-May-23,Purchase Card
Upper Street Hardware,40,Purchases General,Estates champion team,Homes & Neighbourhoods,HRA,22-Jun-23,Purchase Card
Buffer Plan,40,Purchases General,North London Adoption Consorti,Children & Young People,General Fund,12-Apr-23,Purchase Card
Amznmktplace,40,Purchases General,Contracts & Building Repairs,Community Wealth Building,General Fund,26-Apr-23,Purchase Card
Amznmktplace,40,Purchases General,Islington Town Hall,Community Wealth Building,General Fund,13-Jun-23,Purchase Card
Waterstones.Com,40,Purchases General,Westbourne Children's Centre,Community Engagement & Wellbeing,General Fund,05-Jun-23,Purchase Card
Amznmktplace,40,Purchases General,LEARNING & SKILLS,Community Wealth Building,General Fund,28-Mar-23,Purchase Card
Amznmktplace,40,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,31-May-23,Purchase Card
Www.Screwfix.Com,40,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,28-Apr-23,Purchase Card
Www.Argos.Co.Uk,40,Misc Inc- Estates/Funerals,Client Affairs Team,Community Wealth Building,General Fund,26-Apr-23,Purchase Card
