Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
MAPP," 1,809.43 ",General Fees & Services       ,Affordable Workspace          ,Community Wealth Building,General Fund,8 Dec 23,Invoiced
MARCOSOLO TRAINING, 600.00 ,Sessional Fees                ,Islington Outlook             ,Adult Social Services,General Fund,6 Oct 23,Invoiced
MARCOSOLO TRAINING, 600.00 ,Sessional Fees                ,Islington Outlook             ,Adult Social Services,General Fund,1 Dec 23,Invoiced
MARCOSOLO TRAINING, 600.00 ,Sessional Fees                ,Islington Outlook             ,Adult Social Services,General Fund,13 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 2,761.71 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,13 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 2,761.71 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,15 Dec 23,Invoiced
MARCUS AND MARCUS LTD," 2,853.77 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,4 Oct 23,Invoiced
MARCUS AND MARCUS LTD," 2,853.77 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,13 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 2,853.77 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,14 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 11,875.71 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,14 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 11,875.71 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,15 Dec 23,Invoiced
MARCUS AND MARCUS LTD," 12,271.57 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,4 Oct 23,Invoiced
MARCUS AND MARCUS LTD," 12,271.57 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,14 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 12,271.57 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,14 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 16,148.57 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,13 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 16,148.57 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,15 Dec 23,Invoiced
MARCUS AND MARCUS LTD," 16,686.86 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,4 Oct 23,Invoiced
MARCUS AND MARCUS LTD," 16,686.86 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,13 Nov 23,Invoiced
MARCUS AND MARCUS LTD," 16,686.86 ",Supported Accommodation       ,Learning Disability Sup 18-64 ,Adult Social Services,General Fund,14 Nov 23,Invoiced
MARK BAILEY ASSOCIATES LTD.," 5,168.37 ",General Works                 ,GGF - Chapel Market           ,Environment & Climate Change,General Fund,17 Oct 23,Invoiced
Marks&spencer Plc, 38.50 ,Purchases General,Shared Lives,Adult Social Services,General Fund,16 Nov 23,Purchase Card
Marks&spencer Plc, 70.00 ,Staff Clothing/Uniforms,F.M. TEAM 2,Community Wealth Building,General Fund,21 Nov 23,Purchase Card
Marks&spencer Plc, 38.50 ,Food & Subsistence,Partners In Practice,Children & Young People,General Fund,18 Oct 23,Purchase Card
Marks&spencer Plc, 31.85 ,Purchases General,PAUSE,Children & Young People,General Fund,20 Oct 23,Purchase Card
Marks&spencer Plc, 14.75 ,Purchases General,PAUSE,Children & Young People,General Fund,30 Nov 23,Purchase Card
Marks&spencer Plc, 73.10 ,Purchases General,PAUSE,Children & Young People,General Fund,30 Nov 23,Purchase Card
Marks&spencer Plc, 22.00 ,Purchases General,Head Of Law & Business Support,Resources,General Fund,25 Oct 23,Purchase Card
Marks&spencer Plc Saca, 8.15 ,Purchases General,Daylight Autism Day Centre,Adult Social Services,General Fund,10 Oct 23,Purchase Card
Marks&spencer Plc Saca, 45.00 ,Staff Clothing/Uniforms,F.M. TEAM 2,Community Wealth Building,General Fund,8 Nov 23,Purchase Card
Marks&spencer Plc Saca, 35.10 ,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,4 Nov 23,Purchase Card
Marks&spencer Plc Saca, 6.90 ,Purchases General,RSAP Housing First            ,Homes & Neighbourhoods,General Fund,11 Oct 23,Purchase Card
Marks&spencer Plc Saca, 15.00 ,Purchases General,Holland Walk Caretakers,Homes & Neighbourhoods,HRA,24 Nov 23,Purchase Card
Marks&spencer Plc Saca, 26.45 ,Purchases General,Tenant Management Commissiong,Homes & Neighbourhoods,HRA,2 Nov 23,Purchase Card
MARLBOROUGH HIGHWAYS LIMITED, 865.00 ,Financial Services            ,Parking Control               ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 3,346.66 ",Financial Services            ,Parking Control               ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 10,527.54 ",Financial Services            ,Parking Control               ,Homes & Neighbourhoods,HRA,10 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 10,527.54 ",Financial Services            ,Parking Control               ,Homes & Neighbourhoods,HRA,17 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 22,462.27 ",Financial Services            ,Parking Control               ,Homes & Neighbourhoods,HRA,27 Sep 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 1,035.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,27 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 1,035.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,8 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 1,271.87 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,26 Sep 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 9,313.55 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,26 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 9,612.01 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,14 Dec 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 13,436.39 ",Repair & Maintenance-General  ,Pay & Display                 ,Environment & Climate Change,General Fund,16 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 13,436.39 ",Repair & Maintenance-General  ,Pay & Display                 ,Environment & Climate Change,General Fund,25 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 13,436.39 ",Repair & Maintenance-General  ,Pay & Display                 ,Environment & Climate Change,General Fund,28 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 15,000.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,15 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 40,000.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,5 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 55,409.69 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,15 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 60,000.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,6 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 90,000.00 ",Private Sector Provision      ,Highways 3rd Party Recharges  ,Environment & Climate Change,General Fund,29 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 733.92 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,27 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 747.50 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,2 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 862.50 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,2 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 899.55 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,13 Dec 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 907.30 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,10 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED, 958.05 ,General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,10 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 1,035.00 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,27 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 1,273.78 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,14 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 2,226.05 ",General Works                 ,Cowcross Street/Farringdon    ,Environment & Climate Change,General Fund,31 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 2,251.54 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,20 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 2,866.60 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,26 Sep 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 3,859.95 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,14 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 3,940.14 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,14 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 3,963.79 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,10 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 4,047.90 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,10 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 5,000.00 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,15 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 5,188.99 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,25 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 5,474.99 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,14 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 8,452.49 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,26 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 9,932.92 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,15 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 10,463.36 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,14 Dec 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 11,730.54 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,26 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 11,952.35 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,8 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 13,174.03 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,26 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 30,000.00 ",General Works                 ,HWY-Borough Wide Emr/Lin/Rta  ,Environment & Climate Change,General Fund,5 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 41,124.00 ",General Works                 ,Clerkenwell Common            ,Corporate,General Fund,6 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 50,000.00 ",General Works                 ,GGF - Chapel Market           ,Environment & Climate Change,General Fund,19 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 60,000.00 ",General Works                 ,School Streets                ,Environment & Climate Change,General Fund,26 Oct 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 69,675.46 ",General Works                 ,Clerkenwell Green P.R Scheme  ,Community Engagement & Wellbeing,General Fund,21 Nov 23,Invoiced
MARLBOROUGH HIGHWAYS LIMITED," 79,053.86 ",General Works                 ,HWY-West Area C/W Reconstruct ,Environment & Climate Change,General Fund,8 Nov 23,Invoiced
MARSHALLS MONO LTD," 6,019.84 ",Other- Capital Expenditure    ,King's Square Estate Phase 2  ,Homes & Neighbourhoods,HRA,20 Dec 23,Invoiced
MARSHALLS MONO LTD," 10,029.64 ",Other- Capital Expenditure    ,King's Square Estate Phase 2  ,Homes & Neighbourhoods,HRA,20 Dec 23,Invoiced
MARTIN ARNOLD LIMITED," 3,949.12 ",General Works                 ,Sobell Centre Roof            ,Environment & Climate Change,General Fund,14 Nov 23,Invoiced
MARTIN ARNOLD LIMITED," 6,986.90 ",General Works                 ,Sobell Centre Roof            ,Environment & Climate Change,General Fund,2 Oct 23,Invoiced
MARTIN ARNOLD LIMITED," 7,898.22 ",General Works                 ,Sobell Centre Roof            ,Environment & Climate Change,General Fund,20 Nov 23,Invoiced
MARX MEMORIAL LIBRARY & WORKERS' SCHOOL," 90,000.00 ",Purchases General             ,CIL Administration            ,Community Wealth Building,General Fund,18 Oct 23,Invoiced
MATRIX SCM LIMITED," 993,013.50 ",Agency                        ,28a King Henry's Walk Respite ,Adult Social Services,General Fund,16 Nov 23,Invoiced
MATRIX SCM LIMITED," 1,055,739.17 ",Agency                        ,LD - Care Management Team     ,Adult Social Services,General Fund,14 Dec 23,Invoiced
MATRIX SCM LIMITED," 894,220.37 ",Agency                        ,Development Control           ,Community Wealth Building,General Fund,28 Sep 23,Invoiced
MATRIX SCM LIMITED," 971,033.46 ",Agency                        ,CORPORATE REAL ESTATE         ,Community Wealth Building,General Fund,30 Nov 23,Invoiced
MATRIX SCM LIMITED," 977,252.26 ",Agency                        ,CIL Administration            ,Community Wealth Building,General Fund,23 Nov 23,Invoiced
MATRIX SCM LIMITED," 985,785.96 ",Agency                        ,Cardfields                    ,Children & Young People,General Fund,12 Oct 23,Invoiced
MATRIX SCM LIMITED," 977,233.41 ",Agency                        ,Resident Experience Project   ,Community Engagement & Wellbeing,General Fund,26 Oct 23,Invoiced
MATRIX SCM LIMITED," 959,948.37 ",Agency                        ,Casework Team                 ,Homes & Neighbourhoods,General Fund,19 Oct 23,Invoiced
MATRIX SCM LIMITED," 1,044,958.66 ",Agency                        ,Additional HMO Licensing      ,Homes & Neighbourhoods,General Fund,7 Dec 23,Invoiced
MATRIX SCM LIMITED," 941,878.00 ",Agency                        ,Transportation                ,Environment & Climate Change,General Fund,29 Sep 23,Invoiced
MATRIX SCM LIMITED," 964,069.17 ",Agency                        ,Corporate GIS                 ,Environment & Climate Change,General Fund,2 Nov 23,Invoiced
MATRIX SCM LIMITED," 955,054.76 ",Agency                        ,IT Upgrade Projects           ,Resources,General Fund,5 Oct 23,Invoiced
MATRIX SCM LIMITED," 966,786.41 ",Agency                        ,SD - Law & Governance         ,Resources,General Fund,9 Nov 23,Invoiced
MATRIX SOLICITORS," 7,950.00 ",Costs Awarded Agst The Council,Disrepair team                ,Homes & Neighbourhoods,HRA,14 Nov 23,Invoiced
Matterport.Com, 149.99 ,Hardware Purchase,Community Development,Homes & Neighbourhoods,HRA,27 Oct 23,Purchase Card
Mattressonline, 488.67 ,Purchases General,Residential Management Exp,Homes & Neighbourhoods,HRA,31 Oct 23,Purchase Card
MAX ASSOCIATES (HOLDINGS) LTD," 2,400.00 ",Purchases General             ,BH Swimming Pool Project      ,Community Wealth Building,General Fund,9 Nov 23,Invoiced
MAX ASSOCIATES (HOLDINGS) LTD," 3,120.00 ",General Fees & Services       ,Leisure Client Services       ,Environment & Climate Change,General Fund,13 Nov 23,Invoiced
MAX FORDHAM LLP, 900.00 ,Consultants - Fees            ,Andover Self-Build (REFCUS)   ,Homes & Neighbourhoods,HRA,7 Dec 23,Invoiced
MAX FORDHAM LLP," 1,465.00 ",Consultants - Fees            ,Andover Self-Build (REFCUS)   ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
MAX FORDHAM LLP," 2,750.00 ",Consultants - Fees            ,Telfer House                  ,Homes & Neighbourhoods,HRA,13 Oct 23,Invoiced
MAX FORDHAM LLP," 2,900.00 ",Consultants - Fees            ,Dixon Clark Court             ,Homes & Neighbourhoods,HRA,5 Oct 23,Invoiced
MAX FORDHAM LLP," 2,900.00 ",Consultants - Fees            ,Dixon Clark Court             ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
MAX FORDHAM LLP," 2,900.00 ",Consultants - Fees            ,Dixon Clark Court             ,Homes & Neighbourhoods,HRA,5 Dec 23,Invoiced
MAX FORDHAM LLP," 3,500.00 ",New Build-Engy Rating Assess  , Bemerton South /Orkney Hse   ,Homes & Neighbourhoods,HRA,19 Oct 23,Invoiced
MAX FORDHAM LLP," 5,080.00 ",New Build-Plan App Reports    , Bemerton South /Orkney Hse   ,Homes & Neighbourhoods,HRA,27 Sep 23,Invoiced
Maximum Potential Ventures Ltd., 684.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,24 Oct 23,Invoiced
Maximum Potential Ventures Ltd., 736.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,1 Nov 23,Invoiced
Maximum Potential Ventures Ltd., 832.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,1 Nov 23,Invoiced
Maximum Potential Ventures Ltd., 864.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,1 Nov 23,Invoiced
Maximum Potential Ventures Ltd.," 1,024.00 ",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,1 Nov 23,Invoiced
Maximum Potential Ventures Ltd.," 1,305.00 ",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,1 Nov 23,Invoiced
Mayborn UK Limited, 28.28 ,Purchases General,Packington Children's Centre,Children & Young People,General Fund,16 Oct 23,Purchase Card
Mayborn UK Limited, 21.28 ,Purchases General,Packington Children's Centre,Children & Young People,General Fund,9 Oct 23,Purchase Card
MAYOR'S FUND FOR LONDON SOLUTIONS LTD," 3,000.00 ",Direct Payment To N.S.O       ,HOLIDAY HUNGER                ,Children & Young People,General Fund,20 Dec 23,Invoiced
MCCALL CONSULTANCY," 2,902.50 ",Sessional Fees                ,Childrens Complaints          ,Children & Young People,General Fund,8 Dec 23,Invoiced
