Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-62.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,10/11/2023,-78.25
