Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,5
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,16.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,7.97
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,6.1
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,5.63
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,906.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,67.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,20.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,517.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,226.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,226.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,33.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,16.86
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,16.86
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Publicity and Promotion,07/07/2023,10.33
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,42.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,11.73
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,07/07/2023,11.73
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-40
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,422
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,-20
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Fees and Charges,07/07/2023,20208.75
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,544.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,07/07/2023,228.42
