DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213796,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213797,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213798,"4,111.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213339,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213338,"3,193.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213137,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213138,"3,152.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213139,"3,193.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213140,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213335,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213336,"3,110.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213337,"3,152.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213613,"1,368.67",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213614,"1,872.34",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213519,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213520,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213711,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213246,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213247,"3,443.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,28/03/2023,4213248,"4,111.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185386,"4,111.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185030,"3,193.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184853,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184854,"3,152.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184855,"3,152.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185209,"2,223.41",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185210,"3,110.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185211,"3,193.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185212,"3,193.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184856,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184927,"1,026.50",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184931,"2,223.41",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184932,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184933,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4184934,"4,111.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185293,"4,111.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185384,533.33,0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185480,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185119,"3,276.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185120,"3,443.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185027,"1,026.50",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185028,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SUNBEAM FOSTERING AGENCY LTD,1112491,07/03/2023,4185029,"2,990.08",0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",SUNBELT RENTALS LIMITED,1329482,14/03/2023,4186888,"1,870.00",0.00,Derby Live - Presented,Building and Construction Machinery and
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,SUNBELT RENTALS LIMITED,1329482,16/03/2023,4187816,"1,113.20",0.00,Fleet Hire,Building and Construction Machinery and
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,SUNBELT RENTALS LIMITED,1329482,14/03/2023,4187664,607.00,0.00,Fleet Hire,Building and Construction Machinery and
People Services - Adults and Health,Physical Support,Community Support,SUNBREEZE HEALTHCARE LTD,875449,28/03/2023,4203921,"1,781.94",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,SUNBREEZE HEALTHCARE LTD,875449,07/03/2023,4181170,"2,169.32",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SUNNY DAYS NURSERY,936523,21/03/2023,4193035,"1,362.12",0.00,N/A,N/A
People Services - Adults and Health,Social Care Activities,Home First,SUPRA UK LTD,2051468,16/03/2023,4186912,"1,647.50",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,905.87,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,581.34,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,749.07,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,632.16,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,643.71,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SUSTAINABLE BUILDING SERVICES UK LTD,1764484,28/03/2023,4192293,"6,845.90",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWAP LTD,1112492,07/03/2023,4184928,"1,691.11",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWAP LTD,1112492,07/03/2023,4185385,"2,784.50",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWAP LTD,1112492,07/03/2023,4185477,"1,691.11",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,23/03/2023,4185727,"14,333.96",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,23/03/2023,4185726,"6,268.09",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,23/03/2023,4185725,"27,000.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,07/03/2023,4172929,"70,000.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,07/03/2023,4179870,"1,333.35",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,14/03/2023,4179872,"30,000.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,07/03/2023,4179871,"19,230.89",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,07/03/2023,4172926,"5,319.42",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SWARCO UK AND IRELAND LTD,1846476,07/03/2023,4172927,"16,280.40",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187090,770.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187104,966.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187093,"2,380.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187089,840.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187105,825.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187092,"2,100.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187088,"1,050.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187094,"2,590.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187101,600.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,16/03/2023,4187100,525.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,14/03/2023,4187091,"2,625.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,14/03/2023,4187124,"2,850.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186258,"2,550.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186260,966.00,0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186259,"2,850.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186257,"3,300.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186254,"3,075.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186256,"1,275.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning,Non-Schools,SWIFT CABS MIDLANDS LTD,112454,09/03/2023,4186255,"2,850.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,28/03/2023,4213196,"3,322.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,28/03/2023,4213849,"3,322.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,07/03/2023,4185508,"3,322.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,07/03/2023,4184963,"1,548.42",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,07/03/2023,4184886,961.10,0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SWIIS FOSTER CARE LTD,1308491,07/03/2023,4184887,"3,322.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,SYNCHRONY PSYCHOLOGY,1397485,16/03/2023,4186124,780.00,0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,SYNECTICS SECURITY LIMITED,1494481,07/03/2023,4179351,"1,544.75",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,SYNECTICS SECURITY LIMITED,1494481,07/03/2023,4179350,"1,544.75",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,SYNECTICS SECURITY LIMITED,1494481,07/03/2023,4179352,"1,544.75",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,T C HARRISON FORD,4585,14/03/2023,4169402,599.83,0.00,Vehicle Maintenance,Commercial and Military and Private Vehi
People Services - Adults and Health,Mental Health Support,Mental Health,TAPTON GROVE,10922,28/03/2023,4203907,982.43,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,TAPTON GROVE,10922,07/03/2023,4181128,"1,196.00",0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,31/03/2023,4198920,"2,500.00",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,23/03/2023,4192532,"12,007.70",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,21/03/2023,4191072,"10,311.00",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,14/03/2023,4191062,"10,656.00",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,21/03/2023,4187786,"1,470.00",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,14/03/2023,4187787,"1,470.00",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,14/03/2023,4186860,"2,659.49",0.00,Highways Maintenance Works,Structures and Building and Construction
