DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Chief Executives,Finance & Business Support,Business Support & Information Governance,Business Support,DIAMOND PRINT LTD,12/11/2024,00149166,623471,985.00,Business Support,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Management,SAYMEZ CARS,12/11/2024,00149758,623476,696.00,Legal Proceedings Family Time Travel,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Management,SAYMEZ CARS,12/11/2024,00149758,623482,512.00,Legal Proceedings Family Time Travel,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Commissioned Providers,SCHOOL DEVELOPMENT SUPPORT AGENCY LIMITED SDSA,12/11/2024,00149453,623494,"1,000.00",Reducing Parental Conflict,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,TECH TONIC VEHICLE REPAIR LIMITED,12/11/2024,00149777,623501,729.13,Vehicle Maintenance,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,DAISY CORPORATE SERVICES TRADING LIMITED,12/11/2024,00149687,623536,"4,983.44",IT Infrastructure,10 - Company,Company
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,PARALLEL PARENTS,12/11/2024,00149085,623562,"3,987.72",Independent School Education Placements,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Integrated Disabled Children's Service,EMPOWERING U HEALTHCARE LTD,12/11/2024,00149747,623577,"1,141.00",IDCS Direct Payments,40 - SME,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,PARALLEL PARENTS,12/11/2024,00149085,623579,"4,209.26",Independent School Education Placements,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ENTERPRISE RENT A CAR UK LIMITED,12/11/2024,00149978,623581,553.00,Fleet Hire,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,HENTON AND CHATTELL LTD,12/11/2024,00149031,623588,574.50,Grounds Maintenance,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,MOTUS COMMERCIALS MOTUS GROUP UK LTD,12/11/2024,00149672,623620,580.74,Vehicle Maintenance,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,MANSFIELD DISTRICT COUNCIL,12/11/2024,00150002,623626,696.00,D2N2 - Marketing,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623632,"1,870.50",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,MANSFIELD DISTRICT COUNCIL,12/11/2024,00150002,623636,696.00,D2N2 - Marketing,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623637,"1,989.30",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623643,"2,173.60",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,12/11/2024,00149409,623650,"1,330.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,DERWENT FENCING LTD,12/11/2024,00149395,623665,"14,195.80",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623711,"1,983.60",Home To School Transport - SEN,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Customer Engagement & Registration Services,Customer Management,PAYPOINT PAYMENT SERVICES LTD,12/11/2024,00149980,623714,"6,525.62",Local Assistance,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623715,"1,685.30",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,12/11/2024,00149185,623717,760.00,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,J & K DEVELOPMENTS LTD,12/11/2024,00149077,623732,"7,867.00",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,12/11/2024,00149185,623748,"1,464.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623754,"2,076.70",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623758,807.50,Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,12/11/2024,00149052,623764,"1,008.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623765,871.00,Home To School Transport - SEN,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Occupational Health,I&D PROFESSIONAL LTD,12/11/2024,00150207,623768,"1,200.00",Occupational Health,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623789,841.70,Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,12/11/2024,00149739,623799,845.50,Home To School Transport - SEN,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Mental Health,Social Care Activities,BROOKFIELD FARM KENNELS CATTERY AND STABLES,12/11/2024,00149771,623812,993.60,MH West/South Staff Costs,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Mental Health,Social Care Activities,BROOKFIELD FARM KENNELS CATTERY AND STABLES,12/11/2024,00149771,623813,"1,923.27",MH Central/East Staff Costs,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ROLLIN TRANSPORT TRAINING LTD,12/11/2024,00150146,623817,"2,050.00",Fleet Hire,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Children Centres Locality 2,ASI SECURITY SYSTEMS LTD,12/11/2024,00149190,623818,635.00,Sinfin Childrens Centre,40 - SME,SME
Chief Executives,Corporate Management,"Comms, Website & Engagement",Communication,JOHN E WRIGHT & CO LTD,12/11/2024,00148960,623822,"1,622.00",Corporate Communications,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Cleaning & Caretaking,BUNZL CLEANING AND HYGIENE SUPPLIES,12/11/2024,00148939,623828,622.11,Cleaning Operating Account,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Cleaning & Caretaking,BUNZL CLEANING AND HYGIENE SUPPLIES,12/11/2024,00148939,623829,"1,008.46",Cleaning Operating Account,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,12/11/2024,00149191,623830,"370,655.92",Integrated Substance Misuse Service,20 - Public/Government Agency,Public/Government Agency
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,12/11/2024,00149191,623831,"39,358.00",S31 Grant Individual Placement and Support,20 - Public/Government Agency,Public/Government Agency
People Services - Adults and Health,Adult Social Care,Mental Health,Social Care Activities,CELTIC KNOT,12/11/2024,00149388,623833,528.30,Adult Workforce Learning and Development,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,12/11/2024,00149191,623834,"39,358.00",S31 Grant Individual Placement and Support,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,CHIPSIDE LTD,12/11/2024,00149053,623835,"19,149.90",Parking Services,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - SFA,GATEWAY QUALIFICATIONS,12/11/2024,00149929,623837,534.00,ICT Curriculum,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,CHIPSIDE LTD,12/11/2024,00149053,623839,"5,000.00",Parking Services,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,WARD ANDREWS LTD,12/11/2024,00149737,623845,"1,440.00",South Team,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - SFA,NCFE,12/11/2024,00149500,623846,"2,887.50",LLDD & Skills Curriculum,65 - Voluntary,Voluntary
Communities & Place,Communities,Community Safety & Localities,Libraries,JF LOGISTICS AND TRANSPORTATION LTD,12/11/2024,00149896,623847,"2,790.00",Libraries Development & Delivery,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,ST JAMES CENTRE,12/11/2024,00149086,623849,"14,225.15",Short Breaks Innovation Fund SEND,40 - SME,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,FURNITURE AT WORK LTD.,12/11/2024,00149062,623851,"3,962.85",Library Equipment Enhancements,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Children Centres Locality 2,NATIONAL CHILDREN'S BUREAU,12/11/2024,00150098,623858,"3,900.00",Allenton Childrens Centre,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Democracy & Elections,Democracy - Constitutional and Member Se,SECURISCAPE LTD,12/11/2024,00149715,623919,"10,510.00",Civic Support,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,DERBY HOMES LTD,14/11/2024,00150349,403763,"132,498.00",Housing Options (Private),20 - Public/Government Agency,Public/Government Agency
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,CDW LTD,14/11/2024,00150451,492292,786.26,IT Infrastructure,10 - Company,Company
Chief Executives,Corporate Management,"Comms, Website & Engagement",Communication,AV IT MEDIA LTD,14/11/2024,00150493,539777,"3,425.00",Corporate Communications,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Commissioned Providers,ENDORPHINS GROUP,14/11/2024,00150585,570809,"8,654.40",IDCS Community Short Breaks,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,MAGFERN RECYCLING 2018 LTD,14/11/2024,00150498,595118,"1,141.38",Grounds Maintenance Derby Homes,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,DALE ROAD PARK SPORT AND COMMUNITY HUB CIC,14/11/2024,00150614,609194,"2,500.00",Neighbourhood Boards,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,SHARROCKS,14/11/2024,00150561,609235,"1,211.00",Grounds Maintenance,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,HL SMITH TRANSMISSIONS LTD,14/11/2024,00150387,609348,"1,710.00",Vehicle Maintenance,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Healthy Living,CDW LTD,14/11/2024,00150451,612127,"2,104.14",Livewell - Public Health England,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ELIS UK LTD,14/11/2024,00150517,614577,"1,315.98",Vehicle Maintenance,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,NEW ZEALAND COMMUNITY ASSOCIATION,14/11/2024,00150366,614676,"1,000.00",Neighbourhood Boards,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,REDACTED,14/11/2024,00150641,614688,"3,004.00",Assembly Rooms Demolition,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,14/11/2024,00150401,614790,711.97,Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,14/11/2024,00150401,614791,"3,230.18",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,14/11/2024,00150401,614793,992.52,Highways Maintenance Works,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",DEBIT FINANCE COLLECTIONS PLC,14/11/2024,00150555,614989,"1,080.04",Sport & Leis Mgmt Unit M&A,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,DOOH MEDIA LIMITED,14/11/2024,00150505,615016,998.00,D2N2 - Marketing,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",EDEN FARM LTD,14/11/2024,00150438,615034,912.75,Derby Live Catering - Markeaton Park,40 - SME,SME
