DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"15,300.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"13,536.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"13,780.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"15,580.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"13,536.00",0.00,N/A,N/A
Corporate Resources,"Legal, Procurement and Democratic Services","Legal, Procurement and Democratic Services",ZURICH INSURANCE,1923474,21/02/2023,4162773,"12,611.50",0.00,N/A,N/A
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,AARON SERVICES LTD,1644484,23/02/2023,4169347,"2,560.00",0.00,N/A,N/A
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,AARON SERVICES LTD,1644484,23/02/2023,4169345,"2,480.00",0.00,N/A,N/A
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,ACPAS LIMITED,852449,23/02/2023,4172776,"1,108.64",0.00,Legal Fees,Management and Business Professionals an
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,ADVANCED CHILD CARE ASSESSMENTS LTD,1280477,23/02/2023,4172789,"1,188.10",0.00,Legal Fees,Management and Business Professionals an
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4169342,618.08,0.00,Highways Maintenance Works,Building and Construction Machinery and
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4167624,"1,018.43",0.00,Highways Maintenance Works,Building and Construction Machinery and
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4167582,942.75,0.00,Highways Maintenance Works,Building and Construction Machinery and
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4167625,576.14,0.00,Highways Maintenance Works,Building and Construction Machinery and
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4169342,762.15,0.00,Highways Maintenance Reactionary Works,Building and Construction Machinery and
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,AGGREGATE INDUSTRIES UK LTD,117850,23/02/2023,4167625,686.94,0.00,Highways Maintenance Reactionary Works,Building and Construction Machinery and
People Services - Children & Young People,Commissioning,Non-Schools,ALBATROSS CARS DERBY LTD,878452,23/02/2023,4172565,"1,080.00",0.00,Home To School Transport - SEN,Transportation and Storage and Mail Serv
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,ALLSTAR BUSINESS SOLUTIONS LTD,135370,23/02/2023,4172337,"15,549.18",0.00,Fleet Hire,Fuels and Fuel Additives and Lubricants
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,ALLSTAR BUSINESS SOLUTIONS LTD,135370,23/02/2023,4172337,"1,400.00",0.00,Fleet Hire,Fuels and Fuel Additives and Lubricants
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,ALLSTAR BUSINESS SOLUTIONS LTD,135370,23/02/2023,4172337,"15,849.18",0.00,Fleet Hire,Fuels and Fuel Additives and Lubricants
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,ALLSTAR BUSINESS SOLUTIONS LTD,135370,23/02/2023,4172337,"1,400.00",0.00,Fleet Hire,Fuels and Fuel Additives and Lubricants
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,AMA SUPPLIES LTD,285,23/02/2023,4172346,998.50,0.00,Street Cleaning,Apparel and Luggage and Personal Care Pr-Clothing
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",ASKEWS AND HOLTS LIBRARY SERVICES LTD,876447,23/02/2023,4172501,"1,050.40",0.00,City Book Fund,Published Products
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",ASKEWS AND HOLTS LIBRARY SERVICES LTD,876447,23/02/2023,4172505,877.78,0.00,City Book Fund,Published Products
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",ASKEWS AND HOLTS LIBRARY SERVICES LTD,876447,23/02/2023,4162017,"1,508.16",0.00,City Book Fund,Published Products
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",ASKEWS AND HOLTS LIBRARY SERVICES LTD,876447,23/02/2023,4162016,"2,511.46",0.00,City Book Fund,Published Products
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",ASKEWS AND HOLTS LIBRARY SERVICES LTD,876447,23/02/2023,4162016,"2,511.46",0.00,City Book Fund,Published Products
Communities & Place,Community Safety,Public Protection and Streetride,ATLAS ENFORCEMENT LTD,904472,23/02/2023,4166153,"2,827.44",0.00,CCTV,Transportation and Storage and Mail Serv
Communities & Place,Community Safety,Public Protection and Streetride,ATLAS ENFORCEMENT LTD,904472,23/02/2023,4166144,"1,455.30",0.00,CCTV,Transportation and Storage and Mail Serv
Communities & Place,Community Safety,Public Protection and Streetride,ATLAS ENFORCEMENT LTD,904472,23/02/2023,4166114,"1,871.10",0.00,Domestic Abuse Duty,Transportation and Storage and Mail Serv
Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LTD,423402,23/02/2023,4172349,804.00,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LTD,423402,23/02/2023,4169448,"6,625.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LTD,423402,23/02/2023,4169451,"4,571.40",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,AVERY WEIGH TRONIX,7488,23/02/2023,4166505,"2,851.34",0.00,Stores Road Depot,Material Handling and Conditioning and S-Packing supplies
Communities & Place,Regeneration and Major Projects,City Development & Growth,BLACK APRICOT CREATIVE,400444,23/02/2023,4172328,840.00,0.00,Market Hall,Management and Business Professionals an
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,BRIGHTLY SOFTWARE LIMITED,2068471,23/02/2023,4167653,"61,920.00",0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,BRIGHTLY SOFTWARE LIMITED,2068471,23/02/2023,4167653,"16,735.78",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,BRIGHTLY SOFTWARE LIMITED,2068471,23/02/2023,4167653,"1,605.22",0.00,N/A,N/A
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172519,813.11,0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172519,"10,909.10",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172490,"4,835.21",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172517,"18,034.45",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172522,"7,458.50",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172518,"10,043.17",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172520,"10,757.69",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172510,"8,306.24",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172511,"8,465.21",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172514,"6,938.47",0.00,Council Tax Billing,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172490,"4,835.21",0.00,Non Domestic Rates Billing & Recovery,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172495,"8,473.50",0.00,Non Domestic Rates Billing & Recovery,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172488,"2,620.00",0.00,Non Domestic Rates Billing & Recovery,Environmental Services
Corporate Resources,Financial Services,Financial Services,BRISTOW AND SUTOR,557,23/02/2023,4172490,"4,835.21",0.00,Non Domestic Rates Billing & Recovery,Environmental Services
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,BUCHER MUNICIPAL LIMITED,1421469,23/02/2023,4172073,"1,268.90",0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",BUILD HOLLYWOOD LTD,2065476,23/02/2023,4172317,"7,500.00",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,BUNZL CLEANING AND HYGIENE SUPPLIES,961498,23/02/2023,4128903,"4,580.80",0.00,Central Traffic Management,Chemicals including Bio Chemicals and Ga
Communities & Place,Traffic & Transportation,Planning & Transportation,BUNZL CLEANING AND HYGIENE SUPPLIES,961498,23/02/2023,4128903,"5,000.00",0.00,Central Traffic Management,Chemicals including Bio Chemicals and Ga
Communities & Place,Leisure,"Leisure, Culture and Tourism",CANDOR SERVICES LTD,889485,23/02/2023,4172305,713.27,0.00,Springwood Centre DSO,Cleaning Equipment and Supplies
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,CDW LTD,1377474,23/02/2023,4165696,683.94,0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",CDW LTD,1377474,23/02/2023,4172527,992.75,0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"1,814.88",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"17,385.60",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"119,488.20",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"10,758.40",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"86,369.25",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4166897,"149,422.40",0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4165699,625.88,0.00,N/A,N/A
Chief Executives,Chief Executives,Chief Executives,CDW LTD,1377474,23/02/2023,4165699,"5,565.92",0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",CENGAGE LEARNING LTD,1507,23/02/2023,4172296,"7,462.60",0.00,City Book Fund,Published Products
People Services - Children & Young People,Integrated Services,Non-Schools,CHILDREN FIRST DERBY,794,23/02/2023,4166565,"11,250.00",0.00,Children First Derby,Healthcare Services
Neighbourhoods,Neighbourhoods,Neighbourhoods,CHIPTECH INTERNATIONAL LIMITED,2061479,23/02/2023,4172357,"94,050.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,CHIPTECH INTERNATIONAL LIMITED,2061479,23/02/2023,4172357,"42,955.20",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,CHIPTECH INTERNATIONAL LIMITED,2061479,23/02/2023,4172356,"19,336.00",0.00,N/A,N/A
Corporate Resources,Financial Services,Financial Services,CIPFA BUSINESS,124324,23/02/2023,4172284,"1,855.00",0.00,Finance Department - Accountancy,Education and Training Services
People Services - Children & Young People,Learning & Inclusion,Non-Schools,CITY AND GUILDS,1205478,23/02/2023,4166472,717.50,0.00,Apprenticeships Curriculum,Education and Training Services
People Services - Children & Young People,Learning & Inclusion,Non-Schools,CITY AND GUILDS,1205478,23/02/2023,4166472,710.00,0.00,Apprenticeships Curriculum,Education and Training Services
People Services - Children & Young People,Learning & Inclusion,Non-Schools,COMMUNITY ACTION DERBY LTD,1642493,23/02/2023,4172558,"60,550.00",0.00,N/A,N/A
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,DERBY HOMES LTD,1078471,23/02/2023,4167639,"13,094.73",0.00,UPRN 10000H&B - New Build and Acquisitions,Building and Construction and Maintenanc
Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,1078471,23/02/2023,4166139,"2,000.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,1078471,23/02/2023,4166139,"11,844.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,1078471,23/02/2023,4166139,"30,000.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,1078471,23/02/2023,4167639,"25,198.27",0.00,Crompton Street - HRA,Building and Construction and Maintenanc
Corporate Resources,Communication and Consultation,Coroprate Core,DERBYARTS,1649496,23/02/2023,4166559,965.00,0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,DERBYSHIRE COUNTY COUNCIL,1042479,23/02/2023,4172287,"1,206,836.13",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,DERBYSHIRE COUNTY COUNCIL,1042479,23/02/2023,4166633,"3,696.00",0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",DERBYSHIRE COUNTY COUNCIL,1042479,23/02/2023,4172474,"14,382.00",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,DOWN TO EARTH DERBY CIC,1796477,23/02/2023,4172526,"13,000.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,EAST MIDLANDS EDUCATION TRUST,1583475,23/02/2023,4172362,"18,716.00",0.00,N/A,N/A
People Services - Adults and Health,Social Care Activities,Home First,EMS SECURITY SERVICES LTD,471442,23/02/2023,4129317,825.00,0.00,Arboretum House,Defense and Law Enforcement and Security
Corporate Resources,Strategic Asset Management,Property,EMS SECURITY SERVICES LTD,471442,23/02/2023,4172516,"1,212.50",0.00,Surplus Properties,Defense and Law Enforcement and Security
Communities & Place,Community Safety,Public Protection and Streetride,ENGINEERED LEARNING,1039475,23/02/2023,4172354,"20,000.00",0.00,N/A,N/A
Corporate Resources,Corporate Health and Safety,Property,EVOTIX LIMITED,1731486,23/02/2023,4155110,"33,300.00",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,EXTREME MOUNTAIN BIKE SHOW LTD,1250478,23/02/2023,4172312,"4,800.00",0.00,Emergency Active Travel Fund,Travel and Food and Lodging and Entertai
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,FACULTATIEVE TECHNOLOGIES,1528,23/02/2023,4172497,510.60,0.00,Crematorium,Politics and Civic Affairs Services
Communities & Place,Traffic & Transportation,Planning & Transportation,G2V RECRUITMENT GROUP LIMITED,1617488,23/02/2023,4169351,"3,875.00",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,G2V RECRUITMENT GROUP LIMITED,1617488,23/02/2023,4165615,"3,875.00",0.00,N/A,N/A
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,GEM MEDICAL LIMITED,1001476,23/02/2023,4172299,795.50,0.00,Crematorium,Healthcare Services
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,GRANART LTD,1720,23/02/2023,4172297,574.50,0.00,Crematorium,Politics and Civic Affairs Services
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,GREG LONG TREE CARE,1624477,23/02/2023,4167679,"1,040.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,INFINITY PARK DERBY LLP,911478,23/02/2023,4172575,"688,400.61",0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",JOHN E WRIGHT & CO LTD,2190,23/02/2023,4161911,"1,254.00",0.00,Derby Live - Sales and Information Centre,Printing and Photographic and Audio and
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,JONTEK,1213476,23/02/2023,4172277,"36,223.50",0.00,Emergency call system replacement,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,JOURNEO PASSENGER SYSTEMS LTD,2002483,23/02/2023,4161751,"300,583.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,LA PETITE ACADEMY,1465487,23/02/2023,4172367,800.00,0.00,N/A,N/A
Corporate Resources,Financial Services,Financial Services,LIBERATA UK LTD,109209,23/02/2023,4166609,"6,003.21",0.00,Council Tax Billing,Management and Business Professionals an
Corporate,Corporate,Corporate,MATRIX SCM LTD,822477,23/02/2023,4172332,"105,090.21",0.00,Temporary Workers Control A/C,Management and Business Professionals an
Communities & Place,"Environmental Protection, Housing Standards, Licensing, Emergency Planning",Public Protection and Streetride,MCCONNELLS MIDLANDS LTD,1587472,23/02/2023,4172509,"1,013.90",0.00,N/A,N/A
