DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394565,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394566,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394567,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394568,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394569,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394570,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394571,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394572,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394573,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394574,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394575,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394576,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394577,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394578,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394579,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394580,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394581,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394582,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394583,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394584,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394585,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394586,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394587,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394588,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394589,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394590,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394591,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394592,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394593,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394594,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394595,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394596,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394597,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394598,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394599,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394600,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394601,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394602,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394603,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394604,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394605,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394606,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394607,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394608,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394609,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394610,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394611,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394612,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394613,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394614,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394615,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394616,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394617,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394618,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394619,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394620,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394621,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394622,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394623,"1,538.44",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394624,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,16/04/2024,93085,394625,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394626,"2,625.36",Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394627,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394628,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394629,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394630,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394631,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,16/04/2024,93083,394632,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
