DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564307,"2,881.56",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,17/09/2024,00134608,564308,"7,827.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,17/09/2024,00134788,564309,"21,522.16",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,17/09/2024,00134788,564310,"9,969.68",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ACACIA LODGE,17/09/2024,00134632,564314,"1,547.72",Central Adults (under 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSMEAD HEALTHCARE LTD,17/09/2024,00135019,564315,"1,243.20",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSMEAD HEALTHCARE LTD,17/09/2024,00135019,564316,"2,539.44",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,JAMES HUDSON BUILDERS LTD,17/09/2024,00134607,564317,"3,439.04",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ASH VILLA CARE HOME,17/09/2024,00134313,564318,"6,062.60",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ASH VILLA CARE HOME,17/09/2024,00134313,564319,"1,221.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSMEAD HEALTHCARE LTD,17/09/2024,00135019,564320,"2,176.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,JAMES HUDSON BUILDERS LTD,17/09/2024,00134607,564321,"2,556.96",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASHE FIELDS,17/09/2024,00134344,564322,"2,790.76",South OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,ASHFIELD SPECIALIST CARE LIMITED,17/09/2024,00134843,564324,"3,963.24",Central OP (under 65) Sensory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ACACIA LODGE,17/09/2024,00134632,564325,-745.28,Central/East MH PD Support (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSMEAD HEALTHCARE LTD,17/09/2024,00135019,564326,"2,100.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ASHFIELDS,17/09/2024,00134181,564327,881.52,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASHFIELD SPECIALIST CARE LIMITED,17/09/2024,00134843,564328,"2,800.00",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ASHFIELDS,17/09/2024,00134181,564329,"2,999.64",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ASH VILLA CARE HOME,17/09/2024,00134313,564330,"5,922.60",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BEARWARDCOTE HALL,17/09/2024,00134294,564331,"1,983.60",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,RAVENSWOOD RESIDENTIAL CARE NORSACA,17/09/2024,00134208,564332,"4,430.64",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ELMCARE LTD,17/09/2024,00134250,564333,"4,351.28",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,17/09/2024,00134250,564334,"4,351.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,17/09/2024,00134250,564335,"4,351.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,17/09/2024,00134250,564336,"5,318.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ELMCARE LTD,17/09/2024,00134250,564337,"4,351.28",South OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DEVONSHIRE COURT,17/09/2024,00134340,564338,"1,842.08",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SUNBREEZE HEALTHCARE LTD,17/09/2024,00134779,564339,"2,169.32",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BEARWARDCOTE HALL,17/09/2024,00134294,564340,631.48,West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERBY ROAD CARE HOME,17/09/2024,00134277,564341,"10,208.40",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERBY ROAD CARE HOME,17/09/2024,00134277,564342,"10,487.80",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WINSLOW COURT LTD,17/09/2024,00135082,564343,"14,347.12",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WINSLOW COURT LTD,17/09/2024,00135082,564344,"1,765.60",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WINSLOW COURT LTD,17/09/2024,00135082,564345,"13,844.96",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MINSTER CARE GROUP,17/09/2024,00134933,564346,"2,096.08",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,17/09/2024,00135347,564349,"7,400.00",Central OP (over 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FULLWOOD HOUSE ACH LTD,17/09/2024,00134542,564350,"3,206.52",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FULLWOOD HOUSE ACH LTD,17/09/2024,00134542,564351,"1,500.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ADVINIA CARE HOMES LIMITED,17/09/2024,00135330,564352,"1,888.92",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VALORUM CARE LTD,17/09/2024,00134862,564353,"2,504.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,17/09/2024,00134862,564354,"4,589.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,17/09/2024,00134862,564355,"4,589.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,CLEE HILL PLANT LIMITED,17/09/2024,00135013,564356,950,Highways Maintenance Works,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,17/09/2024,00134862,564357,"6,432.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,17/09/2024,00134234,564358,"8,159.48",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,17/09/2024,00134234,564359,"5,369.24",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,17/09/2024,00134234,564360,"8,635.96",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,MGB CARE SERVICES,17/09/2024,00134234,564361,"3,874.56",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MONARCH CONSULTANTS LIMITED,17/09/2024,00134846,564362,"1,308.40",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,MONARCH CONSULTANTS LIMITED,17/09/2024,00134846,564363,"3,099.32",Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CRAEGMOOR HEALTHCARE,17/09/2024,00134263,564364,"2,684.00",West OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HAREWOOD PARK NURSING HOME,17/09/2024,00134172,564365,"3,541.16",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,17/09/2024,00134776,564366,"8,771.72",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,17/09/2024,00134775,564367,"11,474.12",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,17/09/2024,00134775,564368,"9,644.36",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,17/09/2024,00134775,564369,"8,137.44",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES CARE LTD,17/09/2024,00134322,564370,"2,979.12",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES CARE LTD,17/09/2024,00134322,564371,"9,967.12",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,POTENSIAL LTD,17/09/2024,00134650,564372,"5,695.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,17/09/2024,00134404,564373,"2,427.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,17/09/2024,00134343,564374,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,IVONBROOK PROPERTIES,17/09/2024,00134964,564375,"3,900.00",South OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,JAMES COURT RESIDENTIAL HOME,17/09/2024,00134401,564376,"2,288.84",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SERVOL COMMUNITY TRUST,17/09/2024,00134198,564377,"3,080.68",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RUSHCLIFFE CARE LTD JASMINE COURT,17/09/2024,00134288,564378,"2,040.00",West/South MH Memory Support (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,KIRKSTALL COURT CARE HOME,17/09/2024,00134303,564379,"3,943.00",West OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,14 LINBY DRIVE,17/09/2024,00134319,564380,"4,430.64",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,NAS SERVICES LTD,17/09/2024,00134262,564381,"7,371.04",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,LITTLEDALE HALL THERAPEUTIC COMMUNITY,17/09/2024,00134392,564382,"3,200.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LYNCROFT,17/09/2024,00134276,564383,"2,988.56",Ordinary Lives LD (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,SENSE,17/09/2024,00134302,564384,"9,320.20",East OP (under 65) Sensory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE CARE LTD,17/09/2024,00134450,564385,"9,456.40",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,NEWLANDS HOUSE,17/09/2024,00134193,564386,"8,029.60",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,NEWLANDS HOUSE,17/09/2024,00134193,564387,"9,300.68",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
