DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,AVERY HOMES DERBY LTD,15/10/2024,141982,591852,936.43,South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591853,"3,093.24",Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591854,"3,093.24",Central OP (under 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591855,"3,093.24",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591856,"2,836.00",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591857,"2,880.00",Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591858,"3,100.00",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591860,508,Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591861,508,Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,DOUGLAS COURT CARE HOME,15/10/2024,142267,591866,"3,093.24",Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591867,"2,622.00",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591868,"2,249.16",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591869,"1,440.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591870,"1,550.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591872,672.36,Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591873,"-1,563.61",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591874,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591875,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591876,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591877,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591878,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591879,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591880,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591881,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591882,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591883,-608.07,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591886,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591887,"-1,311.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591888,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591889,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591890,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591892,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591893,"-2,432.28",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591894,"26,494.48",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591895,"2,968.40",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591896,-608.07,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591897,590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591899,590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591900,590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591901,590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591902,"17,304.67",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591903,590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591904,-590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591905,-590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591906,-590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591907,-590.24,Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591908,"-2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,15/10/2024,141665,591909,"2,187.50",Housing Options (Private),40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591910,"1,498.29",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591911,"2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,15/10/2024,141665,591912,"1,750.00",Housing Options (Private),40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591913,"2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591914,"2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591915,"2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591916,"-14,608.29",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DOUGLAS COURT CARE HOME,15/10/2024,142267,591917,"2,622.00",Central OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591919,"1,180.80",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591920,"2,692.48",South OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591921,"2,622.00",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591922,"2,692.48",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591923,"2,622.00",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591924,"2,692.48",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591925,"2,800.00",West OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591926,"2,622.00",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591927,"2,692.48",Central/East MH Memory Support (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591928,"2,622.00",West OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591929,"2,789.72",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591930,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591931,"2,692.48",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591932,"2,692.48",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591934,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591935,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591936,"2,692.48",West OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591937,"2,622.00",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,15/10/2024,142290,591938,"2,692.48",West Adults (under 65) Physical - R/N,40 - SME,SME
