DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434136,"1,254.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434142,"1,494.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434145,660,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434147,996,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434152,983.7,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434155,539.4,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434171,796.44,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434173,690,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY LIVING PLACES LTD,16/05/2024,101707,434177,892.73,TCF Tranche 2 - Interchange Hubs: Derby Bus Station vehicula,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434178,800.59,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434180,"2,165.29",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434182,699,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434184,990,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434186,"1,120.44",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434188,983.7,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434189,873.7,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434190,684,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434191,"1,164.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434192,"1,132.44",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,16/05/2024,101691,434199,"553,288.88",TCF Tranche 2 - Bus & Rapid Transit Links: Nottingham Road,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,16/05/2024,101691,434201,"9,837.88",TCF Tranche 2 - Bus & Rapid Transit Links: Nottingham Road,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,16/05/2024,101691,434211,"436,003.08",TCF Tranche 2 - LCWIP: Nottingham Road,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,16/05/2024,101691,434212,"20,677.44",TCF Tranche 2 - LCWIP: Nottingham Road,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,TUNTUM HOUSING ASSOCIATION LIMITED,16/05/2024,101932,434216,629.22,Littleover Team,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Waste Disposal,MAGFERN RECYCLING 2018 LTD,16/05/2024,101796,434219,"14,688.00",Waste Disposal,40 - SME,SME
Chief Executives,Finance & Business Support,Business Support & Information Governance,Business Support,SPECIALIST COMPUTER CENTRES PLC,16/05/2024,101898,434226,"57,200.00",Business Support,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Economic Growth,RAILSTON & COMPANY LTD,16/05/2024,101924,434227,"6,900.00",Ascend Revenue,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,EMS SECURITY SERVICES LTD,16/05/2024,101764,434229,"6,319.14",Stores Road Depot,40 - SME,SME
Communities & Place,Communities,Regulatory Services,Bereavement Services,EMS SECURITY SERVICES LTD,16/05/2024,101764,434237,742.76,Cemeteries,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,HUWS GRAY LIMITED,16/05/2024,101718,434239,"1,632.10",Highways Maintenance Works,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,THE LUCY FAITHFULL FOUNDATION,16/05/2024,101910,434242,"2,394.00",North Team,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing Standards,G2V RECRUITMENT GROUP LIMITED,16/05/2024,101789,434243,"1,850.00",Housing Standards,40 - SME,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,BENTLEY PROJECT MANAGEMENT (UK) LIMITED,16/05/2024,101935,434244,"14,352.00",UPRN 10150 - Our City Our River,10 - Company,Company
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - SFA,ASSOCIATION OF ACCOUNTING TECHNICIANS,16/05/2024,101812,434246,610,LLDD & Skills Curriculum,40 - SME,SME
Corporate,Corporate,Corporate,Corporate Resources Other,MATRIX SCM LTD,16/05/2024,101694,434250,"138,232.17",Temporary Workers Control A/C,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Regeneration Projects,"PRECISION RESOURCE GROUP LIMITED PANORAMIC ASSOCIATES, IO ASSOCIATES, PANORAMIC ",16/05/2024,101913,434264,"1,455.00",Regeneration Projects,10 - Company,Company
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,16/05/2024,101684,434265,"1,320.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIM SHORT STAYS LTD,16/05/2024,101912,434266,"17,970.00",Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,16/05/2024,101829,434274,800.59,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Schools Block,Learning & Inclusion - Schools Block,STEPS - Schools Block,SENSATIONS CTS LTD,16/05/2024,101741,434277,582.5,Specialist Support Teaching Services (SSTS),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434293,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434295,"2,040.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434299,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434301,"2,125.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434302,"1,680.00",Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434304,"1,548.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434307,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,16/05/2024,101656,434308,"1,800.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434310,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,STAY ENTERPRISES LTD THE STAY COMPANY,16/05/2024,101919,434319,975,Normanton Under 11's Team,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,16/05/2024,101658,434323,"2,041.67",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434324,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,16/05/2024,101813,434326,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434329,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,STAY ENTERPRISES LTD THE STAY COMPANY,16/05/2024,101919,434330,770,Normanton Under 11's Team,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434340,840,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,16/05/2024,101879,434344,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,16/05/2024,101658,434346,"2,041.67",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,16/05/2024,101813,434347,840,Housing Options (Private),40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,SOFTBOX LTD,16/05/2024,101652,434348,"1,053.00",Digital and Business Applications,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,16/05/2024,101813,434354,"1,120.00",Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434355,"1,464.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434359,"1,452.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,16/05/2024,101858,434361,"1,308.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,16/05/2024,101656,434365,"3,930.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,16/05/2024,101656,434369,"2,142.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,16/05/2024,101656,434370,"2,220.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE GEORGIAN HOUSE HOTEL GHH LLP,16/05/2024,101938,434371,933.33,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,16/05/2024,101656,434373,"1,260.00",Home To School Transport - SEN,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,LDC HERITAGE RESTORATION,17/05/2024,000505. CREDIT,204269,"2,220.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,LDC HERITAGE RESTORATION,17/05/2024,000506. CREDIT,204270,"1,260.00",Repair & Maintenance Works,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,17/05/2024,ASC-237423-2069725,470448,"1,095.04",West/South MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,MHR INTERNATIONAL UK LIMITED,21/05/2024,102548,179459,"1,223.75",HR Shared Services,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BEECHTREE DAY SERVICES LTD,21/05/2024,102591,277647,"1,210.00",Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",CIRCULAYO LIMITED,21/05/2024,102917,353735,664.2,Derby Live Catering - Derby Arena,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",CIRCULAYO LIMITED,21/05/2024,102917,353736,592.44,Derby Live Catering - Derby Arena,40 - SME,SME
