Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
201700,Grants,417860,Enabling Spaces CIC,People,11647,MH ASC Commissioning,R4700,Core Funding (Grants) to external bodies,3716093,202306,04/08/2023,22319.5,
261200,Professional & Advisory Services,415473,Enchanted Day Nursery and Holiday Club,People,10084,Section17 Payments West,R4400,Services - Professional Fees,3715849,202306,21/06/2023,637.5,
261200,Professional & Advisory Services,415473,Enchanted Day Nursery and Holiday Club,People,10084,Section17 Payments West,R4400,Services - Professional Fees,3715850,202306,21/06/2023,637.5,
191600,Printing,411037,Encore Envelopes Ltd,People,11282,Post and Fastprint,R4300,"Printing, Stationery and General Office Expenses",3714464,202306,23/08/2023,932,
381210,Vehicle Hire,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3203,Hire of Vehicles,3719287,202306,31/08/2023,4028.14,
381400,Vehicle Maintenance,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3020,Vehicle R&M,3714883,202306,24/08/2023,680.24,
381400,Vehicle Maintenance,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3020,Vehicle R&M,3714882,202306,23/08/2023,541.36,
381400,Vehicle Maintenance,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3020,Vehicle R&M,3714539,202306,09/08/2023,2225.78,
381400,Vehicle Maintenance,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3020,Vehicle R&M,3714538,202306,08/08/2023,1231.34,
381400,Vehicle Maintenance,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3020,Vehicle R&M,3714537,202306,07/08/2023,1352.22,
191800,Public Relations & Image,410224,EnV (Coventry) C.I.C.,Place,10869,Air Quality Early Measures,R4301,"Marketing, Advertising (non recruit) and promotions",3711566,202306,15/08/2023,1310,
191800,Public Relations & Image,410224,EnV (Coventry) C.I.C.,Place,10869,Air Quality Early Measures,R4301,"Marketing, Advertising (non recruit) and promotions",3711096,202306,11/08/2023,3390,
182015,Waste Disposal,420083,Enva England Ltd,Place,11486,Waste Disposal,R2704,Waste Disposal,3716109,202306,30/08/2023,145293.96,
391411,Highways Repair & Maintenance,401831,Environment Agency,Place,11631,Highways Asset Management,C1108,Capitalised Repairs & Maintenance,3716963,202306,01/09/2023,256805,
370000,Utilties,401035,Equans FM Ltd,Place,10631,OPR0295 Jordan Well Herbert Art Gallery & Museum,R2104,Energy - Hot Water,20098094,202306,11/09/2023,11482.81,
370000,Utilties,401035,Equans FM Ltd,Place,10950,OPR0372 Fairfax Street Sports & Leisure Centre,R2104,Energy - Hot Water,20098092,202306,11/09/2023,4409.24,
370000,Utilties,401035,Equans FM Ltd,Place,11111,Sports Organisations,R2104,Energy - Hot Water,20098096,202306,11/09/2023,14364.75,
370000,Utilties,401035,Equans FM Ltd,Place,11742,OPR0700 Station Square Friargate,R2104,Energy - Hot Water,20098095,202306,11/09/2023,14738.54,
370000,Utilties,401035,Equans FM Ltd,Place,11874,OPR0077 Earl Street Council House,R2104,Energy - Hot Water,20098093,202306,11/09/2023,2606.08,
150000,Consultancy,423585,Ernst & Young LLP,Place,11608,Strategic Energy Partner Procurement,R4403,Services - Consultancy fees,3717683,202306,15/08/2023,67591.04,
210000,Furniture & Soft Furnishings,401680,ESPO,People,11107,Central Family Hub,R4005,Furniture,3715750,202306,06/09/2023,657.8,
171112,Educational Furniture,401680,ESPO,People,10541,Alternative Provision School: Coventry Extended Learning Centre,R4005,Furniture,3715052,202306,05/09/2023,750,
210000,Furniture & Soft Furnishings,401680,ESPO,People,11870,Younity Hub at Wilfred Spencer Centre,R4005,Furniture,3715051,202306,04/09/2023,1530,
210000,Furniture & Soft Furnishings,401680,ESPO,People,10951,IPS HwC Short Term Tenancies,R4005,Furniture,3715732,202306,03/08/2023,849.8,
210000,Furniture & Soft Furnishings,401680,ESPO,People,10951,IPS HwC Short Term Tenancies,R4005,Furniture,3715732,202306,03/08/2023,849.8,
210000,Furniture & Soft Furnishings,401680,ESPO,People,10951,IPS HwC Short Term Tenancies,R4005,Furniture,3715732,202306,03/08/2023,971.2,
210000,Furniture & Soft Furnishings,401680,ESPO,People,10951,IPS HwC Short Term Tenancies,R4005,Furniture,3715732,202306,03/08/2023,971.2,
210000,Furniture & Soft Furnishings,401680,ESPO,People,11984,IPS The Dementia Hub,R4005,Furniture,3715705,202306,14/07/2023,994.5,
210000,Furniture & Soft Furnishings,401680,ESPO,People,11984,IPS The Dementia Hub,R4005,Furniture,3715684,202306,29/06/2023,591.6,
211200,Office Furniture,401680,ESPO,People,11166,South Family Hub,R4005,Furniture,3715656,202306,14/06/2023,601.5,
210000,Furniture & Soft Furnishings,401680,ESPO,People,10090,Libraries - Operations,R4005,Furniture,3718002,202306,10/05/2023,4991.25,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098216,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098217,202306,16/09/2023,1761.06,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098242,202306,16/09/2023,1649.83,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098221,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098207,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098210,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098211,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098216,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098226,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098238,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098225,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098204,202306,16/09/2023,1849.26,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098221,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098238,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098220,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098221,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098210,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098211,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098240,202306,16/09/2023,634.55,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098238,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098216,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098224,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098212,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098222,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098236,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098215,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098236,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098220,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098209,202306,16/09/2023,1142.19,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098232,202306,16/09/2023,1686.09,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098210,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098240,202306,16/09/2023,634.55,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098210,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098240,202306,16/09/2023,634.55,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20098209,202306,16/09/2023,1142.19,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098208,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098216,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098224,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098204,202306,16/09/2023,1849.26,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098222,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098215,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098221,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098242,202306,16/09/2023,1649.83,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098224,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098207,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098228,202306,16/09/2023,652.68,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098208,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098214,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098222,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098204,202306,16/09/2023,1849.26,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098217,202306,16/09/2023,1761.06,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098217,202306,16/09/2023,1761.06,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098226,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098232,202306,16/09/2023,1686.09,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098208,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098224,202306,16/09/2023,1015.28,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098234,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098207,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098208,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098228,202306,16/09/2023,652.68,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098217,202306,16/09/2023,1761.06,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098212,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098230,202306,16/09/2023,1196.58,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098226,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098211,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098214,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098222,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098204,202306,16/09/2023,1849.26,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098228,202306,16/09/2023,652.68,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098220,202306,16/09/2023,2284.38,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098215,202306,16/09/2023,2012.64,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098212,202306,16/09/2023,654.08,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20098236,202306,16/09/2023,1015.28,
