Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45050,2215975170,1772.7,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45061,2215988487,1928.5,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45061,2215988489,1785.89,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45061,2215988491,1932.56,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989008,1996,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989029,1843.04,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989031,1785.9,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989075,1989.4,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989084,1928.5,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989109,1928.5,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45062,2215989114,1785.9,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45071,2216010621,1900,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45071,2216010632,1540,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216010951,855.42,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011300,964.25,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011320,1785.89,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011330,1932.56,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011346,1843.04,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011530,1785.9,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011618,1928.5,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011652,1989.4,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011658,1928.5,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45072,2216011661,1785.9,R,Executive Care Personnel Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251015,960.65,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251029,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251057,705.78,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251183,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251193,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251252,2195.76,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251260,1097.88,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111251710,1097.88,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252099,4940.46,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252214,823.41,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252535,614.15,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252693,987.6,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252713,987.6,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111252774,2901.54,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253484,686.18,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253656,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253693,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253887,1235.12,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253915,2195.76,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111253916,2195.76,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111254170,1235.12,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111254309,846.51,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111254313,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111254643,2195.76,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255420,1097.88,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255434,1097.88,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255562,1235.12,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255562,546.29,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255636,886.82,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255823,2744.7,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111255995,2470.23,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256051,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256185,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256199,823.41,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256361,548.94,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256383,568.55,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256437,823.41,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256528,1097.88,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111256854,2195.76,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111257196,1372.35,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111257285,538.11,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45049,3111257497,823.41,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111266582,837.06,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111266643,687.59,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111266746,2511.18,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111266821,2232.16,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111266957,1255.59,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111267109,1255.59,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111267120,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111267764,837.06,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111267906,577.97,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268252,2232.16,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268334,1116.08,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268436,1116.08,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268437,717.48,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268470,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268514,5022.36,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268924,2232.16,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111268975,837.06,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111269193,837.06,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111269325,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111269462,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111269553,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111270183,1255.59,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111270453,1116.08,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111270465,976.57,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111270511,732.43,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271022,1004.01,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271325,717.48,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271360,837.06,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271592,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271616,697.55,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,OA-Homecare-North East,Payments to Private Contractors,45077,3111271659,837.06,R,Expert Care Worcester
