Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  10,,,,,,
Start Date:  10 December 2023,,,,,,
End Date: 06 January 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203412,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205853,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201529,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204510,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201573,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205858,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201519,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205766,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205793,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205860,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201566,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202616,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205855,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205857,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201572,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203784,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204017,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203915,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202935,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205522,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205424,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205294,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205295,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204010,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204014,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204287,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204503,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202220,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203873,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201909,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201921,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201651,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203875,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204065,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204253,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201449,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202709,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203913,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206206,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202280,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203807,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202277,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201782,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203817,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201781,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202701,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204291,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203926,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206101,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202702,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204256,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201821,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203994,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206107,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203825,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202703,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203389,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203822,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203987,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203356,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203824,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202749,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205623,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202760,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205383,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201734,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205625,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203354,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206120,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203843,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201609,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202519,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201998,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202924,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203078,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203077,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203472,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205291,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203364,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203347,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204304,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206140,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205387,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202012,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202667,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203872,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203363,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201938,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201962,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203871,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201954,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201934,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201931,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205349,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201633,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206285,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201636,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205389,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203842,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203341,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205221,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206119,03 Jan 24,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202678,20 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201623,13 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203839,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203840,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204149,27 Dec 23,"2,847.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203919,27 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206124,03 Jan 24,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205725,03 Jan 24,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202754,20 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202626,20 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204490,27 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203790,27 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203331,20 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202274,13 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201643,13 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205683,03 Jan 24,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201605,13 Dec 23,"2,847.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203859,27 Dec 23,"2,845.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274741,03 Jan 24,"2,845.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203300,20 Dec 23,"2,845.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205376,03 Jan 24,"2,845.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273465,20 Dec 23,"2,845.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273080,13 Dec 23,"2,845.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201465,13 Dec 23,"2,845.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274513,03 Jan 24,"2,845.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203091,20 Dec 23,"2,845.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202006,13 Dec 23,"2,845.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206042,03 Jan 24,"2,845.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204843,27 Dec 23,"2,845.10",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205338,03 Jan 24,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206274,03 Jan 24,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203348,20 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204544,27 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204223,27 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204580,27 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202680,20 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201527,13 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204011,27 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201890,13 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202513,13 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205232,03 Jan 24,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203608,20 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201980,13 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202644,20 Dec 23,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206114,03 Jan 24,"2,842.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202985,20 Dec 23,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204231,27 Dec 23,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204022,27 Dec 23,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203037,20 Dec 23,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204230,27 Dec 23,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206099,03 Jan 24,"2,840.90",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202199,13 Dec 23,"2,840.90",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077582,20 Dec 23,"2,838.75",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077547,13 Dec 23,"2,838.75",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077630,27 Dec 23,"2,838.75",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077581,20 Dec 23,"2,838.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204262,27 Dec 23,"2,830.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205233,03 Jan 24,"2,830.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203378,20 Dec 23,"2,830.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202531,13 Dec 23,"2,830.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205170,03 Jan 24,"2,829.54",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203272,20 Dec 23,"2,828.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205038,03 Jan 24,"2,828.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204804,27 Dec 23,"2,828.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202351,13 Dec 23,"2,828.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202981,20 Dec 23,"2,828.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202010,13 Dec 23,"2,828.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206044,03 Jan 24,"2,828.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204187,27 Dec 23,"2,828.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201968,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203797,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203788,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205878,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205884,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202679,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201873,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203809,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206095,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203098,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205360,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203401,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204096,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205374,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203846,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204098,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206144,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205337,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202603,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203111,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205334,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201949,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201915,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203101,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205344,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203754,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204035,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202623,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203369,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202688,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201603,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204582,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203460,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203468,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202687,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204330,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205716,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205308,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202218,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204473,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204539,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201517,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201481,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205661,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201992,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201991,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206269,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202214,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206036,03 Jan 24,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204642,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201970,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204295,27 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202866,20 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201615,13 Dec 23,"2,822.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205224,03 Jan 24,"2,822.35",
