Payment Date,Supplier name,Purpose,Department,Amount
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
17/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,1448.12
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1430
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1404
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365.52
17/07/2023,DGI PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/07/2023,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,1347.44
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1343.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1308.66
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1300
17/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,1253.37
17/07/2023,EVENLODE INVESTMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1235
17/07/2023,WESTPOLE PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
17/07/2023,WESTPOLE PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
17/07/2023,OAKFOREST  PROPERTIES  LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
17/07/2023,CEL VENTURES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1200.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
17/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,1185.33
17/07/2023,Redacted Personal Data,Business,Dir of Children's Services,1182.32
17/07/2023,ALLPAY LTD CHILDREN AND FAMILY,ZFWI CODEZ185F5741,Dir of Children's Services,1176.86
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1170
17/07/2023,Haringey Sports Development,Sport & Fitness,Dir of Environment & Resident Experience,1150
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1139.66
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1126.66
17/07/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1115.18
17/07/2023,MIDOS RESIDENTIAL INVESTMENTS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,JANCAVE DEVELOPMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/07/2023,PHOENIX SOFTWARE LTD,Software,"Dir of  Culture, Strategy & Engagement",1069.02
17/07/2023,BT PAYMENT SERVICES LTD,Fixed,"Dir of  Culture, Strategy & Engagement",996.4
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",975
17/07/2023,VIRGIN MEDIA PAYMENTS LIMITED,Fixed,"Dir of  Culture, Strategy & Engagement",929.56
17/07/2023,CLEARCALL 2000 LIMITED,Telecommunications,Dir of Children's Services,916.79
17/07/2023,OAKFOREST  PROPERTIES  LTD,Prem - Leasing,"Dir of Adults, Health & Communities",910
17/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
17/07/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,829.84
17/07/2023,Redacted Personal Data,Disbursements,Assistant Dir Corporate Governance,826.08
17/07/2023,NEW COURT CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,790
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,786
17/07/2023,Redacted Personal Data,Organised Activities,"Dir of Adults, Health & Communities",780
17/07/2023,CORAM CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,775
17/07/2023,AYERST ENVIRONMENTAL LTD,Demolition&Asbestos,Dir of Finance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,760
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,750
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,750
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,750
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,750
17/07/2023,NEC SOFTWARE SOLUTIONS UK LTD,Services,"Dir of  Culture, Strategy & Engagement",750
17/07/2023,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,700
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,693
17/07/2023,1KBW CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,675
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,650
17/07/2023,NEW COURT CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,650
17/07/2023,MetroSRM LLP,Consultancy,Dir of Finance,625
17/07/2023,MetroSRM LLP,Consultancy,Dir of Finance,625
17/07/2023,KENT COUNTY COUNCIL,ZFWI CODEZ185F5740,Dir of Children's Services,603.23
17/07/2023,Redacted Personal Data,Business,Dir of Children's Services,591.16
17/07/2023,ATHENA HOUSING AND SUPPORT LIMITED,ZFWI CODEZ185F5740,Dir of Children's Services,565
17/07/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,562.2
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,518
17/07/2023,LONDON NORTH WEST UNIVERSITY HEALTH,Public Health,"Dir of Adults, Health & Communities",508.02
17/07/2023,INSURANCE CLAIMS,Bal Alloc InsurePrem,Dir of Finance,500
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,500
17/07/2023,WRIGHT EVENT SUPPLIES LTD,Room Hire,Dir of Placemaking & Housing,494
17/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,468
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,455
17/07/2023,WRIGHT EVENT SUPPLIES LTD,Room Hire,Dir of Placemaking & Housing,454
17/07/2023,WRIGHT EVENT SUPPLIES LTD,Room Hire,Dir of Placemaking & Housing,454
17/07/2023,WRIGHT EVENT SUPPLIES LTD,Room Hire,Dir of Placemaking & Housing,454
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,450
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,437.5
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,437.5
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,437.5
17/07/2023,FIELD COURT CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,425
17/07/2023,QUALIFIED CARE RESIDENTS SERVICES L,ZFWI CODEZ185F5740,Dir of Children's Services,400
17/07/2023,DALMAGE ACTIVE,Sport & Fitness,Dir of Environment & Resident Experience,400
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,387.5
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,386
17/07/2023,GetFix LTD,Heating & Air Con,Dir of Children's Services,380.26
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,378
17/07/2023,FRANKHAM CONSULTANCY GROUP LTD,Construction,Dir of Finance,361.38
17/07/2023,RELDM LTD,Procurement,Dir of Placemaking & Housing,325
17/07/2023,OSBORNES SOLICITORS,Disbursements,Assistant Dir Corporate Governance,300
17/07/2023,Relentless UK Limited,ZFWI CODEZ186F5752,Dir of Children's Services,292.25
17/07/2023,RELDM LTD,Procurement,Dir of Placemaking & Housing,285
17/07/2023,RELDM LTD,Promotional & Recrui,Dir of Finance,280
17/07/2023,RYANCARE FOSTERING LTD,ZFWI CODEZ185F5740,Dir of Children's Services,279.15
17/07/2023,SWIFTCLEAN UK LIMITED,Maintenance,Dir of Children's Services,255
17/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,250
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",222.36
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",222.36
17/07/2023,ADVANCE COMMERCIAL PAYMENTS,Customer Refunds,"Dir of Adults, Health & Communities",220
17/07/2023,CROWN PAINTS LIMITED,Equip - Tools,Housing Revenue Account,212.02
17/07/2023,INSURANCE CLAIMS,Bal Alloc InsurePrem,Dir of Finance,209.59
17/07/2023,GERDA SECURITY PRODUCTS LIMITED,"Material - Purch,Rep",Housing Revenue Account,204.26
17/07/2023,Business Storage Solutions Limited,Doc Archive & Store,Dir of Children's Services,203.5
17/07/2023,LONDON BOROUGH OF BARNET,Alternative Educatio,Dir of Children's Services,200
17/07/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,172.5
17/07/2023,SUNRISE EY AND CHILDC LTD,ZFWI CODEZ186F5752,Dir of Children's Services,157.5
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,154.09
17/07/2023,FAYERS PLUMBING AND BUILDING SUPPLI,"Material - Purch,Rep",Housing Revenue Account,150.25
17/07/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",150
17/07/2023,LEXTOX,Disbursements,Assistant Dir Corporate Governance,144.25
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,144.17
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,139.63
17/07/2023,OPUS 2 INTERNATIONAL LTD,Disbursements,Assistant Dir Corporate Governance,138.25
17/07/2023,RELDM LTD,Efficiency,Dir of Placemaking & Housing,136
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,124.44
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,120.86
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,120.14
17/07/2023,ESSEX SECURITY SERVICES LTD,Access Control,Dir of Children's Services,120
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,116.41
17/07/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,115.2
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,108.98
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,108
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,108
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,108
17/07/2023,ME DUFFELL LIMITED,"Material - Purch,Rep",Housing Revenue Account,106.35
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,101.28
17/07/2023,RELDM LTD,Procurement,Dir of Placemaking & Housing,101
17/07/2023,THE LONDON PSYCHOTHERAPY CENTRE LTD,ZFWI CODEZ186F5752,Dir of Children's Services,100
17/07/2023,Redacted Personal Data,ZFWI CODEZ185F5741,Dir of Children's Services,100
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,99.75
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",98.1
17/07/2023,CROWN PAINTS LIMITED,Equip - Tools,Housing Revenue Account,96.36
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,95.96
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,92.72
17/07/2023,BRITISH GAS TRADING LIMITED,Energy - Gas,Housing Revenue Account,87.92
17/07/2023,LONDON NORTH WEST UNIVERSITY HEALTH,Public Health,"Dir of Adults, Health & Communities",87.72
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,83.84
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,82
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,80.15
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,77.49
17/07/2023,Redacted Personal Data,Disbursements,Assistant Dir Corporate Governance,75.6
17/07/2023,ME DUFFELL LIMITED,"Material - Purch,Rep",Housing Revenue Account,73.02
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,71.21
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,70.26
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,69.99
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,68.45
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",65.4
17/07/2023,LEXTOX,Disbursements,Assistant Dir Corporate Governance,59.5
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",52.32
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",52.32
17/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,52.25
17/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,52.25
17/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,50
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,46.8
17/07/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Equip - Safety,Housing Revenue Account,45.19
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,42.75
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",39.24
17/07/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",39.24
17/07/2023,G4S SECURE SOLUTIONS (UK) LIMITED,Security,Dir of Children's Services,38
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,36.26
17/07/2023,BRITISH GAS BUSINESS,Energy - Electric,Housing Revenue Account,35.95
17/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,30.59
17/07/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,20.55
17/07/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,18.48
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,18.28
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,18
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,6
17/07/2023,ASHFORDS LLP,Specialist Support,Assistant Dir Corporate Governance,6
17/07/2023,E-ON NEXT,Energy - Electric,Housing Revenue Account,-68.43
17/07/2023,Wing Security Ltd,Fees - C Parking Z,Housing Revenue Account,-19494.05
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Dir of Children's Services,212522.79
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,"Dir of  Culture, Strategy & Engagement",151613
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Dir of Placemaking & Housing,149443.29
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,"Dir of Adults, Health & Communities",144800.26
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Dir of Environment & Resident Experience,130656.36
18/07/2023,NIBLOCK (BUILDERS) LIMITED,Construction,Dir of Finance,93100
18/07/2023,EQUANS REGENERATION LIMITED,Construction,Dir of Finance,91496.85
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Housing Revenue Account,90315.9
18/07/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials & Surface Dressings,Dir of Finance,70000
18/07/2023,Frankum Mews Ltd,Demolition&Asbestos,Dir of Finance,66955.56
18/07/2023,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,60410.96
18/07/2023,LIMETREE CARE SERVICES,Priv - Hotel Short,"Dir of Adults, Health & Communities",59520
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Dir of Finance,51157.44
18/07/2023,TYCO FIRE & INTEGRATED SOLUTIONS (U,Parking,Dir of Environment & Resident Experience,39598.88
18/07/2023,Foster Property Maintenance Ltd,Construction,Dir of Finance,36368.06
18/07/2023,SYSTRA LTD,Procurement,Dir of Placemaking & Housing,28439
18/07/2023,ODYSSEY EDUCATION SERVICES,ZFWI SEN Independnt,Dedicated Schools Grant Management,27500
18/07/2023,LIMETREE CARE SERVICES,Priv - Hotel Short,"Dir of Adults, Health & Communities",22420
18/07/2023,MATRIX SCM LTD,SalAgen-Est Post,Assistant Dir Corporate Governance,22301.61
18/07/2023,HARROW COLLEGE,SEND Top Up,Dedicated Schools Grant Management,20019
18/07/2023,Bytes Software Services Ltd,Maint & Support,"Dir of  Culture, Strategy & Engagement",16725.32
18/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Assistant Dir Corporate Governance,16000
18/07/2023,ODYSSEY EDUCATION SERVICES,ZFWI SEN Independnt,Dedicated Schools Grant Management,15000
18/07/2023,ICB General Build and Civil Eng Ltd,General Materials,Dir of Finance,14262.54
18/07/2023,INNER CIRCLE CONSULTING LIMITED,Org & Planning,Dir of Placemaking & Housing,14107.64
18/07/2023,ICB General Build and Civil Eng Ltd,Buildings,Dir of Finance,13245.57
18/07/2023,Idox Software Limited,Maint & Support,"Dir of  Culture, Strategy & Engagement",13081.77
18/07/2023,SONOVA UK LIMITED,Early Intervention Health Services,Dir of Children's Services,12976.77
18/07/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials & Surface Dressings,Dir of Finance,12894.94
18/07/2023,Hanlon Computer Systems Ltd,Business,Dir of Placemaking & Housing,12875
18/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Assistant Dir Corporate Governance,12574.6
18/07/2023,ACCESS UK LTD T/A ADAM,Organised Activities,Dir of Environment & Resident Experience,11573.5
18/07/2023,ICB General Build and Civil Eng Ltd,General Materials,Dir of Finance,10743.96
18/07/2023,The Bridge Renewal trust,After School Care,Dir of Children's Services,10500
18/07/2023,Invotra Consulting Ltd t/a Invuse,Call Systems,"Dir of  Culture, Strategy & Engagement",10030
18/07/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Repair & Maintenance,Dir of Finance,10000
18/07/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Repair & Maintenance,Dir of Finance,10000
18/07/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Repair & Maintenance,Dir of Finance,10000
18/07/2023,LEEC LTD,Environmental Services,Dir of Environment & Resident Experience,9884.18
18/07/2023,QUANTUM CARE LIMITED,ZFWI CODEZ162F7045,"Dir of Adults, Health & Communities",9522.51
