Payment date,Supplier Name,Purpose,Department,Amount
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",354
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,351.64
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,351.64
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,334.09
28/11/2023,GLOBAL IMPACT TRAINING LIMITED,Subsist - SS Clients,"Dir of Adults, Health & Communities",320
28/11/2023,SMITH OF DERBY LTD,Health & Safety,Dir of Placemaking & Housing,318
28/11/2023,Personal Data Redacted,Vol Sec - Add Supp,Dedicated Schools Grant Management,315
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",300
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",300
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",300
28/11/2023,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",300
28/11/2023,Personal Data Redacted,Human Resources,Dir of Children's Services,300
28/11/2023,Work Stress Management,Human Resources,"Dir of  Culture, Strategy & Engagement",296
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,292.8
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,280.62
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,277.61
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,276.4
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,269.16
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,260.31
28/11/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,253.04
28/11/2023,PILL SOLUTIONS LTD T/A PHARMACY EXP,Healthcare,"Dir of Adults, Health & Communities",252.2
28/11/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,251.56
28/11/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,249.08
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,246.15
28/11/2023,SANTAS LIMITED T/A SANTA PHARMACY,Healthcare,"Dir of Adults, Health & Communities",240.55
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,240
28/11/2023,ONE TIME,Priv - Contractor,"Dir of Adults, Health & Communities",240
28/11/2023,HENS MEDICS LTD,Priv - Supp Lodging,Dir of Children's Services,231.6
28/11/2023,TRINITY SUPPORT LIMITED,Subsist - SS Clients,Dir of Children's Services,231.6
28/11/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",225.56
28/11/2023,R&S PHARMA LTD,Healthcare,"Dir of Adults, Health & Communities",221.85
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,214.92
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",196.2
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,185.08
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,185.07
28/11/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,177
28/11/2023,Personal Data Redacted,Priv - Contractor,Dir of Children's Services,170.32
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,158.24
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",150
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,143.31
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",120
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,119.38
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",111.18
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,106.13
28/11/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,104.44
28/11/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",100
28/11/2023,ALLPAY LTD ADULTS DIRECT PAYMENTS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",99
28/11/2023,ALLPAY LTD ADULTS DIRECT PAYMENTS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",99
28/11/2023,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",99
28/11/2023,JUST DISPLAYS LTD,Mailing,"Dir of  Culture, Strategy & Engagement",96
28/11/2023,JUST DISPLAYS LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",94
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,92.5
28/11/2023,THE SYMPHONY GROUP,"Material - Purch,Rep",Housing Revenue Account,88.63
28/11/2023,ZADAMS CHEMIST LTD TA WARWICK PHARM,Healthcare,"Dir of Adults, Health & Communities",82.45
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,81.87
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,78.01
28/11/2023,BEAUTYCHEM LIMITED,Healthcare,"Dir of Adults, Health & Communities",77.6
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,76.03
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,74.18
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",71.94
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",71.94
28/11/2023,SIG TRADING LIMITED,"Material - Purch,Rep",Housing Revenue Account,67.15
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,65.66
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",65.4
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,63.38
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",58.86
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,53.46
28/11/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",52.32
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",52
28/11/2023,Personal Data Redacted,Vol Sec - Add Supp,Dedicated Schools Grant Management,50
28/11/2023,Personal Data Redacted,Vol Sec - Add Supp,Dedicated Schools Grant Management,50
28/11/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",49.2
28/11/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",49.2
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,47.55
28/11/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,46.73
28/11/2023,Lordchem Ltd,Healthcare,"Dir of Adults, Health & Communities",46.4
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",38.72
28/11/2023,DEVELOPMENT & LEARNING OPPORTUNITIE,Travel Exp - Client,"Dir of Adults, Health & Communities",36
28/11/2023,RAVALIAPHARM LTD T/A COOPERS PHARMA,Healthcare,"Dir of Adults, Health & Communities",33.2
28/11/2023,K SHAH T/A CROSS CHEMIST,Healthcare,"Dir of Adults, Health & Communities",30.35
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
28/11/2023,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
28/11/2023,Trustfolio Ltd,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",30
28/11/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,24.8
28/11/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",24.6
28/11/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",24.6
28/11/2023,PRESCOTT THOMAS LTD,Catering,Dir of Children's Services,21.02
28/11/2023,D.&J. WINTON LTD T/A THE CADGE PHAR,Healthcare,"Dir of Adults, Health & Communities",19.4
28/11/2023,JUST DISPLAYS LTD,Mailing,"Dir of  Culture, Strategy & Engagement",17
28/11/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,13.28
28/11/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,10.61
28/11/2023,ASHGOAL LIMITED,Telephones,Assistant Dir Corporate Governance,0.11
28/11/2023,Respond Group Limited dba Aptean,IT Software Maintce,"Dir of  Culture, Strategy & Engagement",-1.05
28/11/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,-54.73
28/11/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",-122.24
28/11/2023,Personal Data Redacted,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-137.8
28/11/2023,Personal Data Redacted,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-137.8
28/11/2023,Personal Data Redacted,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-145.28
28/11/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,-146.88
28/11/2023,Respond Group Limited dba Aptean,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",-2136.4
28/11/2023,ALLPAY LTD ADULTS DIRECT PAYMENTS,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2243.71
28/11/2023,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,-6014.69
28/11/2023,BEAM INC LTD TA BEAM SUPPORT,Priv - Contractor,Dir of Children's Services,-8370
28/11/2023,BEAM INC LTD TA BEAM SUPPORT,Priv - Contractor,Dir of Children's Services,-40280
28/11/2023,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,-54673.72
29/11/2023,BARNET ENFIELD+HARINGEY MH TRUST,Social Community Care Supplies & Services - Adult,"Dir of Adults, Health & Communities",191370.75
29/11/2023,KANSSAS HOME CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",122043.12
29/11/2023,DRS CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",111975.52
29/11/2023,MAGICARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",110364.37
29/11/2023,GCH PEREGRINE HOUSE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",94756.75
29/11/2023,HAIL LTD,Priv - Res Long,"Dir of Adults, Health & Communities",73929.52
29/11/2023,DIAMOND BUILD PLC,"Works - Construction, Repair & Maintenance",Dir of Finance,56751.04
29/11/2023,CONNIFERS CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",48112.64
29/11/2023,DMP HEALTHCARE HEATHERBROOK LTD,Priv - Res Long,"Dir of Adults, Health & Communities",47954.36
29/11/2023,SPRINGDENE NURSING & CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",37416
29/11/2023,TWINGLOBE CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",36823.44
29/11/2023,CUTTLE CONSTRUCTION LTD,"Works - Construction, Repair & Maintenance",Dir of Finance,34723.96
29/11/2023,VENTRY RESIDENTIAL CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",33883.84
29/11/2023,WEST LODGE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",31631.6
29/11/2023,BROWNLOW ENTERPRISES LTD TA VENTRY,Priv - Res Long,"Dir of Adults, Health & Communities",31366.88
29/11/2023,SENSE,Priv - Res Long,"Dir of Adults, Health & Communities",30684.88
29/11/2023,EARLYBIRDCARE LTD T/A ALEXANDRAPARK,Priv - Res Long,"Dir of Adults, Health & Communities",30056.89
29/11/2023,Ambient Support Limited,Priv - Res Long,"Dir of Adults, Health & Communities",29857.32
29/11/2023,FOUR SEASONS 2000 LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",29710.69
29/11/2023,CHOICE SUPPORT,Priv - Res Long,"Dir of Adults, Health & Communities",29651.88
29/11/2023,DIAMOND BUILD PLC,"Works - Construction, Repair & Maintenance",Dir of Finance,28472.81
29/11/2023,CHOICE SUPPORT,Priv - Res Long,"Dir of Adults, Health & Communities",25455.36
29/11/2023,NORWOOD SCHOOLS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",25268.08
29/11/2023,HAZELWOOD LODGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",25025.44
29/11/2023,PEACEFORM (UK) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",23574.74
29/11/2023,DMP HEALTHCARE HEATHERBROOK LTD,Priv - Res Long,"Dir of Adults, Health & Communities",22308.64
29/11/2023,PREMIER CAREWAITING LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",21015
29/11/2023,TORRINGTON HOMES,Priv - Res Long,"Dir of Adults, Health & Communities",20899.2
29/11/2023,CARE IN MIND RESIDENTIAL SERVICES L,Priv - Res Long,"Dir of Adults, Health & Communities",20672
29/11/2023,FRANK BARNES SCHOOL FOR DEAF CHILDR,L.A. - Recoup Supp,Dedicated Schools Grant Management,20589
29/11/2023,UNITE HIGHLANDCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",20182
29/11/2023,ACHIEVE TOGETHER LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",20115.84
29/11/2023,GREEN LANES PROJECTS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",19666.16
29/11/2023,UNITE HIGHLANDCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",19328.57
29/11/2023,LUKKA CARE HOMES (2010) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",19130.72
29/11/2023,SCIMITAR CARE HOTELS PLC,Priv - Res Long,"Dir of Adults, Health & Communities",19129.24
29/11/2023,CARE UK COMMUNITY PARTNERSHIPS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",19033.64
29/11/2023,ASHNESS CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",18860.24
29/11/2023,HIGHCROFT CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",18523.56
29/11/2023,ELYSIUM HEALTHCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",17813.12
29/11/2023,SEQUENCE CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",17596.72
29/11/2023,ACCESS UK LTD T/A ADAM,Arts & Leisure Services,Dir of Environment & Resident Experience,17500
29/11/2023,PATERNOSTER HOUSE CARE CENTRE,Priv - Res Long,"Dir of Adults, Health & Communities",16338.24
29/11/2023,BAYIS SHELI LTD,Priv - Res Long,"Dir of Adults, Health & Communities",16328
29/11/2023,BARNET ENFIELD+HARINGEY MH TRUST,Human Resources,"Dir of Adults, Health & Communities",16120
29/11/2023,SANDHURST LODGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14817.6
29/11/2023,CLO-CLO LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14620
29/11/2023,SAKTI LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14616.28
29/11/2023,ASPRAY HOUSE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14520.92
29/11/2023,ABBEY RAVENSCROFT PARK LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14518.8
29/11/2023,GREENFIELDS RES CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14375.9
29/11/2023,BARCHESTER HEALTHCARE HOMES TA WILS,Priv - Res Long,"Dir of Adults, Health & Communities",13898.08
29/11/2023,HILTON LODGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",12737.6
29/11/2023,WATERFALL HSE LTD t/a AMBERLEY HOUS,Priv - Res Long,"Dir of Adults, Health & Communities",12621.84
29/11/2023,HUGH MYDDLETON HOUSE,Priv - Res Long,"Dir of Adults, Health & Communities",12474.72
29/11/2023,CARE IN FINANCE LTD (CLIENT),Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12320.52
29/11/2023,PARRIS LAWN CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",12209.6
29/11/2023,AREA 51 EDUCATION LTD,L.A. - Recoup Supp,Dedicated Schools Grant Management,12122.08
29/11/2023,THE CONIFERS HEALTHCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",12100
29/11/2023,INDIVIDUALISED CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12074.24
29/11/2023,SES KITE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",11918.4
29/11/2023,ST LUCY LODGE,Priv - Res Long,"Dir of Adults, Health & Communities",11745.16
29/11/2023,CRAEGMOOR HEALTHCARE,Priv - Res Long,"Dir of Adults, Health & Communities",11658.64
29/11/2023,JEWISH CARE,Priv - Res Long,"Dir of Adults, Health & Communities",11232.04
29/11/2023,OPTIONS AUTISM(6) LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",11036.56
29/11/2023,MACINTYRE CARE,Priv - Res Long,"Dir of Adults, Health & Communities",10859.44
29/11/2023,ACORN CARE & EDUCATION LTD (SALES),Priv - Res Long,"Dir of Adults, Health & Communities",10799.36
29/11/2023,SALUTEM LD BIDCO IV LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",10705.08
29/11/2023,PJ CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",10642.32
29/11/2023,PROGRESS HOUSING LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10507.16
29/11/2023,BLUE RIBBON PROPERTY LETTINGS LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10416
29/11/2023,FRANK BARNES SCHOOL FOR DEAF CHILDR,L.A. - Recoup Supp,Dedicated Schools Grant Management,10373
29/11/2023,DIAMOND BUILD PLC,"Works - Construction, Repair & Maintenance",Dir of Finance,10324.58
29/11/2023,MAISON MOTI LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10294.64
29/11/2023,BUPA CARE HOMES (GL) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10256.28
29/11/2023,Altair Limited,Consultancy,Housing Revenue Account,10181.95
29/11/2023,HEATHLANDS CARE HOME (CHINGFORD) LI,Priv - Res Long,"Dir of Adults, Health & Communities",10084.16
29/11/2023,Turner & Townsend Cost Mgmt Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,10000
29/11/2023,Allied Water Ltd,Health & Safety,Housing Revenue Account,9975.67
29/11/2023,ACORN VILLAGES LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",9691.68
29/11/2023,QUANTUM CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",9665.04
29/11/2023,CMG LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9568
29/11/2023,FOUR SEASONS (NO 10) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9473.92
29/11/2023,DRUGLINK,Social Community Care Supplies & Services - Adult,"Dir of Adults, Health & Communities",9415.84
29/11/2023,16 TO 21 PROJECT LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9300
29/11/2023,ASH COURT COMMUNITY LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",9292.12
29/11/2023,CARETECH COMMUNITY SERVICES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9277.44
29/11/2023,PHILOMENA OKORON T/A 4ACRES DOMICIL,Priv - Res Long,"Dir of Adults, Health & Communities",9276
29/11/2023,ABBEY RAVENSCROFT PARK LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9200
29/11/2023,GABLE COURT NH LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9096.76
29/11/2023,STEF & PHILIPS CLIENT ACCOUNT,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",9011.16
29/11/2023,BETA DISTRIB (SOUTH) LTD T/A,Mailing,"Dir of  Culture, Strategy & Engagement",8716.5
29/11/2023,BROWNLOW ENTERPRISES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",8631.98
29/11/2023,BUPA CARE HOMES (FFHCARE) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",8619.92
29/11/2023,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Priv - Res Long,"Dir of Adults, Health & Communities",8596.64
29/11/2023,NISACRAFT LTD,Priv - Res Long,"Dir of Adults, Health & Communities",8512
29/11/2023,BROOKDALE HEALTHCARE,Priv - Res Long,"Dir of Adults, Health & Communities",8448.64
29/11/2023,METHODIST HOMES,Priv - Res Long,"Dir of Adults, Health & Communities",8417.6
29/11/2023,ACORN LODGE CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",8389.92
29/11/2023,LITTLE SISTERS OF THE POOR,Priv - Res Long,"Dir of Adults, Health & Communities",8156.4
