Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Direct Payments,25/08/2023,5817180,"1,539.69",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,25/08/2023,5816602,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,25/08/2023,5817143,362.91,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,25/08/2023,5817307,552.73,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,25/08/2023,5817436,"1,587.09",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Residential Care,02/08/2023,5810078,"5,314.26",Thornesbeach Court
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Residential Care,25/08/2023,5816773,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,02/08/2023,5810208,"3,675.71",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,30/08/2023,5817932,"3,675.71",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Direct Payments,25/08/2023,5817456,"1,086.77",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,02/08/2023,5810095,"3,188.57",H-C ONE LTD - TOWER BRIDGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,02/08/2023,5810096,"3,085.71",H-C ONE LTD - TOWER BRIDGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,23/08/2023,5815813,"8,800.00",ASHBROOK NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,23/08/2023,5815839,302.12,H-C ONE LTD - TOWER BRIDGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,25/08/2023,5816764,"3,490.69",H-C ONE LTD - TOWER BRIDGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,02/08/2023,5810101,"4,207.14",RIVERSIDE HOUSE PROJECT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5810152,"4,423.57",Churchill House Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,04/08/2023,5811498,"4,207.14",Longcroft Care Home Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812058,"5,719.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812080,"4,557.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812081,"5,580.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812082,"4,417.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812093,"8,857.14",Primroses Home - Primroses Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812103,"3,487.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812104,"4,185.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,09/08/2023,5812110,"8,064.42",Primroses Home - Primroses Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,23/08/2023,5813097,"2,356.31",JACKSON CARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,16/08/2023,5813910,"13,745.55",Endsleigh Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,16/08/2023,5813911,"4,682.55",Endsleigh Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,23/08/2023,5815802,"3,400.00",Penerley Lodge Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816632,"3,487.50",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816702,"3,952.50",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816715,"3,861.72",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816722,"4,807.84",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816728,"3,487.50",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816737,"5,719.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816738,"5,580.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816769,"4,185.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816776,"3,794.76",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816837,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816946,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816947,"3,720.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816954,"3,487.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816958,"7,085.71",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816963,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816967,"3,801.93",CLANDON HOUSE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816968,"4,278.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816973,"5,321.94",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5816974,"5,182.98",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817097,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817124,"4,557.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817125,"6,341.98",THE REGARD PARTNERSHIP
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817216,"3,622.49",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817235,"4,417.50",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817367,"3,077.85",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,25/08/2023,5817370,"9,828.57",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,30/08/2023,5817870,"2,356.31",JACKSON CARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,30/08/2023,5817876,"4,207.14",RIVERSIDE HOUSE PROJECT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,30/08/2023,5817877,"4,207.14",Longcroft Care Home Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,30/08/2023,5817878,"4,423.57",Churchill House Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,25/08/2023,5816506,"-4,505.00",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,25/08/2023,5816786,"2,557.50",HAROLD LODGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,25/08/2023,5816848,"4,805.00",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,25/08/2023,5816852,"4,805.00",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,02/08/2023,5810103,"1,300.00",CORE ARTS LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,02/08/2023,5810246,437.76,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,04/08/2023,5811444,"1,046.50",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,04/08/2023,5811516,"1,014.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,09/08/2023,5812053,"1,014.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,18/08/2023,5814770,949,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Day Care,30/08/2023,5818019,437.76,HEADWAY EAST LONDON
