Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796442,"1,111.13",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796448,"3,408.58",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796510,"2,739.56",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796511,695.11,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796572,714.33,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796578,560.57,Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796600,"1,856.28",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796620,571.46,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796623,"1,048.46",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796643,"5,964.62",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796651,345.61,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796665,"1,242.61",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796674,"1,433.97",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796704,"1,250.10",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796706,"1,857.25",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796716,"1,419.36",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796719,753.92,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796753,876.68,Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796754,"5,403.03",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796759,"1,427.73",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796848,750.07,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796854,"4,642.65",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796865,"1,243.41",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796892,857.19,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796898,478.29,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796900,"1,757.08",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796935,"2,721.18",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796967,"1,100.68",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796985,389.32,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5797004,714.33,Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5797022,507.43,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5797034,961.80,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,28/06/2023,5798877,"3,200.00",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,28/06/2023,5798917,"1,958.64",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,28/06/2023,5799185,"1,795.02",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Home Care (Short Term),02/06/2023,5790064,"1,600.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Home Care (Short Term),02/06/2023,5790098,"3,840.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Home Care (Short Term),02/06/2023,5790131,"3,840.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,02/06/2023,5790034,"6,640.31",Spectra Care Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,02/06/2023,5790039,"53,138.57",Normanshire Care Services
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,07/06/2023,5792214,"1,813.50",Kent Homefinding and Fostering
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,07/06/2023,5792283,"8,172.04",Camphill Houses CVT Stourbridge - Camphill Village Trust Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,07/06/2023,5792311,"13,621.95",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792715,"10,891.07",Glenholme Specialist Healthcare (Northern Region) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792720,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792721,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792753,"11,254.11",Glenholme Specialist Healthcare (Northern Region) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792762,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,09/06/2023,5792764,"6,846.04",Tower Project
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,14/06/2023,5794184,"8,680.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,14/06/2023,5794193,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,14/06/2023,5794224,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,14/06/2023,5794279,"8,845.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,14/06/2023,5794280,"8,845.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,21/06/2023,5796794,"14,044.80",Choices Healthcare Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,23/06/2023,5798045,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,23/06/2023,5798112,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,28/06/2023,5799188,"5,642.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,28/06/2023,5799202,"7,812.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,28/06/2023,5799203,"14,425.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,30/06/2023,5800246,"2,117.72",TENDERCARE MANAGEMENT LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Residential Care,16/06/2023,5795630,870.00,Globe Court Care Home
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Day Care,02/06/2023,5790029,875.52,HEADWAY EAST LONDON
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Day Care,28/06/2023,5798977,875.52,HEADWAY EAST LONDON
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Homecare,07/06/2023,5792259,924.80,Oasis Care & Training Agency
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Homecare,21/06/2023,5796561,"1,165.65",Oasis Care & Training Agency
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Homecare,28/06/2023,5799205,433.24,Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Prevention & Support,09/06/2023,5792734,"2,870.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Prevention & Support,14/06/2023,5794205,"1,470.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Direct Payments,21/06/2023,5796916,"1,673.73",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Social Care - Supported Living,14/06/2023,5794394,"3,200.00",TFT Supported Living and Care Services
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NE Team-MH			",Social Care - Nursing Care,14/06/2023,5794346,"2,933.49",TREES PARK (EAST HAM) LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NE Team-MH			",Social Care - Nursing Care,28/06/2023,5799108,"3,772.68",PARK VIEW CARE HOME
