Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,13/11/2023,5844577,"3,000.00",Bishop Challoner Catholic Collegiate
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,13/11/2023,5844578,"4,000.00",Bishop Challoner Catholic Collegiate
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,13/11/2023,5842073,"-3,254.25",Bramley Care Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,13/11/2023,5844086,"9,912.00",Bramley Care Ltd
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848850,"2,246.08",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848851,"1,123.04",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848892,"2,246.08",Busy Bees Nurseries Limited
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/11/2023,5841927,"5,580.60",By The Bridge Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/11/2023,5841928,"4,354.50",By The Bridge Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/11/2023,5841929,"4,559.40",By The Bridge Ltd
Children�s Services,Education Services,Other Strategic Functions,Special Education Needs GF,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5842363,500,Byrne Campbell Moloi Law LLP
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Computing - Maint Agreements - Maintenance,15/11/2023,5837093,"2,600.00",CACI LTD
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,17/11/2023,5846032,"3,000.00",Canary Wharf College
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,01/11/2023,5836606,538.1,Cansford Laboratories Ltd
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,08/11/2023,5842747,"1,043.27",Cansford Laboratories Ltd
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,01/11/2023,5840168,"8,464.20",Care 2 Share LTD
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/11/2023,5842048,"7,528.66",Caring Hearts Fostering
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/11/2023,5842049,"3,085.83",Caring Hearts Fostering
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,10/11/2023,5843977,"2,658.00",Carter Brown - The Expert Service Limited
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,27/11/2023,5840301,"18,345.70",Cascade Cars
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848917,855.65,CATHOLIC CHILDREN'S SOCIETY(WESTMINSTER)
Children�s Services,Children's Social Care,Service Strategy,Assessed and Supported in Employment Programme,Training Expenses - Staff External Training (UK Based),22/11/2023,5840312,"1,798.00",ChangeMaker Training and Resolutions Services LLP
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5841777,408.54,Chicken Joes
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Consultants Fees,10/11/2023,5834677,"6,000.00",Child Graddon Lewis Limited
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Other External Fees,27/11/2023,5842488,"58,200.24",Child Graddon Lewis Limited
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Other External Fees,29/11/2023,5845224,"8,922.90",Child Graddon Lewis Limited
Children�s Services,Children's Social Care,Children Looked After,Staying Put,Childrens Act Section 23 - Placement Fee,10/11/2023,5835447,"1,860.00",Children First Fostering Agency LTD
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,01/11/2023,5840277,"96,239.00",City Care Agency Ltd
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,13/11/2023,5843761,"88,708.50",City Care Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Non-Contact Taxi Costs,24/11/2023,5848690,"3,058.00",City Care Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Non-Contact Taxi Costs,24/11/2023,5848691,"2,780.00",City Care Agency Ltd
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848852,"1,123.04",CLAIRE BEARS LTD
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,24/11/2023,5848810,"3,406.00",Claire Soltani/Iris Law
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,29/11/2023,5842077,"22,112.50",Clayhall Executive Cars
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,29/11/2023,5843784,"13,481.00",Clover Car Services Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Services - Professional Fees - Consultants Fees,29/11/2023,5842129,"19,500.00",Cohesion Consulting Ltd
Children�s Services,Children's Social Care,Children's and Young People's Safety,"North East Birth to 19 Family Support		",Educational/Training Supplies - Resources,13/11/2023,5836771,482,COMMUNITY PRODUCTS (UK) LTD
Children�s Services,Children's Social Care,Children's and Young People's Safety,"North East Birth to 19 Family Support		",Educational/Training Supplies - Resources,13/11/2023,5836771,705,COMMUNITY PRODUCTS (UK) LTD
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,01/11/2023,5837731,"21,375.30",Compass Childrens Homes Limited
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/11/2023,5842991,"3,300.00",Compass Fostering East Limited
Children�s Services,No Service Specified,No Division Specified,Conditions and Improvements - Cap,Building Works - Main Works,20/11/2023,5840729,600,Controlcare Ltd
Children�s Services,Children's Social Care,Children Looked After,Permanancy & Fostering Team,Education & Training - Trainee Payments/Expenses,15/11/2023,5837677,297.3,Coram Academy Ltd T/A CoramBAAF
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5841357,775,CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5841361,950,CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,17/11/2023,5845361,725,CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,17/11/2023,5846029,"9,750.00",CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5848829,950,CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5848830,"1,425.00",CORAM CHAMBERS LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5849179,500,CORAM CHAMBERS LTD
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,01/11/2023,5840451,"1,537.50",CROSSHARBOUR MONTESSORI DAY NURSERY
Children�s Services,Children's Social Care,Service Strategy,CSC Childrens Resources M & A,Education & Training - Non Staff Tuition Fees,13/11/2023,5840744,600,Curve Solutions
Children�s Services,Children's Social Care,Service Strategy,CSC Childrens Resources M & A,Education & Training - Non Staff Tuition Fees,22/11/2023,5844495,600,Curve Solutions
Children�s Services,Education Services,Secondary Schools,PFI Hldg Account-Mulberry Scho,Payments to Private Contractors - Other Contractors,24/11/2023,5844738,"220,933.89",D4E Mulberry LTD
Children�s Services,Education Services,Secondary Schools,PFI Hldg Account-Mulberry Scho,Payments to Private Contractors - Other Contractors,24/11/2023,5844739,"17,811.15",D4E Mulberry LTD
Children�s Services,Education Services,Secondary Schools,PFI Hldg Account-Mulberry Scho,Payments to Private Contractors - Other Contractors,24/11/2023,5845222,"-53,692.38",D4E Mulberry LTD
Children�s Services,Education Services,Secondary Schools,PFI Hldg Account-Mulberry Scho,Payments to Private Contractors - Other Contractors,24/11/2023,5845223,"-31,320.59",D4E Mulberry LTD
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5841358,850,Deka Chambers Limited
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5841360,675,Deka Chambers Limited
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5849183,350,Deka Chambers Limited
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,10/11/2023,5832892,"1,236.95",Deluxe Supported Living Services Ltd
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Capital Budgets (Expenditure) - Main Works,27/11/2023,5842490,"2,000.00",Demiurgic Consulting Engineers Limited
Children�s Services,No Service Specified,No Division Specified,Conditions and Improvements - Cap,Building Works - Main Works,27/11/2023,5842492,"8,500.00",Demiurgic Consulting Engineers Limited
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Children Direct Paym,Social Care - Direct Payments,01/11/2023,5840200,"1,348.07",DH TOWER HAMLETS
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Children Direct Paym,Social Care - Direct Payments,24/11/2023,5848835,"7,728.00",DH TOWER HAMLETS
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/11/2023,5841900,"5,693.10",Diverse Care (UK) Limited
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,03/11/2023,5841363,750,Dr Johnson's Buildings
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,17/11/2023,5846030,850,Dr Johnson's Buildings
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,17/11/2023,5846031,450,Dr Johnson's Buildings
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5848817,600,Dr Johnson's Buildings
Children�s Services,Children's Social Care,Service Strategy,"CSC Learning & Development		",Training Expenses - Staff External Training (UK Based),13/11/2023,5839638,"2,865.25",S40 FOIA
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,01/11/2023,5840461,716.2,Dr �na McDermott
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Third Party Payments - Voluntary Associations,08/11/2023,5834994,491.5,Drake Music
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Environmental Health Supplies - Samples for Testing,10/11/2023,5843743,477,E4 Law Limited T/A Lextox
