Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,10/07/2023,5800276,"1,170.00",Apolonia Property Services (Exodus Housing)
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,10/07/2023,5800277,"2,400.00",Apolonia Property Services (Exodus Housing)
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,10/07/2023,5800278,375.00,Apolonia Property Services (Exodus Housing)
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,28/07/2023,5802297,"1,765.07",Atlantic Lodge
Children & Culture,Children's Social Care,Commissioning and Social Work,Advice and Assessment Section 17,Childrens Act Section 17 - Other Placements Bed & Breakfast,12/07/2023,5791535,"1,650.00",Finefair Management
Children & Culture,Children's Social Care,Children Looked After,Children Looked After Sect 17,Childrens Act Section 17 - Spec Pymnts Miscellaneous,21/07/2023,5801439,744.00,TWINKLE TOES DAY NURSERY
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-Placed Home,Childrens Act Section 23 - Interpreting/Translation,26/07/2023,5800311,734.97,Thebigword Interpreting Services Limited
Children & Culture,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Maintenance/Subsistence,21/07/2023,5806412,280.00,HAMLETTS LTD
Children & Culture,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Maintenance/Subsistence,26/07/2023,5806994,710.00,Birmingham and Solihull Mental Health Foundation Trust
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Non-Contact Taxi Costs,26/07/2023,5807067,"2,456.00",City Care Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Non-Contact Taxi Costs,24/07/2023,5804798,"2,160.00",The Drive Care Homes Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,03/07/2023,5791533,"4,173.21",Ethelbert Specialist Homes LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,03/07/2023,5791534,"4,392.86",Ethelbert Specialist Homes LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798168,"3,325.47",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798169,"3,210.80",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798170,"3,554.81",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798171,"3,440.14",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798172,"3,554.81",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798173,"3,440.14",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798174,"3,325.47",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798175,"3,210.80",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798176,"3,554.81",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798177,"3,440.14",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798178,"3,554.81",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,19/07/2023,5798179,"3,440.14",Five Rivers Childcare Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/07/2023,5798554,"4,178.70",Action for Children
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/07/2023,5798555,"3,969.60",Action for Children
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/07/2023,5800019,475.85,Diverse Care (UK) Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800025,"3,407.10",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800026,"3,235.80",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800027,"3,407.10",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800028,"5,464.20",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800029,"3,407.10",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,17/07/2023,5800049,"3,313.80",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,17/07/2023,5800051,"3,381.43",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,17/07/2023,5800052,"6,942.86",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,17/07/2023,5800053,"10,324.29",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,17/07/2023,5800054,"3,471.43",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,03/07/2023,5800578,570.00,Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/07/2023,5800579,645.00,Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/07/2023,5800580,495.00,Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,03/07/2023,5800581,"3,665.10",Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/07/2023,5800582,"3,787.27",Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/07/2023,5800583,983.45,Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/07/2023,5800975,"3,750.00",Greater London Fostering LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,07/07/2023,5801076,"5,442.90",Family Works Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,07/07/2023,5801077,"7,028.70",Family Works Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801415,"3,963.35",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801416,"3,963.35",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801417,"6,634.00",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801440,"3,117.86",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801441,"3,117.86",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5801442,"3,321.43",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802196,"5,882.87",Diverse Care (UK) Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802209,"3,638.70",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802220,"3,420.90",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802221,"5,871.30",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802222,"3,535.80",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802223,707.16,National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802224,"4,410.00",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802236,"5,766.62",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802237,"4,499.65",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802238,"4,711.38",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802294,"6,469.80",Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5802295,"3,665.10",Ryancare Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5803247,707.16,National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,31/07/2023,5803431,"5,143.52",COMPASS FOSTERING LONDON LIMITED
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,12/07/2023,5803440,"3,697.50",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,12/07/2023,5803441,"2,578.57",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,24/07/2023,5803442,"4,030.71",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5803655,"3,208.68",Quality Foster Care Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5803656,"3,565.22",Quality Foster Care Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,31/07/2023,5803663,"4,588.00",Synergy Fostering Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5803667,"7,285.80",Caring Hearts Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5803668,"3,428.70",Caring Hearts Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/07/2023,5804002,"3,410.00",Compass Fostering East Limited
