Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,04/10/2023,5830542,"331,993.57",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,04/10/2023,5830604,"32,679.18",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,04/10/2023,5830674,"12,000.00",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,04/10/2023,5830680,"25,000.00",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,04/10/2023,5830685,"24,613.75",Ben Jonson School
Resources,Cultural and Related Services,Library Service,Idea Store Management,Computing - Maint Agreements - Computing Costs,25/10/2023,5838972,"7,077.75",Bibliotheca
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bigland Green,04/10/2023,5830574,"231,131.51",Bigland Green Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bigland Green,04/10/2023,5830608,"23,598.60",Bigland Green Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bigland Green,04/10/2023,5830686,"22,067.50",Bigland Green Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bishop Challoner Girls,04/10/2023,5830596,"367,589.03",Bishop Challoner Catholic Collegiate
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bishop Challoner Girls,04/10/2023,5830600,"418,786.36",Bishop Challoner Catholic Collegiate
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bishop Challoner Girls,04/10/2023,5830737,"24,360.83",Bishop Challoner Catholic Collegiate
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bishop Challoner Girls,04/10/2023,5830738,"27,552.08",Bishop Challoner Catholic Collegiate
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bishop Challoner Girls,04/10/2023,5830752,"127,170.83",Bishop Challoner Catholic Collegiate
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue Gate Fields Infants,04/10/2023,5830560,"150,051.59",Blue Gate Fields Infants
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue Gate Fields Infants,04/10/2023,5830609,"30,387.23",Blue Gate Fields Infants
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue Gate Fields Infants,04/10/2023,5830687,"8,245.00",Blue Gate Fields Infants
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,04/10/2023,5830546,"190,099.00",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,04/10/2023,5830688,"15,883.75",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,04/10/2023,5830543,"424,299.43",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,04/10/2023,5830610,"13,394.06",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,04/10/2023,5830689,"30,096.25",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,04/10/2023,5830591,"824,807.08",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,04/10/2023,5830739,"52,564.58",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,04/10/2023,5830753,"71,921.83",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bowden House,04/10/2023,5830658,"51,666.67",BOWDEN HOUSE SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bowden House,04/10/2023,5830664,"145,900.00",BOWDEN HOUSE SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bowden House,04/10/2023,5830670,"8,083.33",BOWDEN HOUSE SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bowden House,04/10/2023,5830747,"2,512.92",BOWDEN HOUSE SCHOOL
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,13/10/2023,5828916,322,Browne Jacobson LLP
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,23/10/2023,5830380,"1,143.70",Browne Jacobson LLP
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,23/10/2023,5830801,494.6,Browne Jacobson LLP
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,04/10/2023,5830545,"248,371.61",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,04/10/2023,5830611,"22,611.66",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,04/10/2023,5830690,"26,311.25",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,04/10/2023,5830598,"871,727.74",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,04/10/2023,5830740,"50,715.00",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,04/10/2023,5830754,"188,285.83",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,04/10/2023,5830602,"60,633.60",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Chisenhale,04/10/2023,5830547,"164,031.69",Chisenhale Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Chisenhale,04/10/2023,5830612,"15,718.36",Chisenhale Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Chisenhale,04/10/2023,5830691,"11,372.01",Chisenhale Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Christchurch,04/10/2023,5830579,"98,912.62",Christchurch School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Christchurch,04/10/2023,5830613,"6,863.62",Christchurch School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Christchurch,04/10/2023,5830692,"5,456.25",Christchurch School
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Comms - Courier,23/10/2023,5829673,"3,143.80",City Sprint (UK) Ltd
Resources,Corporate & Democratic Core,Corporate Management,Desktop Transformation,Services - Professional Fees - Consultants Fees,23/10/2023,5828976,"9,900.00",CIVICA UK LTD
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,20/10/2023,5832124,"5,500.00",Cludo UK LTD
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,16/10/2023,5811636,"1,732.00",Colt Technology Services
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,13/10/2023,5824957,342.24,Colt Technology Services
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,27/10/2023,5832167,770,Colt Technology Services
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,27/10/2023,5832169,"1,952.94",Colt Technology Services
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,27/10/2023,5832170,"2,537.59",Colt Technology Services
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,27/10/2023,5835163,"-1,732.00",Colt Technology Services
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia Market,04/10/2023,5830603,"33,961.75",COLUMBIA MARKET NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,04/10/2023,5830548,"220,530.58",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,04/10/2023,5830614,"11,697.75",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,04/10/2023,5830693,"12,152.92",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cubitt Town Junior School,04/10/2023,5830549,"340,550.56",CUBITT TOWN JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cubitt Town Junior School,04/10/2023,5830615,"30,551.88",CUBITT TOWN JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cubitt Town Junior School,04/10/2023,5830694,"40,133.75",CUBITT TOWN JUNIOR SCHOOL
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Insurance Claims Settlements,25/10/2023,5836798,"27,000.00",DAC Beachcroft Claims (Client Account)
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,18/10/2023,5824539,"2,131.50",DAC BEACHCROFT CLAIMS LTD
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,04/10/2023,5831367,766.5,DAC BEACHCROFT CLAIMS LTD
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,11/10/2023,5832021,"2,144.00",DAC BEACHCROFT CLAIMS LTD
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,11/10/2023,5832798,"1,247.00",DAC BEACHCROFT CLAIMS LTD
Resources,Corporate & Democratic Core,Corporate Management,HR Learning and OD Corporate Training,Training Expenses - Staff External Training (UK Based),11/10/2023,5824628,550,Developing People Ltd/T/A Developing People International
Resources,Corporate & Democratic Core,Corporate Management,HR Learning and OD Corporate Training,Training Expenses - Staff External Training (UK Based),30/10/2023,5832135,550,Developing People Ltd/T/A Developing People International
Resources,Corporate & Democratic Core,Corporate Management,"Recruitment & Resourcing Team		",Services - Professional Fees - Financial Services Fees,09/10/2023,5802268,"5,918.00",Disclosure and Barring Service
Resources,Corporate & Democratic Core,Corporate Management,"Recruitment & Resourcing Team		",Services - Professional Fees - Financial Services Fees,09/10/2023,5811635,"5,314.00",Disclosure and Barring Service
Resources,Corporate & Democratic Core,Corporate Management,"Recruitment & Resourcing Team		",Services - Professional Fees - Financial Services Fees,09/10/2023,5820904,"5,522.00",Disclosure and Barring Service
Resources,Corporate & Democratic Core,Corporate Management,"Recruitment & Resourcing Team		",Services - Professional Fees - Financial Services Fees,30/10/2023,5832660,"5,176.00",Disclosure and Barring Service
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Insurance Claims Settlements,04/10/2023,5831079,"310,000.00",DWF Law LLP
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Legal Fees/Expenses,25/10/2023,5830449,"1,107.60",DWF LLP
Resources,Corporate & Democratic Core,Corporate Management,Insurance Trading Centre,Third Party Payments - Medical Fees,20/10/2023,5834822,"2,499.00",DWP CRU
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,04/10/2023,5830555,"105,654.46",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,04/10/2023,5830616,"20,252.73",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,04/10/2023,5830695,"9,151.67",ELIZABETH SELBY INFANT SCHOOL
Resources,Corporate & Democratic Core,Corporate Management,HR Learning and OD Corporate Training,Education & Training - Non Staff Tuition Fees,25/10/2023,5827774,850,Elop
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - English Martyrs,04/10/2023,5830590,"92,222.34",English Martyrs School Disbursement
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - English Martyrs,04/10/2023,5830617,"12,070.37",English Martyrs School Disbursement
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - English Martyrs,04/10/2023,5830696,"5,784.58",English Martyrs School Disbursement
Resources,Central Services to the Public,Local Tax Collection,Council Tax,Services - Professional Fees - Legal Fees/Expenses,25/10/2023,5837843,310,Equita Ltd
Resources,Central Services to the Public,Local Tax Collection,Council Tax,Services - Professional Fees - Legal Fees/Expenses,25/10/2023,5837844,378,Equita Ltd
Resources,Cultural and Related Services,Library Service,Idea Store - Chrisp Street,Stationery,23/10/2023,5828305,410,ESPO
Resources,Cultural and Related Services,Library Service,Idea Store - Canary Wharf,Stationery,11/10/2023,5830961,302.55,ESPO
Resources,Cultural and Related Services,Library Service,Local History/Archive,Stationery,27/10/2023,5832486,"1,485.34",G Ryder & Co Ltd
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Services - Professional Fees - Consultants Fees,06/10/2023,5822789,"8,883.67",G7 Business Solutions Ltd
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,06/10/2023,5822790,"12,001.30",G7 Business Solutions Ltd
