Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891738,"8,962.30",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891802,"5,923.08",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891158,"11,890.00",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891225,"2,901.60",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891283,"1,450.80",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891336,"1,380.60",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891389,"1,723.39",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891449,946.8,Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891511,"128,744.00",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891533,"3,512.34",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891610,"-128,744.00",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891693,"61,580.34",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891745,"21,295.40",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Woolmore,22/03/2024,5891806,"13,974.82",Woolmore Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891075,"3,146.40",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891110,"46,603.50",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891466,"289,940.00",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891565,"-289,940.00",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891644,"44,842.50",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891750,"55,355.20",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891777,"212,823.00",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - George Green,22/03/2024,5891807,"187,177.00",George Green School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891114,"4,748.75",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891253,"1,116.00",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891309,"-8,409.25",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891361,938.26,HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891415,946.8,HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891470,"37,291.93",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891569,"-37,291.93",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891648,"4,807.92",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891709,"3,113.75",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Harbinger,22/03/2024,5891779,"27,110.25",HARBINGER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891136,"3,878.75",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891175,"1,820.00",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891210,"1,209.00",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891267,781.2,Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891322,"5,502.95",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891375,969.41,Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891431,946.8,Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891490,"34,816.00",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891529,"3,512.34",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891589,"-34,816.00",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891671,"14,465.37",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891736,"8,657.55",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Seven Mills,22/03/2024,5891793,"1,211.08",Seven Mills Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891139,"1,305.00",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891228,"75,000.00",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891339,"4,132.08",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891392,872.78,ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891434,946.8,ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891493,"3,194.99",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891592,"-3,194.99",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891674,"18,035.35",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Edmund,22/03/2024,5891728,"2,835.50",ST EDMUNDS SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891142,"4,386.25",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891215,604.5,ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891273,"1,227.60",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891395,"1,505.33",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891437,946.8,ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891496,"10,573.04",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891595,"-10,573.04",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891677,"65,292.78",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891730,"5,808.80",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Lukes,22/03/2024,5891797,"1,050.36",ST Lukes Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891094,"8,044.00",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891185,483.6,Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891295,"-4,860.45",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891347,"2,274.62",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891399,"1,893.60",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891452,"107,996.00",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891515,"5,619.74",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891551,"-107,996.00",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891626,"21,602.33",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891696,"24,170.65",Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Ben Jonson,22/03/2024,5891763,780.41,Ben Jonson School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891100,"40,054.50",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891457,"404,320.00",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891556,"-404,320.00",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891632,"125,629.45",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891747,"62,616.80",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bow School,22/03/2024,5891770,"7,449.85",BOW SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891084,"-2,900.00",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891103,"40,365.00",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891161,"-4,641.00",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891459,"72,150.80",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891558,"-72,150.80",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891635,"81,518.04",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891749,"121,402.70",Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - CFGS,22/03/2024,5891772,859.85,Central Foundation Girls School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891180,"1,813.50",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891232,"3,312.00",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891234,"3,459.60",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891291,"-24,956.10",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891342,"3,306.86",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891404,"10,576.57",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891517,"12,644.42",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891613,"36,630.00",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Childrens House,22/03/2024,5891636,"1,974.72",CHILDRENS HOUSE NURSERY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Manorfield,22/03/2024,5891074,"1,048.80",Manorfield Primary School
